Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
exopeptidase activity (GO:0008238)	1/53	0.277265267791134	0.41342231893856585	0	0	3.1509853782581057	4.0420228687052955	DPP4
transcription coregulator binding (GO:0001221)	1/53	0.277265267791134	0.41342231893856585	0	0	3.1509853782581057	4.0420228687052955	ZBTB16
tubulin binding (GO:0015631)	3/307	0.2885227217325345	0.42369112058589653	0	0	1.6232308712958867	2.017645842550184	DNM3;DIXDC1;EML2
small GTPase binding (GO:0031267)	2/175	0.28922627393288747	0.42369112058589653	0	0	1.8983622350674374	2.3550055679825266	TMEM127;RAP1GAP
protein phosphatase regulator activity (GO:0019888)	1/57	0.2947865743992776	0.4280813732580814	0	0	2.925324675324675	3.5732948007872807	PPP1R15A
kinase binding (GO:0019900)	4/461	0.3101071212933346	0.44644732117230074	0	0	1.4405667025182658	1.6866695001852932	PPP1R15A;MYOM1;ZFP36;CDK5RAP1
cadherin binding (GO:0045296)	3/322	0.313504568654524	0.44735738531189145	0	0	1.54571797370986	1.792942186891333	DNAJB1;EPS8L1;PFN1
protein serine/threonine phosphatase activity (GO:0004722)	1/62	0.31609683513055803	0.44735738531189145	0	0	2.6848665492480692	3.0921787183379186	DUSP1
PDZ domain binding (GO:0030165)	1/63	0.32028161056839605	0.44947083163800117	0	0	2.641428952279392	3.0074111823573646	CADM1
GTPase binding (GO:0051020)	2/201	0.3474320227981473	0.48350956506075493	0	0	1.6481574539363484	1.7424093997187717	TMEM127;RAP1GAP
calcium ion binding (GO:0005509)	3/348	0.3568930346539188	0.48980883608363396	0	0	1.4273291925465839	1.4706046217255917	SELL;LPL;CALML4
phospholipase activity (GO:0004620)	1/73	0.3607574062172873	0.48980883608363396	0	0	2.2734159779614327	2.3178602406672404	LPL
ATPase binding (GO:0051117)	1/73	0.3607574062172873	0.48980883608363396	0	0	2.2734159779614327	2.3178602406672404	DNAJB1
protein tyrosine phosphatase activity (GO:0004725)	1/74	0.36467106411485406	0.49112957828371473	0	0	2.24216008151251	2.26180034087487	DUSP1
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	1/75	0.36856095647997156	0.49239743785724205	0	0	2.2117489390216662	2.2076553526413734	PFN1
DNA binding (GO:0003677)	6/811	0.3744855962359379	0.49622326635265745	0	0	1.2255086742343113	1.2036969949714198	EGR1;JUN;ZBTB16;ARID5A;FOSB;JCHAIN
hormone activity (GO:0005179)	1/78	0.3800894671584635	0.49622326635265745	0	0	2.125254910378877	2.055862392127319	INHBA
GTPase activity (GO:0003924)	2/216	0.38033879097688716	0.49622326635265745	0	0	1.5314641744548287	1.4804554954390956	DNM3;RAP1GAP
phosphatase activity (GO:0016791)	1/79	0.38388571999003995	0.49696833518090444	0	0	2.097902097902098	2.00855323401384	EPHX2
ligand-gated cation channel activity (GO:0099094)	1/80	0.3876589144154938	0.4979926054414421	0	0	2.0712417616905534	1.962769613859253	KCNJ5
metalloendopeptidase activity (GO:0004222)	1/82	0.3951366827830472	0.4999077729149158	0	0	2.019895928986838	1.8755209215942903	ADAMTS1
voltage-gated potassium channel activity (GO:0005249)	1/82	0.3951366827830472	0.4999077729149158	0	0	2.019895928986838	1.8755209215942903	KCNJ5
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	8/1149	0.4025840408940862	0.5017278718605402	0	0	1.1523901778987347	1.0485038243895262	EGR1;JUN;KLF6;GFI1;ZBTB16;FOSB;FOS;KLF4
cis-regulatory region sequence-specific DNA binding (GO:0000987)	8/1149	0.4025840408940862	0.5017278718605402	0	0	1.1523901778987347	1.0485038243895262	EGR1;JUN;KLF6;GFI1;ZBTB16;FOSB;FOS;KLF4
mRNA 3'-UTR binding (GO:0003730)	1/85	0.40618384306112626	0.5024644577126525	0	0	1.947461629279811	1.7545643989816064	ZFP36
growth factor activity (GO:0008083)	1/87	0.4134372037860677	0.5054630889382619	0	0	1.9019796271381895	1.679922823123815	INHBA
microtubule binding (GO:0008017)	2/232	0.41466133643438247	0.5054630889382619	0	0	1.423768115942029	1.2533333177893995	DNM3;EML2
phosphatidylinositol bisphosphate binding (GO:1902936)	1/94	0.43813880056248883	0.5302114470575047	0	0	1.758197813916289	1.450899160540218	PFN1
carboxylic ester hydrolase activity (GO:0052689)	1/96	0.445004929704951	0.5313279428690466	0	0	1.7210091344062637	1.393449326261265	LPL
single-stranded DNA binding (GO:0003697)	1/97	0.4484067212608483	0.5313279428690466	0	0	1.702995867768595	1.3658956669115456	JCHAIN
cysteine-type peptidase activity (GO:0008234)	1/98	0.4517878316611055	0.5313279428690466	0	0	1.6853540086904661	1.3390855700276298	USP5
protein kinase regulator activity (GO:0019887)	1/98	0.4517878316611055	0.5313279428690466	0	0	1.6853540086904661	1.3390855700276298	CXCL10
serine-type endopeptidase activity (GO:0004252)	1/105	0.47488691328325877	0.5506473741097535	0	0	1.571360457724094	1.170158475254484	DPP4
cysteine-type endopeptidase activity (GO:0004197)	1/105	0.47488691328325877	0.5506473741097535	0	0	1.571360457724094	1.170158475254484	USP5
thiol-dependent deubiquitinase (GO:0004843)	1/106	0.4781070014725404	0.5506473741097535	0	0	1.5563164108618655	1.1484381250330276	USP5
ubiquitin protein ligase binding (GO:0031625)	2/265	0.4822984233502335	0.5516701143800615	0	0	1.2430291508238276	0.9064071871767947	JUN;CLU
deubiquitinase activity (GO:0101005)	1/112	0.4970203487288425	0.5643085670339536	0	0	1.4717444717444716	1.0289323391984169	USP5
omega peptidase activity (GO:0008242)	1/113	0.5001057959342823	0.5643085670339536	0	0	1.458530106257379	1.0106674504489666	USP5
ubiquitin-like protein ligase binding (GO:0044389)	2/282	0.5152462225411429	0.5774907326467844	0	0	1.166547619047619	0.7735498472631461	JUN;CLU
nuclear receptor binding (GO:0016922)	1/120	0.5211845777987908	0.5796591842349333	0	0	1.3722480727828321	0.894226861762024	ARID5A
metallopeptidase activity (GO:0008237)	1/121	0.5241229749669157	0.5796591842349333	0	0	1.3607438016528925	0.8790798719070467	ADAMTS1
protein phosphatase binding (GO:0019903)	1/123	0.5299462206783639	0.5822435450874129	0	0	1.338301043219076	0.8497940591748949	PPP1R15A
serine-type peptidase activity (GO:0008236)	1/125	0.5356987848175864	0.584716974278019	0	0	1.3165822447347375	0.8217885771680302	DPP4
organic anion transmembrane transporter activity (GO:0008514)	1/144	0.586981530726349	0.6365319196837681	0	0	1.1405536612148182	0.6076435623904373	SLC17A8
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	8/1359	0.5933543549685532	0.6392914663209572	0	0	0.9623540717077669	0.5023136949553759	EGR1;JUN;KLF6;GFI1;ZBTB16;FOSB;FOS;KLF4
guanyl-nucleotide exchange factor activity (GO:0005085)	1/149	0.5995161931486792	0.6417897708707014	0	0	1.1017422381058746	0.5636869084463209	EPS8L1
zinc ion binding (GO:0008270)	2/336	0.6104396130298345	0.6493211170444736	0	0	0.975249500998004	0.48135965435344596	EGR1;KLF4
GTP binding (GO:0005525)	1/189	0.6871133476201171	0.7262527155225289	0	0	0.8655705996131529	0.32481057054596657	TUBA8
guanyl ribonucleotide binding (GO:0032561)	1/214	0.7319115487472982	0.7687372870490491	0	0	0.7630077988592713	0.23813138241046905	TUBA8
transition metal ion binding (GO:0046914)	2/445	0.7583529666943568	0.7915309089872349	0	0	0.7311888638073739	0.20225148018556188	EGR1;KLF4
ubiquitin protein ligase activity (GO:0061630)	1/263	0.802076323469893	0.826831765552297	0	0	0.6187622232035833	0.13646894217732455	RNF185
mRNA binding (GO:0003729)	1/263	0.802076323469893	0.826831765552297	0	0	0.6187622232035833	0.13646894217732455	ZFP36
ubiquitin-like protein ligase activity (GO:0061659)	1/270	0.8104842841475738	0.8303734690346308	0	0	0.6024455436418937	0.12658786275677597	RNF185
protein serine/threonine kinase activity (GO:0004674)	1/344	0.8803434581521946	0.8964473018988811	0	0	0.4706888658651182	0.05998607375962628	CLK4
ubiquitin-protein transferase activity (GO:0004842)	1/392	0.9112858638834879	0.9223317531426817	0	0	0.41189152628352815	0.038264162468631034	RNF185
RNA binding (GO:0003723)	5/1406	0.9363882539810191	0.9420089952378903	0	0	0.5636084115741503	0.037043212024999925	ZFP36;JUN;DUT;SORBS2;PFN1
purine ribonucleoside triphosphate binding (GO:0035639)	1/460	0.9420089952378903	0.9420089952378903	0	0	0.3496461945659807	0.02088802288055547	TUBA8
