Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of mitotic nuclear division (GO:0007088)	7/57	7.356305495983831E-6	0.0010031325676341588	0	0	11.209674796747967	132.49782612551687	CCNB1;NUSAP1;NEK2;IGF1;MKI67;CDC25C;PKMYT1
cellular response to DNA damage stimulus (GO:0006974)	16/350	1.0724951367984263E-5	0.0013406189209980328	0	0	3.9238990373683014	44.9009319416607	TOP2A;H2AX;YAP1;WDHD1;POLQ;ASH2L;MCM10;BRCA1;MASTL;UNG;TICRR;RAD51AP1;CDK1;ADPRS;HROB;DTL
mitotic chromosome condensation (GO:0007076)	5/27	2.0017761553121378E-5	0.0022289321130443515	0	0	18.07642961876833	195.56691449963364	CCNB1;NUSAP1;CDK1;NCAPG;NCAPH
chromosome condensation (GO:0030261)	6/45	2.080336638841395E-5	0.0022289321130443515	0	0	12.275303643724696	132.3326310927428	TOP2A;CCNB1;NUSAP1;CDK1;NCAPG;NCAPH
regulation of mitotic cell cycle phase transition (GO:1901990)	11/188	2.8756966209899294E-5	0.0028756966209899293	0	0	5.025680534155111	52.55168444273481	TPX2;CENPE;CCNB1;CENPF;UBE2C;CDK1;KIF14;BUB1B;KNTC1;NEK2;HMMR
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	8/98	3.4633371066845814E-5	0.003246878537516795	0	0	7.131791383219954	73.24843883161105	CENPE;FCER1G;KIF2C;KIF11;KIF22;CTSE;LGMN;KIF15
centromeric sister chromatid cohesion (GO:0070601)	3/6	3.889659751360414E-5	0.003339626366366414	0	0	78.976	801.9699880251883	SGO1;BUB1B;BUB1
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	8/100	4.007551639639697E-5	0.003339626366366414	0	0	6.976042590949423	70.63065215974757	CENPE;FCER1G;KIF2C;KIF11;KIF22;CTSE;LGMN;KIF15
positive regulation of cell cycle process (GO:0090068)	8/101	4.3053414087998526E-5	0.003398953743789357	0	0	6.900680272108843	69.37301509534576	CCNB1;SPAG5;NUSAP1;KIF14;IGF1;AURKB;CIT;E2F8
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	8/103	4.956502519590079E-5	0.0037173768896925593	0	0	6.7547153598281415	66.95425920152985	CENPE;FCER1G;KIF2C;KIF11;KIF22;CTSE;LGMN;KIF15
regulation of chromosome segregation (GO:0051983)	4/18	6.654640162789085E-5	0.004753314401992204	0	0	22.6425702811245	217.76743492386817	KIF2C;MKI67;BUB1;AURKB
mitotic cell cycle phase transition (GO:0044772)	11/209	7.532860098918705E-5	0.0051360409765354815	0	0	4.487832874196511	42.60591756426129	CCNB2;CCNB1;CDK6;CCNE2;UBE2C;CDK1;NEK2;CDC25C;PKMYT1;FOXM1;MASTL
positive regulation of mitotic cell cycle phase transition (GO:1901992)	6/58	9.012639902885763E-5	0.005877808632316802	0	0	9.200404858299596	85.6953074119492	CCNB1;ESPL1;UBE2C;CDK1;CDC25C;DTL
centromere complex assembly (GO:0034508)	5/37	9.749155371116578E-5	0.0059589392576788825	0	0	12.42124495967742	114.71944869885165	HELLS;CENPE;CENPF;CENPI;KNL1
regulation of nuclear division (GO:0051783)	4/20	1.0328828046643396E-4	0.0059589392576788825	0	0	19.81024096385542	181.8181268957599	NEK2;CDC25C;MKI67;PKMYT1
positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)	4/20	1.0328828046643396E-4	0.0059589392576788825	0	0	19.81024096385542	181.8181268957599	CCNB1;CDK1;CDC25C;DTL
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	9/149	1.2051211620084578E-4	0.0063164193859401386	0	0	5.16577868852459	46.614748445098286	TPX2;CCNB1;CENPF;CDK1;KIF14;NEK2;HMMR;CDC25C;DTL
spindle assembly checkpoint signaling (GO:0071173)	4/21	1.2632838771880277E-4	0.0063164193859401386	0	0	18.643987715568155	167.36010094968833	CENPF;BUB1B;KNTC1;BUB1
mitotic spindle assembly checkpoint signaling (GO:0007094)	4/21	1.2632838771880277E-4	0.0063164193859401386	0	0	18.643987715568155	167.36010094968833	CENPF;BUB1B;KNTC1;BUB1
mitotic spindle checkpoint signaling (GO:0071174)	4/21	1.2632838771880277E-4	0.0063164193859401386	0	0	18.643987715568155	167.36010094968833	CENPF;BUB1B;KNTC1;BUB1
negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	4/22	1.5287354189348458E-4	0.007346344142225099	0	0	17.60731816153503	154.69612786527424	CENPF;BUB1B;KNTC1;BUB1
negative regulation of cell cycle process (GO:0010948)	6/64	1.5672200836746878E-4	0.007346344142225099	0	0	8.246125924891805	72.24461408235297	RRM2;ESPL1;NEK2;BRCA1;AURKB;E2F8
positive regulation of cell cycle G2/M phase transition (GO:1902751)	4/23	1.832269860213323E-4	0.008328499364606013	0	0	16.67977171845276	143.5258463666231	CCNB1;CDK1;CDC25C;DTL
G2/M transition of mitotic cell cycle (GO:0000086)	8/130	2.5278455899728757E-4	0.011152259955762687	0	0	5.252592840414854	43.50708455882343	CCNB2;CCNB1;CDK1;NEK2;CDC25C;PKMYT1;FOXM1;MASTL
cell cycle G2/M phase transition (GO:0044839)	8/131	2.6633276434803694E-4	0.011414261329201583	0	0	5.209623361539738	42.87918061169387	CCNB2;CCNB1;CDK1;NEK2;CDC25C;PKMYT1;FOXM1;MASTL
regulation of DNA metabolic process (GO:0051052)	5/46	2.794668920063394E-4	0.011644453833597475	0	0	9.690204563335955	79.29132684758436	PIF1;CDT1;RADX;KPNA2;TICRR
regulation of mitotic metaphase/anaphase transition (GO:0030071)	4/26	3.00262322823535E-4	0.012172796871224393	0	0	14.403066812705367	116.82117287623089	CENPE;CCNB1;ESPL1;UBE2C
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	6/74	3.4858945900371254E-4	0.013760110223830758	0	0	7.029888068587759	55.96926695895853	CCNB1;MUC1;CDK1;FOXM1;CDC25C;E2F8
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	3/12	4.044319498931147E-4	0.014796290849748098	0	0	26.317333333333334	205.6180376979737	CDT1;CENPE;KIF2C
mitotic nuclear membrane disassembly (GO:0007077)	3/12	4.044319498931147E-4	0.014796290849748098	0	0	26.317333333333334	205.6180376979737	CCNB2;CCNB1;CDK1
protein localization to condensed chromosome (GO:1903083)	3/12	4.044319498931147E-4	0.014796290849748098	0	0	26.317333333333334	205.6180376979737	CDK1;KNL1;AURKB
DNA repair (GO:0006281)	12/298	4.3702175520836086E-4	0.015607919828870031	0	0	3.3881554130516784	26.20916964645135	H2AX;RAD51AP1;WDHD1;POLQ;NEIL3;CDK1;ADPRS;BRCA1;HROB;KPNA2;UNG;TICRR
regulation of mitotic cell cycle (GO:0007346)	9/178	4.534853747401258E-4	0.01581925725837648	0	0	4.273013871374527	32.89600042219559	CCNB1;UBE2C;CDK1;BUB1B;NEK2;MKI67;CDC25C;PKMYT1;LGMN
kinetochore organization (GO:0051383)	3/13	5.208591983358685E-4	0.01775656357963188	0	0	23.6844	179.05479360860036	CDT1;CENPE;CENPF
regulation of cyclin-dependent protein kinase activity (GO:1904029)	5/54	5.939434921631115E-4	0.01979811640543705	0	0	8.10483870967742	60.20862908093737	CCNB2;CCNB1;CCNE2;CDC25C;PKMYT1
regulation of osteoblast differentiation (GO:0045667)	6/83	6.462465758565009E-4	0.020522942747516603	0	0	6.205373573794627	45.57430776611641	YAP1;CDK6;SEMA4D;TWIST1;IGF1;CCN1
nuclear membrane disassembly (GO:0051081)	3/14	6.567341679205313E-4	0.020522942747516603	0	0	21.53018181818182	157.77815092527786	CCNB2;CCNB1;CDK1
protein localization to kinetochore (GO:0034501)	3/14	6.567341679205313E-4	0.020522942747516603	0	0	21.53018181818182	157.77815092527786	CDK1;KNL1;AURKB
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	5/56	7.02836405414197E-4	0.021515400165740724	0	0	7.786211258697027	56.53090234932871	CCNB1;MUC1;CDK1;CDC25C;E2F8
regulation of cell cycle G2/M phase transition (GO:1902749)	6/85	7.332837769165681E-4	0.021998513307497043	0	0	6.047660534002972	43.651879394734365	TPX2;CENPF;KIF14;CDK1;NEK2;HMMR
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	4/33	7.667596885264567E-4	0.022551755544895784	0	0	10.922586899321423	78.35139804275147	CDK1;BRCA1;DTL;TICRR
establishment of spindle localization (GO:0051293)	3/15	8.13272269190737E-4	0.023459776995886642	0	0	19.735	140.40356437889355	ESPL1;NUSAP1;ZBED3
negative regulation of cell aging (GO:0090344)	3/17	0.001192925917572083	0.03313683104366898	0	0	16.914	113.85399022533652	CDK6;TWIST1;FOXM1
protein localization to chromosome, centromeric region (GO:0071459)	3/17	0.001192925917572083	0.03313683104366898	0	0	16.914	113.85399022533652	CDK1;KNL1;AURKB
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	5/65	0.0013861016616064437	0.03780277258926665	0	0	6.615255376344086	43.5367158096869	CCNB1;MUC1;CDK1;CDC25C;E2F8
regulation of cell cycle (GO:0051726)	11/296	0.0014378626738873002	0.03822247281346754	0	0	3.1039872408293463	20.314347205382802	CCNB2;NR4A1;CENPF;CCNB1;CDK6;FIGNL1;BIRC5;BRCA1;FOXM1;MASTL;DTL
regulation of exit from mitosis (GO:0007096)	4/39	0.0014524539669117664	0.03822247281346754	0	0	9.047389558232931	59.120173962889666	UBE2C;BUB1B;KNTC1;NEK2
meiotic sister chromatid segregation (GO:0045144)	2/5	0.0015543089064002748	0.04019764413104159	0	0	52.440903054448874	339.1208602776944	SGO1;HORMAD2
regulation of double-strand break repair (GO:2000779)	4/42	0.0019188920688618034	0.04878539158123229	0	0	8.331853730712323	52.12413781991009	RAD51AP1;FIGNL1;TWIST1;FOXM1
cytoskeleton-dependent cytokinesis (GO:0061640)	5/72	0.002186038873464402	0.05254590337260492	0	0	5.922002888781897	36.27620053419519	ESPL1;NUSAP1;CKAP2;AURKB;CIT
response to ionizing radiation (GO:0010212)	5/72	0.002186038873464402	0.05254590337260492	0	0	5.922002888781897	36.27620053419519	H2AX;RAD51AP1;FIGNL1;BRCA1;TICRR
mitotic spindle assembly (GO:0090307)	4/44	0.002281837253221213	0.05254590337260492	0	0	7.914457831325302	48.14186107227801	TPX2;PRC1;KIF11;AURKB
negative regulation of cytokinesis (GO:0032466)	2/6	0.0023120197483946165	0.05254590337260492	0	0	39.32868525896414	238.7107168270355	AURKB;E2F8
regulation of DNA-dependent DNA replication initiation (GO:0030174)	2/6	0.0023120197483946165	0.05254590337260492	0	0	39.32868525896414	238.7107168270355	CDT1;TICRR
leukocyte chemotaxis involved in inflammatory response (GO:0002232)	2/6	0.0023120197483946165	0.05254590337260492	0	0	39.32868525896414	238.7107168270355	SLAMF8;PTN
maintenance of DNA methylation (GO:0010216)	2/6	0.0023120197483946165	0.05254590337260492	0	0	39.32868525896414	238.7107168270355	HELLS;UHRF1
regulation of DNA repair (GO:0006282)	4/45	0.0024799038071458192	0.05470376045174601	0	0	7.721030463316682	46.32259641528706	H2AX;RADX;EYA4;BRCA1
mitotic G2/M transition checkpoint (GO:0044818)	4/45	0.0024799038071458192	0.05470376045174601	0	0	7.721030463316682	46.32259641528706	CDK1;BRCA1;DTL;TICRR
DNA replication (GO:0006260)	6/108	0.0025228904356319882	0.05484544425286931	0	0	4.67849487973327	27.98839401450038	WDHD1;PIF1;CDK1;MCM10;BRCA1;TICRR
regulation of chromosome organization (GO:0033044)	3/22	0.0025785083750861624	0.055253750894703475	0	0	12.45978947368421	74.26712583614179	CDT1;PIF1;BUB1
regulation of double-strand break repair via homologous recombination (GO:0010569)	4/46	0.0026894700275856744	0.056030625574701544	0	0	7.536813922356091	44.605963331557845	RAD51AP1;POLQ;RADX;FIGNL1
regulation of telomerase activity (GO:0051972)	4/46	0.0026894700275856744	0.056030625574701544	0	0	7.536813922356091	44.605963331557845	PIF1;NEK2;KLF4;AURKB
mitotic cell cycle checkpoint signaling (GO:0007093)	3/23	0.0029378021363381237	0.06036579732201624	0	0	11.8362	69.00615327505945	BUB1B;BUB1;AURKB
base-excision repair (GO:0006284)	4/48	0.0031443929635635386	0.06206038743875405	0	0	7.193501277838627	41.44992134078958	POLQ;NEIL3;ADPRS;UNG
cellular response to ionizing radiation (GO:0071479)	4/48	0.0031443929635635386	0.06206038743875405	0	0	7.193501277838627	41.44992134078958	YAP1;RAD51AP1;FIGNL1;CRYAB
positive regulation of DNA repair (GO:0045739)	4/48	0.0031443929635635386	0.06206038743875405	0	0	7.193501277838627	41.44992134078958	H2AX;EYA4;BRCA1;FOXM1
positive regulation of histone H4 acetylation (GO:0090240)	2/7	0.00320985968084833	0.06252973404249994	0	0	31.461354581673305	180.6362500081454	MUC1;BRCA1
mitotic cytokinesis (GO:0000281)	4/49	0.0033903864502956077	0.06519973942876169	0	0	7.033288710397144	39.99698618532485	ESPL1;NUSAP1;CKAP2;CIT
negative regulation of apoptotic process (GO:0043066)	14/485	0.0036606176288845205	0.0695053980167947	0	0	2.397320754381757	13.449265248863334	YAP1;STIL;SEMA4D;KIF14;IGF1;KLF4;GATA1;DNAJC3;FIGNL1;PPIF;CDK1;BIRC5;CRYAB;LGMN
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	5/82	0.0038504534792224375	0.0721960027354207	0	0	5.150293255131965	28.633386777437238	CCNB2;CCNB1;CCNE2;CDC25C;PKMYT1
negative regulation of chromosome organization (GO:2001251)	2/8	0.004244190451062779	0.07360281724355387	0	0	26.216467463479415	143.19969826528373	TOP2A;ESPL1
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	2/8	0.004244190451062779	0.07360281724355387	0	0	26.216467463479415	143.19969826528373	CENPE;UBE2C
positive regulation of oligodendrocyte differentiation (GO:0048714)	2/8	0.004244190451062779	0.07360281724355387	0	0	26.216467463479415	143.19969826528373	CXCR4;PTN
mitotic spindle elongation (GO:0000022)	2/8	0.004244190451062779	0.07360281724355387	0	0	26.216467463479415	143.19969826528373	PRC1;AURKB
mitotic spindle midzone assembly (GO:0051256)	2/8	0.004244190451062779	0.07360281724355387	0	0	26.216467463479415	143.19969826528373	PRC1;AURKB
anaphase-promoting complex-dependent catabolic process (GO:0031145)	5/84	0.004268963400126124	0.07360281724355387	0	0	5.0193956717027355	27.387751460742816	CCNB1;UBE2C;CDK1;BUB1B;AURKB
regulation of cytokinesis (GO:0032465)	5/84	0.004268963400126124	0.07360281724355387	0	0	5.0193956717027355	27.387751460742816	PRC1;KIF14;AURKB;CIT;E2F8
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	5/85	0.004489944024996972	0.07653313678972112	0	0	4.956401209677419	26.793883862993294	CENPE;KIF2C;KIF11;KIF22;KIF15
regulation of transcription regulatory region DNA binding (GO:2000677)	3/27	0.004674980150664558	0.0787918002920993	0	0	9.8615	52.91217766582601	TWIST1;IGF1;GATA1
positive regulation of response to DNA damage stimulus (GO:2001022)	4/55	0.005145215789039622	0.08458046499567726	0	0	6.2039530671706435	32.69289683875241	H2AX;ANKLE1;EYA4;BRCA1
negative regulation of phosphatase activity (GO:0010923)	3/28	0.005187601853068205	0.08458046499567726	0	0	9.46656	49.808151696360156	SH2D4A;SEMA4D;MASTL
positive regulation of fibroblast proliferation (GO:0048146)	3/28	0.005187601853068205	0.08458046499567726	0	0	9.46656	49.808151696360156	CDK6;PDGFC;IGF1
regulation of mitotic centrosome separation (GO:0046602)	2/9	0.005411442772024222	0.08544383324248772	0	0	22.470119521912352	117.27693617700476	NEK2;KIF11
positive regulation of fatty acid beta-oxidation (GO:0032000)	2/9	0.005411442772024222	0.08544383324248772	0	0	22.470119521912352	117.27693617700476	ABCD2;TWIST1
kinetochore assembly (GO:0051382)	2/9	0.005411442772024222	0.08544383324248772	0	0	22.470119521912352	117.27693617700476	CENPE;CENPF
establishment of mitotic spindle localization (GO:0040001)	3/29	0.005732745858407232	0.089574154037613	0	0	9.102	46.98052508761502	ESPL1;SAPCD2;NUSAP1
regulation of bone mineralization (GO:0030500)	4/57	0.005843495856434972	0.09036333798610782	0	0	5.969235432295219	30.696351819528605	BMP2K;TWIST1;PTN;CCN1
regulation of epithelial cell proliferation (GO:0050678)	5/93	0.006559614785492247	0.09864875263431257	0	0	4.5039864369501466	22.64074441217484	YAP1;NR4A1;CDK6;UHRF1;IGF1
mitotic DNA damage checkpoint signaling (GO:0044773)	4/59	0.006602209291680772	0.09864875263431257	0	0	5.751588170865279	28.87499110770014	CDK1;BRCA1;DTL;TICRR
regulation of glycoprotein biosynthetic process (GO:0010559)	2/10	0.006708115179133255	0.09864875263431257	0	0	19.660358565737052	98.3890310448228	IGF1;GATA1
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	2/10	0.006708115179133255	0.09864875263431257	0	0	19.660358565737052	98.3890310448228	MUC1;FOXM1
myelin maintenance (GO:0043217)	2/10	0.006708115179133255	0.09864875263431257	0	0	19.660358565737052	98.3890310448228	ABCD2;CXCR4
negative regulation of osteoblast differentiation (GO:0045668)	3/31	0.006922681562840541	0.1008157509151535	0	0	8.451	42.026417988646024	CDK6;SEMA4D;TWIST1
negative regulation of response to stimulus (GO:0048585)	4/61	0.007423488390197379	0.10658770998879334	0	0	5.549214401465512	27.208387530468762	CDK6;TWIST1;PDCD1;KLF4
negative regulation of double-strand break repair (GO:2000780)	3/32	0.007568424084968495	0.10658770998879334	0	0	8.159172413793103	39.84752482256392	POLQ;RADX;TWIST1
chromatin remodeling at centromere (GO:0031055)	3/32	0.007568424084968495	0.10658770998879334	0	0	8.159172413793103	39.84752482256392	HELLS;CENPI;KNL1
positive regulation of cell population proliferation (GO:0008284)	13/474	0.007603256645867259	0.10658770998879334	0	0	2.266070137382502	11.056560959929632	YAP1;KIF14;ASH2L;IGF1;PTN;FOXM1;CDK6;SAPCD2;PRC1;PDGFC;BIRC5;CCN1;LGMN
DNA damage response, signal transduction resulting in transcription (GO:0042772)	2/11	0.008130772898644877	0.11189137016483776	0	0	17.474988933156265	84.09138188093604	MUC1;FOXM1
positive regulation of DNA-dependent DNA replication (GO:2000105)	2/11	0.008130772898644877	0.11189137016483776	0	0	17.474988933156265	84.09138188093604	CDT1;E2F8
muscle cell development (GO:0055001)	3/33	0.008248592620827304	0.11248080846582686	0	0	7.8868	37.83860040092529	NRAP;NEB;IGF1
plasma membrane organization (GO:0007009)	4/64	0.008777160709115467	0.11861027985291171	0	0	5.27095046854083	24.961125189859484	ABCD2;SERP1;ANXA6;CXCR4
positive regulation of telomerase activity (GO:0051973)	3/34	0.008963577619781832	0.12004791455064953	0	0	7.632	35.98171915963301	NEK2;KLF4;AURKB
negative regulation of programmed cell death (GO:0043069)	11/381	0.00950930463833861	0.12300059418840646	0	0	2.3804668304668306	11.08222648936017	DNAJC3;STIL;SEMA4D;FIGNL1;KIF14;PPIF;CDK1;BIRC5;IGF1;GATA1;CRYAB
negative regulation of cell division (GO:0051782)	2/12	0.009676046742821309	0.12300059418840646	0	0	15.726693227091634	72.9420050366033	AURKB;E2F8
cell cycle checkpoint signaling (GO:0000075)	2/12	0.009676046742821309	0.12300059418840646	0	0	15.726693227091634	72.9420050366033	BUB1B;BUB1
regulation of DNA-dependent DNA replication (GO:0090329)	2/12	0.009676046742821309	0.12300059418840646	0	0	15.726693227091634	72.9420050366033	CDT1;TICRR
regulation of sister chromatid cohesion (GO:0007063)	2/12	0.009676046742821309	0.12300059418840646	0	0	15.726693227091634	72.9420050366033	ESPL1;BUB1
positive regulation of fatty acid oxidation (GO:0046321)	2/12	0.009676046742821309	0.12300059418840646	0	0	15.726693227091634	72.9420050366033	ABCD2;TWIST1
regulation of ossification (GO:0030278)	3/36	0.010499398721822959	0.131242484022787	0	0	7.168727272727272	32.66385625329136	BMP2K;TWIST1;PTN
positive regulation of mitotic nuclear division (GO:0045840)	3/36	0.010499398721822959	0.131242484022787	0	0	7.168727272727272	32.66385625329136	ESPL1;NUSAP1;IGF1
positive regulation of cellular metabolic process (GO:0031325)	5/105	0.010795468143455823	0.13302439955822973	0	0	3.961088709677419	17.93830060513203	CCNB1;UHRF1;CDK1;KLF4;XDH
regulation of myeloid cell differentiation (GO:0045637)	4/68	0.010819317830736018	0.13302439955822973	0	0	4.940512048192771	22.362842696047004	CDK6;ITGA2B;ASH2L;GATA1
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	5/106	0.011216209951143849	0.1350075238978832	0	0	3.921670392845736	17.609850025543327	SEMA4D;PDGFC;TWIST1;IGF1;PIK3R5
neural crest cell migration (GO:0001755)	3/37	0.011320858491675466	0.1350075238978832	0	0	6.957529411764706	31.177443285722937	SEMA4D;ANXA6;SEMA3E
positive regulation of cytokinesis (GO:0032467)	3/37	0.011320858491675466	0.1350075238978832	0	0	6.957529411764706	31.177443285722937	KIF14;AURKB;CIT
negative regulation of cellular senescence (GO:2000773)	2/13	0.011340632007422188	0.1350075238978832	0	0	14.296269467584208	64.03818406031333	CDK6;TWIST1
activation of cysteine-type endopeptidase activity (GO:0097202)	2/14	0.013121287392369462	0.1525731092135984	0	0	13.104249667994688	56.787519842383915	PERP;LGMN
regulation of fatty acid beta-oxidation (GO:0031998)	2/14	0.013121287392369462	0.1525731092135984	0	0	13.104249667994688	56.787519842383915	ABCD2;TWIST1
covalent chromatin modification (GO:0016569)	2/14	0.013121287392369462	0.1525731092135984	0	0	13.104249667994688	56.787519842383915	HELLS;AURKB
regulation of protein serine/threonine kinase activity (GO:0071900)	5/111	0.013488177055549633	0.15563281217941885	0	0	3.7357349360925136	16.085857031670837	CCNB2;CCNB1;CCNE2;CDC25C;PKMYT1
cardiac myofibril assembly (GO:0055003)	2/15	0.015014833946787808	0.17192557954337184	0	0	12.095617529880478	50.786070554631195	NRAP;NEB
regulation of DNA recombination (GO:0000018)	3/42	0.015973507414658566	0.18015233926306654	0	0	6.064	25.085699011737177	RAD51AP1;FIGNL1;KPNA2
regulation of nervous system development (GO:0051960)	3/42	0.015973507414658566	0.18015233926306654	0	0	6.064	25.085699011737177	YAP1;KIF14;PTN
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	4/77	0.016471193045174796	0.1836491438915593	0	0	4.329427298234032	17.777244563808388	SEMA4D;PDGFC;IGF1;PIK3R5
negative regulation of histone modification (GO:0031057)	2/16	0.01701815400061783	0.1836491438915593	0	0	11.231075697211155	45.7495018339157	TWIST1;BRCA1
negative regulation of release of cytochrome c from mitochondria (GO:0090201)	2/16	0.01701815400061783	0.1836491438915593	0	0	11.231075697211155	45.7495018339157	PPIF;IGF1
neuron projection organization (GO:0106027)	2/16	0.01701815400061783	0.1836491438915593	0	0	11.231075697211155	45.7495018339157	ABCD2;LGMN
regulation of mitotic sister chromatid separation (GO:0010965)	2/16	0.01701815400061783	0.1836491438915593	0	0	11.231075697211155	45.7495018339157	CENPE;UBE2C
protein localization to microtubule organizing center (GO:1905508)	2/16	0.01701815400061783	0.1836491438915593	0	0	11.231075697211155	45.7495018339157	STIL;SPAG5
neurogenesis (GO:0022008)	3/44	0.018092397078486068	0.18978038893516855	0	0	5.767609756097561	23.14116999052539	CDK6;CXCR4;CIT
positive regulation of cell division (GO:0051781)	3/44	0.018092397078486068	0.18978038893516855	0	0	5.767609756097561	23.14116999052539	KIF14;AURKB;CIT
response to amyloid-beta (GO:1904645)	3/44	0.018092397078486068	0.18978038893516855	0	0	5.767609756097561	23.14116999052539	MMP2;IGF1;LGMN
positive regulation of osteoblast differentiation (GO:0045669)	3/44	0.018092397078486068	0.18978038893516855	0	0	5.767609756097561	23.14116999052539	YAP1;IGF1;CCN1
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	4/80	0.018697712751240655	0.1933648751016467	0	0	4.157894736842105	16.54573536601332	EYA4;BRCA1;IGF1;GATA1
cellular response to gamma radiation (GO:0071480)	2/17	0.019128190164877424	0.1933648751016467	0	0	10.481806108897743	41.47223131938726	YAP1;CRYAB
DNA replication checkpoint signaling (GO:0000076)	2/17	0.019128190164877424	0.1933648751016467	0	0	10.481806108897743	41.47223131938726	CDT1;TICRR
stabilization of membrane potential (GO:0030322)	2/17	0.019128190164877424	0.1933648751016467	0	0	10.481806108897743	41.47223131938726	KCNK10;KCNN4
positive regulation of telomere capping (GO:1904355)	2/17	0.019128190164877424	0.1933648751016467	0	0	10.481806108897743	41.47223131938726	NEK2;AURKB
neural crest cell development (GO:0014032)	3/45	0.019207577593430242	0.1933648751016467	0	0	5.63	22.252295816655923	SEMA4D;ANXA6;SEMA3E
regulation of fibroblast proliferation (GO:0048145)	3/46	0.020360006145515964	0.20360006145515963	0	0	5.498790697674418	21.41329607571607	CDK6;PDGFC;IGF1
negative regulation of double-strand break repair via homologous recombination (GO:2000042)	2/18	0.02134194428407208	0.20620573826055263	0	0	9.826195219123505	37.80216821654381	POLQ;RADX
carbohydrate derivative transport (GO:1901264)	2/18	0.02134194428407208	0.20620573826055263	0	0	9.826195219123505	37.80216821654381	SLC15A2;SLC15A3
