Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of response to cytokine stimulus (GO:0060761)	1/11	0.009857921634816495	0.09458427874022172	0	0	117.48235294117647	542.7073703814344	KLF4
cellular response to fluid shear stress (GO:0071498)	1/12	0.010749534506708167	0.09458427874022172	0	0	106.79679144385027	484.0984098875249	KLF4
negative regulation of microtubule polymerization (GO:0031115)	1/12	0.010749534506708167	0.09458427874022172	0	0	106.79679144385027	484.0984098875249	EML2
negative regulation of amyloid fibril formation (GO:1905907)	1/12	0.010749534506708167	0.09458427874022172	0	0	106.79679144385027	484.0984098875249	CRYAB
regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	0.011640389286531055	0.09458427874022172	0	0	97.8921568627451	435.94063546940737	KLF4
negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	1/14	0.01253048655713669	0.09458427874022172	0	0	90.35746606334841	395.7287161899813	KLF4
T cell proliferation (GO:0042098)	1/15	0.01341982690512007	0.09458427874022172	0	0	83.89915966386555	361.6911269349327	CADM1
regulation of amyloid fibril formation (GO:1905906)	1/15	0.01341982690512007	0.09458427874022172	0	0	83.89915966386555	361.6911269349327	CRYAB
positive regulation of sprouting angiogenesis (GO:1903672)	1/15	0.01341982690512007	0.09458427874022172	0	0	83.89915966386555	361.6911269349327	KLF4
cellular response to ATP (GO:0071318)	1/15	0.01341982690512007	0.09458427874022172	0	0	83.89915966386555	361.6911269349327	P2RY1
T cell mediated immunity (GO:0002456)	1/16	0.014308410919694987	0.09458427874022172	0	0	78.30196078431372	332.5412031884909	CADM1
cellular response to gamma radiation (GO:0071480)	1/17	0.015196239191186837	0.09458427874022172	0	0	73.40441176470588	307.3227868353231	CRYAB
negative regulation of chemokine production (GO:0032682)	1/17	0.015196239191186837	0.09458427874022172	0	0	73.40441176470588	307.3227868353231	KLF4
response to purine-containing compound (GO:0014074)	1/17	0.015196239191186837	0.09458427874022172	0	0	73.40441176470588	307.3227868353231	P2RY1
negative regulation of interleukin-8 production (GO:0032717)	1/18	0.0160833123117468	0.09458427874022172	0	0	69.08304498269896	285.3111137768628	KLF4
response to ATP (GO:0033198)	1/19	0.016969630876880012	0.09458427874022172	0	0	65.24183006535948	265.9472259849427	P2RY1
DNA alkylation (GO:0006305)	1/19	0.016969630876880012	0.09458427874022172	0	0	65.24183006535948	265.9472259849427	FOS
DNA methylation or demethylation (GO:0044728)	1/19	0.016969630876880012	0.09458427874022172	0	0	65.24183006535948	265.9472259849427	FOS
positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1/20	0.017855195476470426	0.09458427874022172	0	0	61.804953560371516	248.79341471282055	CADM1
positive regulation of nitrogen compound metabolic process (GO:0051173)	1/20	0.017855195476470426	0.09458427874022172	0	0	61.804953560371516	248.79341471282055	KLF4
regulation of response to cytokine stimulus (GO:0060759)	1/22	0.019624065171284413	0.10048612013968397	0	0	55.91316526610644	219.7945772360195	KLF4
positive regulation of natural killer cell mediated immunity (GO:0002717)	1/23	0.02050737145707836	0.10048612013968397	0	0	53.36898395721925	207.44368622737056	CADM1
DNA methylation (GO:0006306)	1/23	0.02050737145707836	0.10048612013968397	0	0	53.36898395721925	207.44368622737056	FOS
response to gamma radiation (GO:0010332)	1/24	0.02138992615773652	0.1022542811443014	0	0	51.0460358056266	196.26359569838613	CRYAB
regulation of heterotypic cell-cell adhesion (GO:0034114)	1/25	0.02227172987906945	0.10240184791941165	0	0	48.916666666666664	186.10038260880106	KLF4
positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/27	0.02403308675659661	0.10240184791941165	0	0	45.14932126696833	168.33128827465845	KLF4
mitotic chromosome condensation (GO:0007076)	1/27	0.02403308675659661	0.10240184791941165	0	0	45.14932126696833	168.33128827465845	NCAPH
negative regulation of protein polymerization (GO:0032272)	1/27	0.02403308675659661	0.10240184791941165	0	0	45.14932126696833	168.33128827465845	EML2
cellular response to cadmium ion (GO:0071276)	1/27	0.02403308675659661	0.10240184791941165	0	0	45.14932126696833	168.33128827465845	FOS
positive regulation of nitric oxide metabolic process (GO:1904407)	1/28	0.0249126411012733	0.10316578741124001	0	0	43.474945533769066	160.52601632867996	KLF4
transition metal ion homeostasis (GO:0055076)	1/29	0.025791446852810002	0.10316578741124001	0	0	41.92016806722689	153.33191684558912	NEO1
response to cadmium ion (GO:0046686)	1/29	0.025791446852810002	0.10316578741124001	0	0	41.92016806722689	153.33191684558912	FOS
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	0.02666950460061794	0.10454445803442233	0	0	40.47261663286004	146.68225415832842	CADM1
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	1/32	0.028423378470110255	0.10560993618881306	0	0	37.85768500948767	134.79392621731594	KLF4
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	0.028423378470110255	0.10560993618881306	0	0	37.85768500948767	134.79392621731594	EML2
regulation of sprouting angiogenesis (GO:1903670)	1/33	0.02929919579032357	0.10560993618881306	0	0	36.67279411764706	129.4621221594897	KLF4
sister chromatid segregation (GO:0000819)	1/34	0.030174267482518016	0.10560993618881306	0	0	35.559714795008915	124.48623298308226	CDCA8
negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/34	0.030174267482518016	0.10560993618881306	0	0	35.559714795008915	124.48623298308226	KLF4
positive regulation of telomerase activity (GO:0051973)	1/34	0.030174267482518016	0.10560993618881306	0	0	35.559714795008915	124.48623298308226	KLF4
negative regulation of cell cycle G1/S phase transition (GO:1902807)	1/35	0.031048594155870846	0.10676358692194186	0	0	34.5121107266436	119.83301120641357	KLF4
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	1/37	0.0327950148043916	0.11082453278725438	0	0	32.591503267973856	111.38077026649427	KLF4
cellular response to oxygen-containing compound (GO:1901701)	2/323	0.03355045889000589	0.11110425971011358	0	0	7.656152647975078	25.990377667886982	P2RY1;FOS
regulation of intracellular transport (GO:0032386)	1/39	0.03453846248378679	0.11110425971011358	0	0	30.873065015479877	103.9089106040704	CRYAB
regulation of microtubule polymerization (GO:0031113)	1/40	0.03540907294557409	0.11110425971011358	0	0	30.079939668174962	100.49067723322013	EML2
regulation of nitric oxide biosynthetic process (GO:0045428)	1/40	0.03540907294557409	0.11110425971011358	0	0	30.079939668174962	100.49067723322013	KLF4
negative regulation of cell-cell adhesion (GO:0022408)	1/41	0.036278941946159535	0.11110425971011358	0	0	29.326470588235296	97.26176223664352	KLF4
response to growth factor (GO:0070848)	1/41	0.036278941946159535	0.11110425971011358	0	0	29.326470588235296	97.26176223664352	KLF4
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	0.03714807008538698	0.11121232472027845	0	0	28.609756097560975	94.20744821276294	CADM1
positive regulation of multicellular organismal process (GO:0051240)	2/345	0.037842003402975534	0.11121232472027845	0	0	7.157069970845481	23.43464894102357	PLAC8;CADM1
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	1/43	0.038016457940095186	0.11121232472027845	0	0	27.92717086834734	91.3144790197023	CADM1
chromosome condensation (GO:0030261)	1/45	0.03975101520212152	0.11362723841133768	0	0	26.655080213903744	85.9658295948253	NCAPH
regulation of telomerase activity (GO:0051972)	1/46	0.04061718578452446	0.11362723841133768	0	0	26.061437908496732	83.48948444789488	KLF4
positive regulation of neuron death (GO:1901216)	1/47	0.041482618460807204	0.11362723841133768	0	0	25.493606138107417	81.1329113370927	FOS
cellular response to ionizing radiation (GO:0071479)	1/48	0.042347313814152854	0.11362723841133768	0	0	24.94993742177722	78.88796682594588	CRYAB
regulation of protein metabolic process (GO:0051246)	1/48	0.042347313814152854	0.11362723841133768	0	0	24.94993742177722	78.88796682594588	KLF4
adherens junction organization (GO:0034332)	1/49	0.04321127244441888	0.11362723841133768	0	0	24.42892156862745	76.74721626832032	CADM1
regulation of cellular protein metabolic process (GO:0032268)	1/49	0.04321127244441888	0.11362723841133768	0	0	24.42892156862745	76.74721626832032	KLF4
negative regulation of transport (GO:0051051)	1/51	0.044936981871191266	0.11362723841133768	0	0	23.449411764705882	72.75166337328601	CRYAB
mitotic metaphase plate congression (GO:0007080)	1/51	0.044936981871191266	0.11362723841133768	0	0	23.449411764705882	72.75166337328601	CDCA8
positive regulation of transcription by RNA polymerase II (GO:0045944)	3/908	0.04574497591505899	0.11362723841133768	0	0	4.215911602209944	13.004709993937581	PLAC8;FOS;KLF4
negative regulation of protein metabolic process (GO:0051248)	1/52	0.04579873384946774	0.11362723841133768	0	0	22.988465974625143	70.88490801561363	CRYAB
negative regulation of protein-containing complex assembly (GO:0031333)	1/52	0.04579873384946774	0.11362723841133768	0	0	22.988465974625143	70.88490801561363	CRYAB
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	1/53	0.04665975146146969	0.11431639108060074	0	0	22.54524886877828	69.09833217880467	KLF4
regulation of megakaryocyte differentiation (GO:0045652)	1/54	0.04752003528742647	0.11498675205352578	0	0	22.118756936736958	67.38709029166962	ITGA2B
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	1/55	0.048379585909741875	0.11563901022328545	0	0	21.70806100217865	65.7467122997584	KLF4
fat cell differentiation (GO:0045444)	1/58	0.0509538444953197	0.11786762906475634	0	0	20.562435500515996	61.210979038699676	KLF4
response to reactive oxygen species (GO:0000302)	1/59	0.05181046820697307	0.11786762906475634	0	0	20.20689655172414	59.815708753826954	FOS
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	1/60	0.05266636166425417	0.11786762906475634	0	0	19.863409770687937	58.47347515993359	RGS1
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	1/60	0.05266636166425417	0.11786762906475634	0	0	19.863409770687937	58.47347515993359	CADM1
negative regulation of response to stimulus (GO:0048585)	1/61	0.05352152544266997	0.11786762906475634	0	0	19.531372549019608	57.18144005818292	KLF4
iron ion homeostasis (GO:0055072)	1/61	0.05352152544266997	0.11786762906475634	0	0	19.531372549019608	57.18144005818292	NEO1
positive regulation of DNA biosynthetic process (GO:2000573)	1/61	0.05352152544266997	0.11786762906475634	0	0	19.531372549019608	57.18144005818292	KLF4
cellular response to reactive oxygen species (GO:0034614)	1/63	0.05522966630423428	0.12027793995144354	0	0	18.89943074003795	54.73757147758474	FOS
positive regulation of cell death (GO:0010942)	1/66	0.05778641961430449	0.12446305763080966	0	0	18.02443438914027	51.387689221977354	FOS
regulation of myeloid cell differentiation (GO:0045637)	1/68	0.05948728998273248	0.1267337917023431	0	0	17.484635645302898	49.34151245692923	ITGA2B
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/71	0.06203315941729082	0.13073655102998924	0	0	16.7327731092437	46.51855173584374	KLF4
negative regulation of nucleic acid-templated transcription (GO:1903507)	2/464	0.0643403551865875	0.13281349446396104	0	0	5.2813852813852815	14.489840903907792	KLF4;CRYAB
mitotic nuclear division (GO:0140014)	1/74	0.06457251945477355	0.13281349446396104	0	0	16.042707493956488	43.95647876269956	CDCA8
integrin-mediated signaling pathway (GO:0007229)	1/75	0.06541752897671287	0.13281349446396104	0	0	15.825119236883943	43.154546742931096	ITGA2B
negative regulation of blood vessel morphogenesis (GO:2000181)	1/78	0.06794823417091082	0.13281349446396104	0	0	15.206264323911382	40.88978353793229	KLF4
positive regulation of gene expression (GO:0010628)	2/482	0.06878137054718025	0.13281349446396104	0	0	5.078645833333334	13.594632662415698	CADM1;KLF4
regulation of cellular response to heat (GO:1900034)	1/79	0.0687903633714564	0.13281349446396104	0	0	15.010558069381599	40.178634862671224	CRYAB
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	0.0687903633714564	0.13281349446396104	0	0	15.010558069381599	40.178634862671224	KLF4
negative regulation of apoptotic process (GO:0043066)	2/485	0.06953153000247345	0.13281349446396104	0	0	5.046325051759834	13.45337622895995	KLF4;CRYAB
negative regulation of cellular component organization (GO:0051129)	1/80	0.06963177394208621	0.13281349446396104	0	0	14.819806403574088	39.48788238772356	CRYAB
regulation of interleukin-8 production (GO:0032677)	1/81	0.07047246645026504	0.13281349446396104	0	0	14.633823529411766	38.81670264132201	KLF4
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	1/81	0.07047246645026504	0.13281349446396104	0	0	14.633823529411766	38.81670264132201	P2RY1
cell-cell junction organization (GO:0045216)	1/82	0.0713124414727928	0.13311655741587988	0	0	14.452432824981845	38.16431494463284	CADM1
negative regulation of defense response (GO:0031348)	1/85	0.07382806741395515	0.13505139460245816	0	0	13.934173669467787	36.31268374332498	KLF4
regulation of neuron death (GO:1901214)	1/86	0.07466517827093744	0.13505139460245816	0	0	13.76955017301038	35.728422579909434	FOS
negative regulation of angiogenesis (GO:0016525)	1/87	0.07550157451990408	0.13505139460245816	0	0	13.60875512995896	35.15960381916263	KLF4
positive regulation of nucleic acid-templated transcription (GO:1903508)	2/511	0.07614840329358638	0.13505139460245816	0	0	4.782170923379175	12.314430464149773	FOS;KLF4
sensory perception of mechanical stimulus (GO:0050954)	1/88	0.07633725672986817	0.13505139460245816	0	0	13.451656524678837	34.60565311468726	EML2
transforming growth factor beta receptor signaling pathway (GO:0007179)	1/89	0.07717222548711895	0.13505139460245816	0	0	13.29812834224599	34.06602362525984	FOS
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/89	0.07717222548711895	0.13505139460245816	0	0	13.29812834224599	34.06602362525984	KLF4
sensory perception of sound (GO:0007605)	1/91	0.07884002491200945	0.13674906975888365	0	0	13.001307189542484	33.02766894797317	EML2
negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/92	0.07967285673748564	0.13698140281181742	0	0	12.857789269553976	32.527973699604026	KLF4
visual perception (GO:0007601)	1/93	0.08050497738089572	0.13720848318830922	0	0	12.717391304347826	32.040656856642045	EML2
sensory perception of light stimulus (GO:0050953)	1/95	0.08216708746364133	0.13883404433511812	0	0	12.445556946182728	31.101452445343085	EML2
positive regulation of cold-induced thermogenesis (GO:0120162)	1/97	0.08382635971666402	0.1404270641407363	0	0	12.185049019607844	30.20683114705019	PLAC8
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	2/547	0.08563585563768382	0.14224260766937313	0	0	4.4580275229357795	10.95627673268321	KLF4;CRYAB
positive regulation of transcription, DNA-templated (GO:0045893)	3/1183	0.08676668932115629	0.14248415154783	0	0	3.186779661016949	7.790186434336747	PLAC8;FOS;KLF4
positive regulation of cellular protein metabolic process (GO:0032270)	1/102	0.08796215478207874	0.14248415154783	0	0	11.578916715200933	28.146593675405043	KLF4
regulation of cell death (GO:0010941)	1/102	0.08796215478207874	0.14248415154783	0	0	11.578916715200933	28.146593675405043	CRYAB
cellular response to organonitrogen compound (GO:0071417)	1/103	0.08878719509547235	0.1426417232681359	0	0	11.46482122260669	27.76221178459644	P2RY1
positive regulation of cellular metabolic process (GO:0031325)	1/105	0.09043516157909659	0.14309268337048722	0	0	11.243212669683258	27.0188131977752	KLF4
negative regulation of cellular process (GO:0048523)	2/566	0.09078634421793955	0.14309268337048722	0	0	4.30363475177305	10.325480179773182	KLF4;CRYAB
chromosome organization (GO:0051276)	1/106	0.0912580888842393	0.14309268337048722	0	0	11.135574229691876	26.659273431080635	CDCA8
Fc-epsilon receptor signaling pathway (GO:0038095)	1/111	0.0953621885731626	0.14766636823091664	0	0	10.626737967914439	24.973611307863486	FOS
Fc receptor signaling pathway (GO:0038093)	1/112	0.09618090509764518	0.14766636823091664	0	0	10.530471648118708	24.657356652146074	FOS
positive regulation of metabolic process (GO:0009893)	1/113	0.09699892180024121	0.14766636823091664	0	0	10.4359243697479	24.3475898718272	PLAC8
cellular response to transforming growth factor beta stimulus (GO:0071560)	1/114	0.09781623925032576	0.14766636823091664	0	0	10.343050494534097	24.044124066955682	FOS
positive regulation of protein metabolic process (GO:0051247)	1/115	0.0986328580009636	0.14766636823091664	0	0	10.251805985552116	23.74677927740439	KLF4
regulation of protein-containing complex assembly (GO:0043254)	1/116	0.09944877860449487	0.14766636823091664	0	0	10.162148337595909	23.455382166428734	CRYAB
positive regulation of angiogenesis (GO:0045766)	1/116	0.09944877860449487	0.14766636823091664	0	0	10.162148337595909	23.455382166428734	KLF4
negative regulation of response to external stimulus (GO:0032102)	1/118	0.1010785276838921	0.14784620467196158	0	0	9.987430869783811	22.889768968042276	KLF4
regulation of cellular response to stress (GO:0080135)	1/118	0.1010785276838921	0.14784620467196158	0	0	9.987430869783811	22.889768968042276	CRYAB
cellular response to organic substance (GO:0071310)	1/123	0.10514072229826571	0.15264875237377837	0	0	9.575699132111861	21.568837265640855	KLF4
cellular response to oxidative stress (GO:0034599)	1/125	0.10676074066511165	0.15273799394424734	0	0	9.420303605313093	21.074773673487663	FOS
platelet degranulation (GO:0002576)	1/125	0.10676074066511165	0.15273799394424734	0	0	9.420303605313093	21.074773673487663	ITGA2B
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	1/128	0.10918557558475199	0.153989459985176	0	0	9.196387216303844	20.36729685335	CDCA8
positive regulation of macromolecule biosynthetic process (GO:0010557)	1/129	0.10999247141798286	0.153989459985176	0	0	9.124080882352942	20.13997932609556	KLF4
muscle contraction (GO:0006936)	1/129	0.10999247141798286	0.153989459985176	0	0	9.124080882352942	20.13997932609556	CRYAB
cellular response to metal ion (GO:0071248)	1/131	0.11160419271751376	0.155137743068317	0	0	8.982805429864253	19.697465749311625	FOS
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/133	0.11321315720990713	0.1562660479798718	0	0	8.845811051693405	19.270448026035922	FOS
protein localization to plasma membrane (GO:0072659)	1/136	0.11562144467891255	0.15847414795151651	0	0	8.647930283224401	18.657337372791083	P2RY1
protein localization to cell periphery (GO:1990778)	1/140	0.11882288723970202	0.1617311520762611	0	0	8.39737621667372	17.887429414854076	P2RY1
negative regulation of DNA-binding transcription factor activity (GO:0043433)	1/143	0.12121678293846258	0.16385165142026667	0	0	8.218724109362055	17.34294402575858	KLF4
positive regulation of cytosolic calcium ion concentration (GO:0007204)	1/147	0.12439909049755812	0.1645603998057795	0	0	7.991941982272361	16.65728827120197	P2RY1
positive regulation of transferase activity (GO:0051347)	1/148	0.12519296508571937	0.1645603998057795	0	0	7.937174869947979	16.492647814827816	KLF4
regulation of cytosolic calcium ion concentration (GO:0051480)	1/148	0.12519296508571937	0.1645603998057795	0	0	7.937174869947979	16.492647814827816	P2RY1
positive regulation of hydrolase activity (GO:0051345)	1/149	0.12598615986692616	0.1645603998057795	0	0	7.883147853736089	16.33059681765117	RGS1
cellular response to organic cyclic compound (GO:0071407)	1/150	0.12677867536057502	0.1645603998057795	0	0	7.82984603237268	16.171078308333918	P2RY1
regulation of cytokine production (GO:0001817)	1/150	0.12677867536057502	0.1645603998057795	0	0	7.82984603237268	16.171078308333918	CADM1
regulation of cell differentiation (GO:0045595)	1/156	0.13151953428970917	0.16939288697177385	0	0	7.524478178368121	15.264155594900606	KLF4
mitotic spindle organization (GO:0007052)	1/157	0.13230731019735142	0.16939288697177385	0	0	7.475867269984917	15.120898125775808	CDCA8
cellular response to growth factor stimulus (GO:0071363)	1/158	0.13309441119210802	0.16939288697177385	0	0	7.427875608842263	14.979771069640405	KLF4
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	1/165	0.13858526649673636	0.17524330473135694	0	0	7.10832137733142	14.047958735704976	RGS1
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	1/170	0.1424871782645395	0.17902235217852397	0	0	6.896275670031327	13.43741562775988	CADM1
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	1/172	0.14404326416636629	0.17982471195291586	0	0	6.814929480564156	13.204890719024512	P2RY1
protein stabilization (GO:0050821)	1/179	0.1494685893137094	0.18404519974209915	0	0	6.544613350958361	12.439143799224476	CRYAB
positive regulation of cellular biosynthetic process (GO:0031328)	1/180	0.15024097938130543	0.18404519974209915	0	0	6.507722642129478	12.335484222996001	KLF4
regulated exocytosis (GO:0045055)	1/180	0.15024097938130543	0.18404519974209915	0	0	6.507722642129478	12.335484222996001	ITGA2B
negative regulation of cytokine production (GO:0001818)	1/182	0.1517837725378262	0.184780244828658	0	0	6.435164120896977	12.132204106132908	KLF4
regulation of GTPase activity (GO:0043087)	1/189	0.15716274179723502	0.1901475147670251	0	0	6.193366708385482	11.46066058904648	RGS1
negative regulation of macromolecule metabolic process (GO:0010605)	1/194	0.16098512126812686	0.1933081430667606	0	0	6.03139286802804	11.01599729101681	KLF4
protein localization to membrane (GO:0072657)	1/195	0.1617476299130038	0.1933081430667606	0	0	6.0	10.93030799092462	P2RY1
regulation of angiogenesis (GO:0045765)	1/203	0.16782418102171645	0.19935478472882684	0	0	5.760046592894583	10.280752282136831	KLF4
regulation of inflammatory response (GO:0050727)	1/206	0.17009214339283707	0.2008316873794944	0	0	5.674892395982783	10.052589336651343	KLF4
negative regulation of inflammatory response (GO:0050728)	1/212	0.17461056685495951	0.2042477006735552	0	0	5.511848341232228	9.619261834720568	KLF4
positive regulation of protein modification process (GO:0031401)	1/214	0.1761115378256675	0.2042477006735552	0	0	5.459541563104115	9.481245959938741	P2RY1
positive regulation of GTPase activity (GO:0043547)	1/214	0.1761115378256675	0.2042477006735552	0	0	5.459541563104115	9.481245959938741	RGS1
extracellular structure organization (GO:0043062)	1/216	0.17760993065574496	0.20443391616562487	0	0	5.4082079343365255	9.346278553544366	ITGA2B
external encapsulating structure organization (GO:0045229)	1/217	0.17835816155266251	0.20443391616562487	0	0	5.382897603485839	9.279908801665458	ITGA2B
inflammatory response (GO:0006954)	1/230	0.18802684196363728	0.21426314549344713	0	0	5.073978936552787	8.479484169790215	FOS
regulation of ERK1 and ERK2 cascade (GO:0070372)	1/238	0.19392328241114312	0.21970499047736447	0	0	4.900719781583519	8.038614635575456	P2RY1
positive regulation of phosphorylation (GO:0042327)	1/253	0.2048702704288094	0.23077340806923358	0	0	4.605508870214752	7.301473949210147	P2RY1
negative regulation of transcription, DNA-templated (GO:0045892)	2/948	0.2090162152465721	0.23409816107616077	0	0	2.5153276955602535	3.9373517205615904	KLF4;CRYAB
regulation of protein phosphorylation (GO:0001932)	1/266	0.21424393910560827	0.2385898412767001	0	0	4.37669256381798	6.742907678758303	P2RY1
positive regulation of MAPK cascade (GO:0043410)	1/274	0.21996037245523128	0.24357193786003012	0	0	4.246714070243482	6.430832555441595	P2RY1
extracellular matrix organization (GO:0030198)	1/300	0.23826872845166958	0.26236331896925413	0	0	3.8723194963604173	5.554285211321075	ITGA2B
negative regulation of gene expression (GO:0010629)	1/322	0.25344266689302036	0.27751264084375415	0	0	3.6028953637529777	4.9453977588617075	KLF4
positive regulation of cytokine production (GO:0001819)	1/335	0.26227442298601183	0.2855877050292129	0	0	3.4603733709052484	4.63123882575208	CADM1
positive regulation of protein phosphorylation (GO:0001934)	1/371	0.286219469306234	0.30993931482885	0	0	3.117965023847377	3.900562980397035	P2RY1
negative regulation of cell population proliferation (GO:0008285)	1/379	0.2914399682621046	0.31353514537985	0	0	3.05073140367258	3.7613115304248406	KLF4
negative regulation of programmed cell death (GO:0043069)	1/381	0.2927394469617987	0.31353514537985	0	0	3.0343653250773994	3.7276338261216435	CRYAB
positive regulation of macromolecule metabolic process (GO:0010604)	1/384	0.2946844455171831	0.31390299631178203	0	0	3.010136691752419	3.677936032656272	KLF4
organelle organization (GO:0006996)	1/420	0.3176338497768951	0.33594677592199035	0	0	2.746455145303945	3.1497884945223547	CDCA8
regulation of transcription by RNA polymerase II (GO:0006357)	3/2206	0.3188066342933174	0.33594677592199035	0	0	1.6140717203812982	1.8451592112591741	PLAC8;FOS;KLF4
regulation of transcription, DNA-templated (GO:0006355)	3/2244	0.32862479981857706	0.34444096665476526	0	0	1.5833110218652386	1.7619696289815185	FOS;KLF4;CRYAB
neutrophil degranulation (GO:0043312)	1/481	0.35491836141927396	0.3684714324839903	0	0	2.389950980392157	2.475672508431685	PLAC8
cellular response to cytokine stimulus (GO:0071345)	1/482	0.3555132407904096	0.3684714324839903	0	0	2.384859973095267	2.4664049771475995	FOS
neutrophil activation involved in immune response (GO:0002283)	1/485	0.3572947717879314	0.3684714324839903	0	0	2.3697131745260087	2.4388949283793226	PLAC8
neutrophil mediated immunity (GO:0002446)	1/488	0.35907165104307215	0.3684714324839903	0	0	2.3547529894914843	2.411816484757892	PLAC8
cytokine-mediated signaling pathway (GO:0019221)	1/621	0.43334523180659484	0.44237325746923223	0	0	1.8370018975332068	1.5361387675313563	FOS
negative regulation of transcription by RNA polymerase II (GO:0000122)	1/684	0.4656172630103904	0.47285483704682135	0	0	1.6621307380931876	1.2705182861987374	KLF4
regulation of apoptotic process (GO:0042981)	1/742	0.4937863581270849	0.4988769391387043	0	0	1.527427165198063	1.077832536140587	CRYAB
regulation of cell population proliferation (GO:0042127)	1/764	0.5040995930880944	0.5066847192064948	0	0	1.4816899236758925	1.0149300754737638	KLF4
regulation of gene expression (GO:0010468)	1/1079	0.6316463417315975	0.6316463417315975	0	0	1.0315398886827458	0.47391586047358675	KLF4
