Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
platelet dense granule (GO:0042827)	1/21	0.23469326701338125	0.5742494831178477	0	0	3.9140873015873017	5.673375073889621	TIMP3
postsynaptic specialization membrane (GO:0099634)	1/21	0.23469326701338125	0.5742494831178477	0	0	3.9140873015873017	5.673375073889621	KPNA2
intracellular membrane-bounded organelle (GO:0043231)	71/5192	0.2414867226111982	0.578561939589329	0	0	1.1141861458205922	1.5831925380561496	TOP2A;H2AX;ARHGAP11A;CLIC4;ANKLE1;ASH2L;MCM10;KIF11;BRCA1;MKI67;FOXM1;TNFSF13B;PBK;TIMP3;NEK2;KNTC1;HORMAD2;KPNA2;TCF19;HELLS;KNL1;FOS;KIF22;CDC25C;MASTL;TAF6L;NEIL3;CCNE2;ESPL1;PPIF;WDFY1;BMP2K;BIRC5;ADPRS;DSG2;CRYAB;DTL;SMTNL1;CSNK1G1;YAP1;DLX4;UHRF1;ARHGAP19;NCAPG;TWIST1;PKMYT1;GATA1;AURKB;UNG;RAD51AP1;CCNB2;CCNB1;FIGNL1;FSD2;SLC15A3;BUB1;RBM38;CDT1;TCF7L1;UBE2C;EYA4;TICRR;TPX2;CENPE;NR4A1;CENPF;CDK6;PRC1;ID1;CDK1;LHX6
endolysosome (GO:0036019)	1/25	0.2727310911998157	0.6359802315365005	0	0	3.2610780423280423	4.237017552068407	LGMN
endosome lumen (GO:0031904)	1/26	0.2819425433246273	0.6359802315365005	0	0	3.1304761904761906	3.9633455663947603	LGMN
SAGA-type complex (GO:0070461)	1/27	0.291037780091971	0.6359802315365005	0	0	3.009920634920635	3.715151636654686	TAF6L
secretory vesicle (GO:0099503)	1/29	0.3088854311462448	0.6359802315365005	0	0	2.794642857142857	3.283104072481345	IGF1
azurophil granule (GO:0042582)	3/155	0.3125723021731489	0.6359802315365005	0	0	1.5469736842105264	1.7990058163470806	PLAC8;DNAJC3;CD68
azurophil granule lumen (GO:0035578)	2/90	0.31546154994008474	0.6359802315365005	0	0	1.7800615718942412	2.0536899215357827	DNAJC3;PLAC8
polysomal ribosome (GO:0042788)	1/30	0.3176407117328244	0.6359802315365005	0	0	2.6981390257252325	3.0943185758579625	RPS21
exocytic vesicle (GO:0070382)	1/30	0.3176407117328244	0.6359802315365005	0	0	2.6981390257252325	3.0943185758579625	IGF1
cullin-RING ubiquitin ligase complex (GO:0031461)	3/157	0.31948914273365153	0.6359802315365005	0	0	1.5267272727272727	1.7420446548227466	UBE2C;BUB1B;DTL
nucleolus (GO:0005730)	11/733	0.3244737875917524	0.6359802315365005	0	0	1.197746159657517	1.3481238175474044	TOP2A;SAPCD2;NUSAP1;CDCA8;MCM10;MKI67;PIMREG;PKMYT1;DTL;SPC24;E2F8
catenin complex (GO:0016342)	1/31	0.3262855100926394	0.6359802315365005	0	0	2.608068783068783	2.9209913516849757	CDH15
vacuolar lumen (GO:0005775)	3/161	0.33332645490324947	0.6388757052312282	0	0	1.4877721518987341	1.6345154697410917	PLAC8;DNAJC3;LGMN
Cul4-RING E3 ubiquitin ligase complex (GO:0080008)	1/34	0.351570811737902	0.6599803810869435	0	0	2.3706108706108706	2.47810416320899	DTL
ion channel complex (GO:0034702)	1/35	0.3597873952216893	0.6599803810869435	0	0	2.300770308123249	2.351944020184138	LRRC8C
Golgi lumen (GO:0005796)	2/100	0.36155446963893423	0.6599803810869435	0	0	1.597609561752988	1.6253162206072418	MUC1;ZG16
cell-substrate junction (GO:0030055)	6/394	0.3811719066747084	0.6849182698061167	0	0	1.2120080136900537	1.168987555318875	GRB7;EFS;FLRT1;NRAP;ANXA6;TNFSF13B
intracellular organelle lumen (GO:0070013)	12/848	0.38722660513856016	0.6850932244759141	0	0	1.126347555043777	1.0686168525111452	DNAJC3;COL18A1;SPON1;CCNB1;MUC1;EBI3;PDGFC;CDK1;SERPING1;ADPRS;ZG16;CCN1
cytosolic small ribosomal subunit (GO:0022627)	1/40	0.399340489968139	0.6958205507020604	0	0	2.005291005291005	1.8407385653463848	RPS21
cornified envelope (GO:0001533)	1/43	0.421893982374758	0.7192314121564224	0	0	1.8617724867724867	1.6067119332351796	DSG2
sarcoplasmic reticulum (GO:0016529)	1/45	0.43645900345538724	0.7192314121564224	0	0	1.7769660894660895	1.4732129795534903	FSD2
small ribosomal subunit (GO:0015935)	1/45	0.43645900345538724	0.7192314121564224	0	0	1.7769660894660895	1.4732129795534903	RPS21
lytic vacuole membrane (GO:0098852)	4/267	0.437793033486518	0.7192314121564224	0	0	1.1900987982347642	0.9830323260475569	OSTM1;ANXA6;CD68;SLC15A3
cell-cell contact zone (GO:0044291)	1/47	0.45065848091211363	0.729939793026663	0	0	1.6995341614906831	1.3546060128011763	DSG2
acrosomal vesicle (GO:0001669)	1/48	0.4576240055588812	0.7309272311009909	0	0	1.663289429246876	1.300205622903202	KNL1
microbody membrane (GO:0031903)	1/52	0.4846173352169308	0.7577276805088511	0	0	1.532524120759415	1.110153881724582	ABCD2
peroxisomal membrane (GO:0005778)	1/53	0.49115390620535054	0.7577276805088511	0	0	1.5029761904761905	1.0686126832856704	ABCD2
extracellular membrane-bounded organelle (GO:0065010)	1/56	0.510272284696075	0.7577276805088511	0	0	1.4207792207792207	0.9559156100836576	DNAJC3
microvillus (GO:0005902)	1/57	0.5164847200592263	0.7577276805088511	0	0	1.3953373015873016	0.9219127147907037	CLIC4
azurophil granule membrane (GO:0035577)	1/58	0.522618654948476	0.7577276805088511	0	0	1.3707880813143971	0.8895088137665553	CD68
lytic vacuole (GO:0000323)	3/219	0.5256362096007655	0.7577276805088511	0	0	1.0850555555555557	0.6978490559704715	CXCR4;CD68;LGMN
extracellular vesicle (GO:1903561)	1/59	0.5286750774190119	0.7577276805088511	0	0	1.3470853858784892	0.8586069754792808	DNAJC3
ficolin-1-rich granule membrane (GO:0101003)	1/61	0.5405592754744757	0.7577276805088511	0	0	1.3020502645502645	0.8009574963294935	FCER1G
focal adhesion (GO:0005925)	5/387	0.5435669051312888	0.7577276805088511	0	0	1.0220507515622361	0.6230446723062962	GRB7;EFS;FLRT1;ANXA6;TNFSF13B
specific granule lumen (GO:0035580)	1/62	0.5463889657905671	0.7577276805088511	0	0	1.28064012490242	0.7740498385564265	SLPI
vesicle (GO:0031982)	3/226	0.546881717236823	0.7577276805088511	0	0	1.0506188340807174	0.6340723563876576	DNAJC3;MUC1;KCNN4
lysosome (GO:0005764)	6/477	0.5628084299997217	0.7623006897879079	0	0	0.9941463163052168	0.5714511842751466	OSTM1;ANXA6;CXCR4;CD68;SLC15A3;LGMN
cytoplasmic stress granule (GO:0010494)	1/65	0.5634396402780188	0.7623006897879079	0	0	1.2204241071428572	0.700151289896244	GRB7
integral component of plasma membrane (GO:0005887)	18/1454	0.573327027182811	0.7666582340235264	0	0	0.9767024239909915	0.5433385788365745	SLC13A2;P2RY10;LHCGR;FCER1G;SLC15A2;KCNK10;SEMA4D;NPR2;PCDHGB2;NKG7;SEMA3E;TM9SF2;MUC1;FLRT1;LRRC8C;MFSD2B;KCNN4;GABRD
glutamatergic synapse (GO:0098978)	1/69	0.5851848274725195	0.7735201742452845	0	0	1.1484010270774976	0.6153448941174438	KPNA2
lysosomal membrane (GO:0005765)	4/330	0.6030663136710024	0.7741428739160271	0	0	0.9570059378618769	0.48398480936343585	OSTM1;ANXA6;CD68;SLC15A3
tertiary granule membrane (GO:0070821)	1/73	0.6058509448038474	0.7741428739160271	0	0	1.0843805114638447	0.5434061594950922	FCER1G
voltage-gated potassium channel complex (GO:0008076)	1/73	0.6058509448038474	0.7741428739160271	0	0	1.0843805114638447	0.5434061594950922	KCNN4
potassium channel complex (GO:0034705)	1/80	0.6395791051548075	0.8082593087121194	0	0	0.9879445449065702	0.44155684218851937	KCNN4
actin-based cell projection (GO:0098858)	1/83	0.653138951394043	0.8130932942984078	0	0	0.9516550522648084	0.40537210888944053	CLIC4
intermediate filament cytoskeleton (GO:0045111)	1/84	0.6575450119108863	0.8130932942984078	0	0	0.9401415184547715	0.39414686509601843	KRT80
lysosomal lumen (GO:0043202)	1/86	0.6661905837223351	0.8150203949794524	0	0	0.9179271708683473	0.3728431879476804	LGMN
secretory granule membrane (GO:0030667)	3/274	0.6764773735164912	0.8188936626778577	0	0	0.8624059040590406	0.33707676206312026	FCER1G;ITGA2B;CD68
apical junction complex (GO:0043296)	1/98	0.713684039137729	0.8549340052170713	0	0	0.8038782523318606	0.27116014188059356	SAPCD2
actin cytoskeleton (GO:0015629)	3/316	0.7657003104119656	0.9077890278080005	0	0	0.745073482428115	0.1989081141669823	CLIC4;KNTC1;NEB
endosome membrane (GO:0010008)	3/325	0.7819888945190635	0.9176400292825746	0	0	0.7239130434782609	0.17802088781160752	ANXA6;CD68;SLC15A3
peroxisome (GO:0005777)	1/128	0.804999280374076	0.9329972231009179	0	0	0.6130483689538808	0.13297870984536014	ABCD2
adherens junction (GO:0005912)	1/132	0.8147424711668556	0.9329972231009179	0	0	0.5942081667272507	0.12174327183806113	CDCA3
mitochondrial matrix (GO:0005759)	3/348	0.8194149524625454	0.9329972231009179	0	0	0.6748521739130435	0.1344067077986779	CCNB1;CDK1;ADPRS
early endosome (GO:0005769)	2/266	0.8526948503931578	0.9543841844553372	0	0	0.5880417723047205	0.09370653363320755	WDFY1;CXCR4
basolateral plasma membrane (GO:0016323)	1/151	0.8547962695556499	0.9543841844553372	0	0	0.5184391534391535	0.0813390176979705	CADM1
specific granule (GO:0042581)	1/160	0.8706318291535594	0.9606397805675578	0	0	0.488868922831187	0.06772598934188037	SLPI
tertiary granule (GO:0070820)	1/164	0.8771058866051614	0.9606397805675578	0	0	0.4767747589833479	0.06251830919691334	FCER1G
ficolin-1-rich granule (GO:0101002)	1/184	0.9049435224816536	0.9817783498621714	0	0	0.42423453898863733	0.042373709568323564	FCER1G
nuclear membrane (GO:0031965)	1/204	0.9264945247050913	0.9957651433746308	0	0	0.3820470717022441	0.029168202388742622	NR4A1
Golgi membrane (GO:0000139)	2/472	0.983554294836531	0.9976208335549772	0	0	0.3268119013308468	0.00541933774692621	PDGFC;ST6GALNAC5
mitochondrial inner membrane (GO:0005743)	1/328	0.9851574379095165	0.9976208335549772	0	0	0.23566817144798796	0.003524138270506758	UQCRFS1
organelle inner membrane (GO:0019866)	1/346	0.988243054306918	0.9976208335549772	0	0	0.223165401426271	0.0026392890758471224	UQCRFS1
cytoplasmic vesicle membrane (GO:0030659)	1/380	0.9924338724044266	0.9976208335549772	0	0	0.2027892951375801	0.0015401635944810588	SLC15A3
neuron projection (GO:0043005)	2/556	0.993646434993293	0.9976208335549772	0	0	0.2760510305349001	0.0017595036659510139	KCNN4;GABRD
endoplasmic reticulum membrane (GO:0005789)	3/712	0.9946065725408856	0.9976208335549772	0	0	0.3222228490832158	0.0017425890616673424	SERP1;CDK1;CYP4B1
bounding membrane of organelle (GO:0098588)	3/767	0.9970030069120742	0.9976208335549772	0	0	0.29816230366492147	8.949320866626747E-4	PDGFC;SLC15A3;ST6GALNAC5
mitochondrial membrane (GO:0031966)	1/469	0.9976208335549772	0.9976208335549772	0	0	0.1634700176366843	3.893857714023911E-4	UQCRFS1
