Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
miRNA binding (GO:0035198)	5/30	0.008223437221992726	0.33790851130370114	0	0	4.504358068315666	21.624373587619594	TUT7;AGO3;RC3H1;MATR3;PUM2
ubiquitin-like protein-specific protease activity (GO:0019783)	4/20	0.009254901187114098	0.3486012780479643	0	0	5.626470588235295	26.346522484082115	USP47;SENP5;COPS2;SENP1
double-stranded RNA binding (GO:0003725)	8/73	0.01242060054129536	0.4217113046234155	0	0	2.7759228950718313	12.181856842877089	MBNL1;TFRC;AGO3;CLTC;RC3H1;ILF2;RC3H2;MRPL44
TBP-class protein binding (GO:0017025)	4/22	0.013061854567981897	0.4217113046234155	0	0	5.00078431372549	21.69369820704969	GTF2A1;DR1;GTF2A2;GTF2B
pseudouridine synthase activity (GO:0009982)	3/13	0.01609630944632353	0.46367313071855065	0	0	6.745945945945946	27.85512564721844	TRUB1;PUS10;RPUSD2
dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579)	2/5	0.01670942424640521	0.46367313071855065	0	0	14.97887323943662	61.29028978210645	RPN2;STT3A
tRNA binding (GO:0000049)	6/49	0.017439033677467613	0.46367313071855065	0	0	3.1433194383501535	12.727439562009629	EEF1A1;TRMT10A;SEPSECS;NAT10;TRNT1;PSTK
general transcription initiation factor binding (GO:0140296)	4/26	0.02334292677594105	0.5505370178266464	0	0	4.0906951871657755	15.370628702710087	GTF2A1;GTF2A2;DR1;GTF2B
oligosaccharyl transferase activity (GO:0004576)	2/6	0.024360045036577276	0.5505370178266464	0	0	11.23356807511737	41.730582112589964	RPN2;STT3A
protein phosphatase 2B binding (GO:0030346)	2/6	0.024360045036577276	0.5505370178266464	0	0	11.23356807511737	41.730582112589964	PPP3CB;SOD1
translation initiation factor activity (GO:0003743)	5/41	0.029495549336625383	0.5712090158574258	0	0	3.126226933647428	11.015310298221483	EIF4A2;EIF3M;EIF5;EIF2S2;EIF3A
SUMO-specific protease activity (GO:0016929)	2/7	0.03314957979668942	0.5712090158574258	0	0	8.986384976525821	30.614144500133392	SENP5;SENP1
mannosyl-oligosaccharide 1,2-alpha-mannosidase activity (GO:0004571)	2/7	0.03314957979668942	0.5712090158574258	0	0	8.986384976525821	30.614144500133392	EDEM3;EDEM2
mannosyl-oligosaccharide mannosidase activity (GO:0015924)	2/7	0.03314957979668942	0.5712090158574258	0	0	8.986384976525821	30.614144500133392	EDEM3;EDEM2
oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor (GO:0016670)	2/7	0.03314957979668942	0.5712090158574258	0	0	8.986384976525821	30.614144500133392	TMX3;SUMF1
palmitoyltransferase activity (GO:0016409)	4/29	0.03355488695720001	0.5712090158574258	0	0	3.5992470588235292	12.217906037720045	ZDHHC6;ZDHHC13;ZDHHC21;ZDHHC17
cadherin binding (GO:0045296)	21/322	0.03645623138565682	0.5712090158574258	0	0	1.5783522711410145	5.226939057788403	USP8;SEPTIN2;IST1;TWF1;PSEN1;CBL;GIGYF2;RAB10;SNX1;EIF5;PUF60;PRDX1;RPL24;ESYT2;RPL15;ERC1;PDLIM5;SPTAN1;PAK2;SPTBN1;VCL
DNA polymerase binding (GO:0070182)	3/18	0.03922340900148345	0.5712090158574258	0	0	4.496122209165687	14.560608785025112	PCNA;POLG2;NAT10
kinase binding (GO:0019900)	28/461	0.03950723363017287	0.5712090158574258	0	0	1.4649861040435277	4.733767837048491	SHC4;CCNK;TFRC;CLTC;HIF1A;PRDX3;CHP1;RAB11FIP2;PAK2;NEK9;NPM1;GADD45A;STRADA;ERCC6L2;LRBA;TPRKB;TRIP4;NBEAL1;PPP2R5A;ACSL3;EEF1A1;SGO1;IBTK;ABI2;CKS2;TAX1BP1;CALM2;EXOC2
alpha-tubulin binding (GO:0043014)	4/31	0.04159789922709791	0.5712090158574258	0	0	3.3322875816993465	10.59569352545584	EML4;FNTA;TAOK1;DNAL1
histone acetyltransferase activity (GO:0004402)	4/31	0.04159789922709791	0.5712090158574258	0	0	3.3322875816993465	10.59569352545584	HAT1;EP300;BAZ1A;BRCA2
ubiquitin ligase inhibitor activity (GO:1990948)	2/8	0.042967049865381586	0.5712090158574258	0	0	7.488262910798122	23.567972648249196	RPS20;RPL37
cyclin-dependent protein serine/threonine kinase activator activity (GO:0061575)	2/8	0.042967049865381586	0.5712090158574258	0	0	7.488262910798122	23.567972648249196	CCNK;CKS2
disulfide oxidoreductase activity (GO:0015036)	2/8	0.042967049865381586	0.5712090158574258	0	0	7.488262910798122	23.567972648249196	TMX1;TXNL1
acetyltransferase activity (GO:0016407)	4/32	0.04599257992658009	0.5939613179089772	0	0	3.213109243697479	9.894047613661487	GTF2B;NAT10;EP300;GNPNAT1
ubiquitin-protein transferase inhibitor activity (GO:0055105)	2/9	0.05370885858017572	0.6206846383089963	0	0	6.418175720992623	18.767883922894676	RPS20;RPL37
H3 histone acetyltransferase activity (GO:0010484)	2/9	0.05370885858017572	0.6206846383089963	0	0	6.418175720992623	18.767883922894676	EP300;BRCA2
prenyltransferase activity (GO:0004659)	2/9	0.05370885858017572	0.6206846383089963	0	0	6.418175720992623	18.767883922894676	PDSS2;PDSS1
acetylation-dependent protein binding (GO:0140033)	3/21	0.05821179759225571	0.6206846383089963	0	0	3.746180963572268	10.652892070045256	PSME4;PHIP;ATAD2B
histone acetyltransferase binding (GO:0035035)	3/21	0.05821179759225571	0.6206846383089963	0	0	3.746180963572268	10.652892070045256	PCNA;TRIP4;HIF1A
lysine-acetylated histone binding (GO:0070577)	3/21	0.05821179759225571	0.6206846383089963	0	0	3.746180963572268	10.652892070045256	PSME4;PHIP;ATAD2B
N-acetyltransferase activity (GO:0008080)	3/21	0.05821179759225571	0.6206846383089963	0	0	3.746180963572268	10.652892070045256	NAT10;EP300;GNPNAT1
ubiquitin-like protein ligase binding (GO:0044389)	18/282	0.05904743240550187	0.6206846383089963	0	0	1.5399630274032188	4.357193286447453	CCT2;SLF2;CUL1;TRIP4;SMC6;STAM;HIF1A;DNAJA1;UBE2W;PSMA3;CASP8;ABI2;PRKAR2B;BAG1;RIPK1;PRKACB;VCL;CCDC50
Tat protein binding (GO:0030957)	2/10	0.06527836441071755	0.6448024752685284	0	0	5.615610328638498	15.325531956249378	DNAJA1;NPM1
histone demethylase activity (H3-K36 specific) (GO:0051864)	2/10	0.06527836441071755	0.6448024752685284	0	0	5.615610328638498	15.325531956249378	KDM4C;RIOX2
polyubiquitin modification-dependent protein binding (GO:0031593)	5/51	0.06562149084591219	0.6448024752685284	0	0	2.4453321042658884	6.660722821912416	ZRANB3;RNF169;PSMD4;ABRAXAS2;UBL7
core promoter sequence-specific DNA binding (GO:0001046)	4/37	0.07165275737439357	0.6890860921962956	0	0	2.7255614973262032	7.184371987183773	GTF2A1;DR1;NPM1;GTF2B
death domain binding (GO:0070513)	2/11	0.07758547704570344	0.7137064863267323	0	0	4.991392801251957	12.759871876026006	RIPK1;MCL1
NF-kappaB binding (GO:0051059)	3/25	0.08894346815586744	0.7137064863267323	0	0	3.0644161948509776	7.415134265485658	NPM1;CPNE1;EP300
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	3/25	0.08894346815586744	0.7137064863267323	0	0	3.0644161948509776	7.415134265485658	ZDHHC6;ZDHHC21;ZDHHC17
ribosomal large subunit binding (GO:0043023)	2/12	0.09054627513435444	0.7137064863267323	0	0	4.492018779342723	10.789353993929618	NPM1;MRRF
RNA stem-loop binding (GO:0035613)	2/12	0.09054627513435444	0.7137064863267323	0	0	4.492018779342723	10.789353993929618	RC3H1;RC3H2
protein phosphatase regulator activity (GO:0019888)	5/57	0.09545321360820969	0.7137064863267323	0	0	2.162498867445864	5.079967309777698	PPP2R5E;B3GAT3;PPP2R5A;PPP2R2A;CALM2
titin binding (GO:0031432)	2/13	0.10408264480716818	0.7137064863267323	0	0	4.083440034144259	9.239069056113824	CAPN3;CALM2
tRNA (guanine) methyltransferase activity (GO:0016423)	2/13	0.10408264480716818	0.7137064863267323	0	0	4.083440034144259	9.239069056113824	TRMT10A;THUMPD2
GDP-dissociation inhibitor activity (GO:0005092)	2/13	0.10408264480716818	0.7137064863267323	0	0	4.083440034144259	9.239069056113824	CCDC88A;EIF5
ubiquitin protein ligase binding (GO:0031625)	16/265	0.10415370116342929	0.7137064863267323	0	0	1.449003651838859	3.277483356298937	CCT2;SLF2;CUL1;SMC6;HIF1A;DNAJA1;UBE2W;PSMA3;CASP8;ABI2;PRKAR2B;BAG1;RIPK1;PRKACB;VCL;CCDC50
acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	6/76	0.10571586270964478	0.7137064863267323	0	0	1.928167115902965	4.332592134983114	GTF2B;ZDHHC6;EP300;ZDHHC13;ZDHHC21;ZDHHC17
androgen receptor binding (GO:0050681)	3/27	0.10637477971015856	0.7137064863267323	0	0	2.8087544065804937	6.293819694700824	TMF1;KDM4C;EP300
protein heterodimerization activity (GO:0046982)	12/188	0.10815235071257794	0.7137064863267323	0	0	1.536115309868279	3.4166497786756533	GTF2A1;SNX1;GTF2A2;RALGAPA1;GADD45A;RCC1;ARNT;MICU2;SAE1;ATF6;HIF1A;MCL1
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	4/44	0.11728221003654375	0.7137064863267323	0	0	2.247764705882353	4.81734682285864	CCNK;CCNH;CKS2;CCNYL1
damaged DNA binding (GO:0003684)	4/44	0.11728221003654375	0.7137064863267323	0	0	2.247764705882353	4.81734682285864	PCNA;RPA3;EP300;SMC6
RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	2/14	0.11812193759723635	0.7137064863267323	0	0	3.742957746478873	7.995099299927101	GTF2A1;GTF2B
translation elongation factor activity (GO:0003746)	2/14	0.11812193759723635	0.7137064863267323	0	0	3.742957746478873	7.995099299927101	EEFSEC;EEF1A1
LRR domain binding (GO:0030275)	2/14	0.11812193759723635	0.7137064863267323	0	0	3.742957746478873	7.995099299927101	LRRFIP2;ERC1
transcription corepressor binding (GO:0001222)	3/29	0.1250121963036926	0.7137064863267323	0	0	2.5924252011208533	5.390543725207108	EED;MTF2;EZH2
protein kinase activator activity (GO:0030295)	5/63	0.13101477439603723	0.7137064863267323	0	0	1.9381828520368791	3.939250396533079	CAB39L;STRADA;TAOK1;PAK2;CALM2
phosphatidylinositol-3-phosphatase activity (GO:0004438)	2/15	0.1325966470597639	0.7137064863267323	0	0	3.4548573492235466	6.980344032086677	MTMR2;SYNJ1
RNA polymerase II complex binding (GO:0000993)	3/32	0.15493400341133864	0.7137064863267323	0	0	2.3238786012399206	4.333466651330447	GTF2B;CTR9;WAC
alcohol dehydrogenase (NADP+) activity (GO:0008106)	2/17	0.16260618192522758	0.7137064863267323	0	0	2.9938967136150234	5.438186033857077	AKR1A1;RDH14
phosphatidylinositol monophosphate phosphatase activity (GO:0052744)	2/17	0.16260618192522758	0.7137064863267323	0	0	2.9938967136150234	5.438186033857077	MTMR2;SYNJ1
2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	3/33	0.16536386148978408	0.7137064863267323	0	0	2.246298472385429	4.042454481641399	ALKBH3;KDM4C;RIOX2
RNA polymerase core enzyme binding (GO:0043175)	3/33	0.16536386148978408	0.7137064863267323	0	0	2.246298472385429	4.042454481641399	GTF2B;CTR9;WAC
basal RNA polymerase II transcription machinery binding (GO:0001099)	3/33	0.16536386148978408	0.7137064863267323	0	0	2.246298472385429	4.042454481641399	GTF2B;CTR9;WAC
cadherin binding involved in cell-cell adhesion (GO:0098641)	2/18	0.17802903457332	0.7137064863267323	0	0	2.806631455399061	4.843708776885569	RAB10;PDLIM5
catalytic activity, acting on a tRNA (GO:0140101)	3/35	0.18680593511476537	0.7137064863267323	0	0	2.105684488836663	3.532675241917877	DTWD1;PUS10;DUS4L
NADH dehydrogenase (quinone) activity (GO:0050136)	3/35	0.18680593511476537	0.7137064863267323	0	0	2.105684488836663	3.532675241917877	NDUFA12;NDUFB3;NDUFC2
NADH dehydrogenase (ubiquinone) activity (GO:0008137)	3/35	0.18680593511476537	0.7137064863267323	0	0	2.105684488836663	3.532675241917877	NDUFA12;NDUFB3;NDUFC2
protein-lysine N-methyltransferase activity (GO:0016279)	3/35	0.18680593511476537	0.7137064863267323	0	0	2.105684488836663	3.532675241917877	VCPKMT;EEF1AKMT1;EZH2
nuclear receptor coactivator activity (GO:0030374)	4/53	0.18967879148076797	0.7137064863267323	0	0	1.8340456182472988	3.048960001411919	SS18;ENY2;TMF1;WDR77
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	11/190	0.19028902484772586	0.7137064863267323	0	0	1.3826451155423898	2.2941002326295803	DNAJA1;NPM1;TTC8;BBS10;RBL1;MIER1;CPNE1;EP300;TRIP4;ARNT;HIF1A
RNA polymerase II C-terminal domain phosphoserine binding (GO:1990269)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	RTF1
5'-deoxyribose-5-phosphate lyase activity (GO:0051575)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	XRCC6
7S RNA binding (GO:0008312)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	SRP19
small protein activating enzyme binding (GO:0044388)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	SAE1
C-acetyltransferase activity (GO:0016453)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	HADHA
C-X3-C chemokine binding (GO:0019960)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	ITGA4
calmodulin-dependent protein phosphatase activity (GO:0033192)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	PPP3CB
UDP-N-acetylglucosamine transmembrane transporter activity (GO:0005462)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	SLC35D2
cAMP-dependent protein kinase activity (GO:0004691)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	PRKACB
DNA insertion or deletion binding (GO:0032135)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	PCNA
inorganic phosphate transmembrane transporter activity (GO:0005315)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	SLC25A3
lysine N-acetyltransferase activity, acting on acetyl phosphate as donor (GO:0004468)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	EP300
neuroligin family protein binding (GO:0097109)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	NRXN3
oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	PRDX3
phosphatidylcholine transfer activity (GO:0120019)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	PITPNB
phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	MTMR2
procollagen-proline 4-dioxygenase activity (GO:0004656)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	P4HA1
protein geranylgeranyltransferase activity (GO:0004661)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	FNTA
protein tyrosine kinase inhibitor activity (GO:0030292)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	IBTK
protein-arginine omega-N monomethyltransferase activity (GO:0035241)	1/5	0.19604669613886586	0.7137064863267323	0	0	5.610199296600235	9.141272212502827	PRMT9
guanyl ribonucleotide binding (GO:0032561)	12/214	0.20541638872489562	0.7137064863267323	0	0	1.3365631099927096	2.1154000803030506	EEF1A1;RAB10;NRAS;RAB5B;ARL4A;MMAA;LANCL2;TUBD1;TUBE1;RAB38;GTPBP4;RAB8B
ubiquitin binding (GO:0043130)	5/74	0.20867462215817453	0.7137064863267323	0	0	1.6282583090080402	2.5514466938925775	UBXN2B;UBXN2A;CKS2;MARCHF7;BUB3
tau-protein kinase activity (GO:0050321)	2/20	0.2094614958223148	0.7137064863267323	0	0	2.4945226917057903	3.8994761559519544	ROCK2;TAOK1
ATPase activator activity (GO:0001671)	2/20	0.2094614958223148	0.7137064863267323	0	0	2.4945226917057903	3.8994761559519544	DNAJA1;DNAJC1
receptor tyrosine kinase binding (GO:0030971)	4/56	0.21640564945680635	0.7137064863267323	0	0	1.7279638009049774	2.6448224750308085	SHC4;PCNA;CBL;RNF41
ATPase regulator activity (GO:0060590)	3/38	0.22017799979429034	0.7137064863267323	0	0	1.9248950814168206	2.9129802415685035	DNAJA1;DNAJC1;BAG1
ubiquitin-specific protease binding (GO:1990381)	2/21	0.22538251974908327	0.7137064863267323	0	0	2.363108475413887	3.5209282010576066	CLTC;CHMP3
lysine N-methyltransferase activity (GO:0016278)	2/21	0.22538251974908327	0.7137064863267323	0	0	2.363108475413887	3.5209282010576066	VCPKMT;EEF1AKMT1
acetyl-CoA C-acyltransferase activity (GO:0003988)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	HADHA
acid phosphatase activity (GO:0003993)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	MINPP1
sodium ion binding (GO:0031402)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	CAPN3
STAT family protein binding (GO:0097677)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	EP300
alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	ST8SIA4
amidine-lyase activity (GO:0016842)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	GGACT
arachidonate-CoA ligase activity (GO:0047676)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	ACSL3
thiol oxidase activity (GO:0016972)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	TMX3
aspartic endopeptidase activity, intramembrane cleaving (GO:0042500)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	PSEN1
BH domain binding (GO:0051400)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	MCL1
BH3 domain binding (GO:0051434)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	MCL1
C3HC4-type RING finger domain binding (GO:0055131)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	DNAJA1
uridylyltransferase activity (GO:0070569)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	TUT7
CoA carboxylase activity (GO:0016421)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	PCCA
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	PRKACB
malate dehydrogenase activity (GO:0016615)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	ME2
mismatched DNA binding (GO:0030983)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	MSH6
NADP-retinol dehydrogenase activity (GO:0052650)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	RDH14
primary miRNA binding (GO:0070878)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	PUS10
purine nucleobase transmembrane transporter activity (GO:0005345)	1/6	0.2303840394642489	0.7137064863267323	0	0	4.487924970691677	6.588308080628032	SLC25A4
N-acyltransferase activity (GO:0016410)	3/39	0.23156063626371637	0.7137064863267323	0	0	1.8713278495887191	2.7375907966348447	NAT10;EP300;GNPNAT1
phosphatidylinositol-3-phosphate binding (GO:0032266)	3/39	0.23156063626371637	0.7137064863267323	0	0	1.8713278495887191	2.7375907966348447	DENND1A;LANCL2;SNX13
single-stranded DNA binding (GO:0003697)	6/97	0.2339792606571038	0.7137064863267323	0	0	1.4815726726104084	2.152018082708891	RPA3;NUP35;SMC6;RTF1;SSBP1;BRCA2
mRNA binding (GO:0003729)	14/263	0.23550433692691766	0.7137064863267323	0	0	1.264859437751004	1.8290195699255267	RBM25;RBM8A;CNBP;RC3H1;LARP4B;EIF2S2;RC3H2;PUM2;PTBP3;HNRNPM;LUC7L;ETF1;SRSF5;EIF3A
protein kinase regulator activity (GO:0019887)	6/98	0.241039404945432	0.7137064863267323	0	0	1.4653917145200985	2.084951788842136	CCNK;NPM1;CCNH;PRKAR2B;STRADA;CCNYL1
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	2/22	0.24138669948017283	0.7137064863267323	0	0	2.244835680751174	3.19070857450837	ZRANB3;RNF169
mannosyltransferase activity (GO:0000030)	2/22	0.24138669948017283	0.7137064863267323	0	0	2.244835680751174	3.19070857450837	ALG8;DPY19L4
peptidase activator activity (GO:0016504)	2/22	0.24138669948017283	0.7137064863267323	0	0	2.244835680751174	3.19070857450837	PSME3;PSME4
tau protein binding (GO:0048156)	3/40	0.24304704205902453	0.7137064863267323	0	0	1.82065614380538	2.575318599083126	ROCK2;TAOK1;EP300
nuclear receptor binding (GO:0016922)	7/120	0.25282576140192303	0.7137064863267323	0	0	1.3920134571783807	1.9140946712858355	TMF1;KDM4C;GTF2B;EP300;TRIP4;HIF1A;PPID
protein kinase binding (GO:0019901)	25/506	0.2535284324342666	0.7137064863267323	0	0	1.170222370463625	1.6058719385862386	SHC4;CCNK;TFRC;CLTC;HIF1A;PRDX3;GRK5;PRKAR2B;RAB11FIP2;PDLIM5;PAK2;NEK9;NPM1;ERCC6L2;LRBA;TPRKB;TRIP4;NBEAL1;ACSL3;EEF1A1;CCDC88A;IBTK;CKS2;CALM2;EXOC2
disordered domain specific binding (GO:0097718)	2/23	0.2574379532916329	0.7137064863267323	0	0	2.1378269617706236	2.9009810465380625	CLTC;CALM2
low-density lipoprotein particle receptor binding (GO:0050750)	2/23	0.2574379532916329	0.7137064863267323	0	0	2.1378269617706236	2.9009810465380625	DNAJA1;CLTC
3-hydroxyacyl-CoA dehydrogenase activity (GO:0003857)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	HADHA
rRNA (adenine) methyltransferase activity (GO:0016433)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	BMT2
rRNA methyltransferase activity (GO:0008649)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	BMT2
S-methyltransferase activity (GO:0008172)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	MTR
serine-type exopeptidase activity (GO:0070008)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	TPP2
ADP transmembrane transporter activity (GO:0015217)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	SLC25A4
sphingosine-1-phosphate phosphatase activity (GO:0042392)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	PLPP6
threonine-type peptidase activity (GO:0070003)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	TASP1
calcium-dependent protein serine/threonine phosphatase activity (GO:0004723)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	PPP3CB
CDP-alcohol phosphatidyltransferase activity (GO:0017169)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	PIGF
clathrin light chain binding (GO:0032051)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	CLTC
interleukin-6 receptor binding (GO:0005138)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	ERAP1
MutSalpha complex binding (GO:0032407)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	ATR
N-acylsphingosine amidohydrolase activity (GO:0017040)	1/7	0.2632564566754729	0.7137064863267323	0	0	3.7397420867526376	4.991159271678351	ACER3
