Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
nuclear membrane (GO:0031965)	15/204	0.029040730760523704	0.41854081755433026	0	0	1.7932345763096658	6.346357452942882	ANKRD17;DCTN5;GTF3C3;PSEN1;GTPBP4;PUM2;SENP1;TMX4;TBC1D20;GRK5;DPY19L4;CPNE1;RCC1;NUP35;MATR3
cytosolic large ribosomal subunit (GO:0022625)	6/55	0.029213357689089517	0.41854081755433026	0	0	2.757556796303427	9.742804490630856	RPL24;RPL35A;RPL27;RPL37;RPL15;RPL17
AP-1 adaptor complex (GO:0030121)	2/7	0.03314957979668942	0.41854081755433026	0	0	8.986384976525821	30.614144500133392	AP1G1;SYNRG
Cdc73/Paf1 complex (GO:0016593)	2/7	0.03314957979668942	0.41854081755433026	0	0	8.986384976525821	30.614144500133392	CTR9;RTF1
protein phosphatase type 2A complex (GO:0000159)	3/17	0.03372856405199731	0.41854081755433026	0	0	4.817525600134296	16.32857042062287	PPP2R5E;PPP2R5A;PPP2R2A
cullin-RING ubiquitin ligase complex (GO:0031461)	12/157	0.03698661448529867	0.4344446153055249	0	0	1.86757310181014	6.157760541824723	KLHL9;USP47;AMN1;KBTBD6;FBXO38;CUL1;CKS2;KLHL24;ELOC;KBTBD7;ANAPC1;KLHL20
U1 snRNP (GO:0005685)	3/18	0.03922340900148345	0.4344446153055249	0	0	4.496122209165687	14.560608785025112	PRPF39;SNRPD1;LUC7L
small ribosomal subunit (GO:0015935)	5/45	0.04190009378237691	0.4344446153055249	0	0	2.81301531213192	8.924198849694328	RPS15A;RPS29;RPS20;RPS12;RPS23
death-inducing signaling complex (GO:0031264)	2/8	0.042967049865381586	0.4344446153055249	0	0	7.488262910798122	23.567972648249196	CASP8;RIPK1
ESC/E(Z) complex (GO:0035098)	2/8	0.042967049865381586	0.4344446153055249	0	0	7.488262910798122	23.567972648249196	EED;EZH2
trans-Golgi network (GO:0005802)	16/239	0.05119797124041749	0.4729844642705797	0	0	1.6201718805184242	4.815240540948488	COG4;COG3;CLTC;DPY30;TMEM230;KLHL20;RAB10;CCDC91;AP1G1;TRAPPC6B;VPS53;RELCH;RAB38;VAMP4;ATP9B;VAMP3
clathrin coat of trans-Golgi network vesicle (GO:0030130)	2/9	0.05370885858017572	0.4729844642705797	0	0	6.418175720992623	18.767883922894676	AP1G1;SYNRG
insulin-responsive compartment (GO:0032593)	2/9	0.05370885858017572	0.4729844642705797	0	0	6.418175720992623	18.767883922894676	RAB10;MYO5A
outer dynein arm (GO:0036157)	2/9	0.05370885858017572	0.4729844642705797	0	0	6.418175720992623	18.767883922894676	DNAH8;DNAL1
transcription factor TFIIH core complex (GO:0000439)	2/10	0.06527836441071755	0.5539686908355158	0	0	5.615610328638498	15.325531956249378	CCNH;MNAT1
organelle inner membrane (GO:0019866)	21/346	0.06777471842059027	0.5539686908355158	0	0	1.4599353587588881	3.929512429641616	SLC25A3;MRPS35;NDUFA12;NDUFB3;MRPL17;TIMM23;NDUFC2;PSEN1;SDHA;MRPS18C;MRPL44;MRPL30;HADHA;TMX4;DPY19L4;CHCHD6;GPD2;MATR3;L2HGDH;MICU2;SLC25A4
intracellular non-membrane-bounded organelle (GO:0043232)	60/1158	0.0690679226525673	0.5539686908355158	0	0	1.2421026551595986	3.319724134243348	SRP19;NVL;GEMIN2;GTF2B;CLTC;NAT10;SNAPC5;AKAP11;SERP1;CASP8;SENP5;UBXN8;RCC1;CAPN3;SPG11;LARP4B;ACSL3;SDHA;ILF2;THAP2;GTPBP4;EEF1A1;GCFC2;ARL4A;RCN2;RNF169;RPL27;SRSF5;LDAH;PPID;VCL;GTF3C3;ROCK2;TWF1;RPF2;RPF1;TAF1D;TRA2A;DNAJB9;RPL15;SPTBN1;PLK4;TRMT10A;XRCC6;NPM1;TAF15;KRR1;NOC3L;CENPF;KLF6;TEC;KATNBL1;BMT2;RIOX2;RAD17;EIF3A;CUTC;RAB3GAP1;ATR;RPS23
preribosome, large subunit precursor (GO:0030687)	3/23	0.07284854825534362	0.5539686908355158	0	0	3.371210340775558	8.830456246283036	WDR37;RRP15;RPF1
dendrite cytoplasm (GO:0032839)	2/11	0.07758547704570344	0.5539686908355158	0	0	4.991392801251957	12.759871876026006	SOD1;UHMK1
post-mRNA release spliceosomal complex (GO:0071014)	2/11	0.07758547704570344	0.5539686908355158	0	0	4.991392801251957	12.759871876026006	GCFC2;HNRNPM
condensed chromosome (GO:0000793)	5/54	0.07978915955832676	0.5539686908355158	0	0	2.2952573255450592	5.803254321875966	SGO1;SMARCA5;RCC1;NCAPG;SMC6
integral component of endoplasmic reticulum membrane (GO:0030176)	10/142	0.0830660027855571	0.5539686908355158	0	0	1.7066996984058596	4.246473266035228	ARL6IP1;RHBDD1;ACER3;EIF2AK3;UBXN8;PIGG;ATF6;HACD2;LNPK;TMCO1
coated vesicle membrane (GO:0030662)	5/55	0.0848467430430097	0.5539686908355158	0	0	2.249234393404005	5.548655832513131	SEC23A;AP1G1;DENND1A;SEC24C;VTI1B
U2-type spliceosomal complex (GO:0005684)	7/89	0.08595206605888002	0.5539686908355158	0	0	1.9213868171739568	4.715016979803187	GCFC2;PRPF39;RBM8A;SNRPD1;PRPF3;LUC7L;CDC5L
clathrin-coated vesicle membrane (GO:0030665)	7/90	0.08996375297054023	0.5539686908355158	0	0	1.8981380065717415	4.571377696681417	TFRC;AP1G1;DENND1A;DNAJC5;CLTC;VAMP4;VAMP3
neuron projection cytoplasm (GO:0120111)	2/12	0.09054627513435444	0.5539686908355158	0	0	4.492018779342723	10.789353993929618	SOD1;UHMK1
transcription factor TFIIH holo complex (GO:0005675)	2/12	0.09054627513435444	0.5539686908355158	0	0	4.492018779342723	10.789353993929618	CCNH;MNAT1
vesicle membrane (GO:0012506)	6/73	0.09131352046739272	0.5539686908355158	0	0	2.0148197690791325	4.822383299323904	RAB10;SYNJ1;AP1G1;TMEM67;VOPP1;RAB11FIP2
peroxisome (GO:0005777)	9/128	0.09742796953520598	0.5782138191980702	0	0	1.7029784694943066	3.9656271006124535	IDI1;TMEM135;ACBD5;AKAP11;PNPLA8;MYO5A;PXMP4;RAB8B;SOD1
SCF ubiquitin ligase complex (GO:0019005)	5/58	0.10099744772458381	0.5798890210685084	0	0	2.1215858835033448	4.86407516065359	USP47;AMN1;FBXO38;CKS2;CUL1
clathrin adaptor complex (GO:0030131)	2/13	0.10408264480716818	0.5798890210685084	0	0	4.083440034144259	9.239069056113824	AP1G1;SYNRG
mitotic spindle microtubule (GO:1990498)	2/13	0.10408264480716818	0.5798890210685084	0	0	4.083440034144259	9.239069056113824	CLTC;HAUS2
myofibril (GO:0030016)	3/27	0.10637477971015856	0.5808062972174657	0	0	2.8087544065804937	6.293819694700824	TWF1;CAPN3;PDE4DIP
nuclear inner membrane (GO:0005637)	3/28	0.11555109065313228	0.6185381911432375	0	0	2.6962632197414806	5.818650628847689	TMX4;DPY19L4;MATR3
spindle microtubule (GO:0005876)	5/61	0.1185612779952206	0.6224467094749081	0	0	2.0076139996634694	4.280886200768398	CLTC;RMDN1;SKA3;CALM2;HAUS2
integral component of organelle membrane (GO:0031301)	13/214	0.12852106483337034	0.6350681517072903	0	0	1.4569542300388663	2.9891782988600335	ARL6IP1;RHBDD1;EIF2AK3;HACD2;TMCO1;TBC1D20;ACER3;UBXN8;VOPP1;PIGG;ATF6;SLC25A4;LNPK
trans-Golgi network membrane (GO:0032588)	7/99	0.13063717374041284	0.6350681517072903	0	0	1.7116421128278836	3.483759048213308	AP1G1;COG4;VPS53;COG3;CLTC;VAMP4;VAMP3
clathrin coat (GO:0030118)	2/15	0.1325966470597639	0.6350681517072903	0	0	3.4548573492235466	6.980344032086677	SYNJ1;CLTC
prespliceosome (GO:0071010)	2/15	0.1325966470597639	0.6350681517072903	0	0	3.4548573492235466	6.980344032086677	PRPF39;LUC7L
U2-type prespliceosome (GO:0071004)	2/15	0.1325966470597639	0.6350681517072903	0	0	3.4548573492235466	6.980344032086677	PRPF39;LUC7L
transcription factor TFIID complex (GO:0005669)	3/31	0.14472074136029225	0.6811855584717205	0	0	2.4070001678697333	4.652609326137505	GTF2A1;GTF2A2;GTF2B
non-motile cilium (GO:0097730)	3/32	0.15493400341133864	0.7168980157846686	0	0	2.3238786012399206	4.333466651330447	IFT88;TTC8;SEPTIN2
mitochondrial inner membrane (GO:0005743)	18/328	0.16669816076882424	0.7224306671264412	0	0	1.308257447136904	2.343835478087979	SLC25A3;MRPS35;NDUFA12;NDUFB3;MRPL17;TIMM23;NDUFC2;PSEN1;SDHA;MRPS18C;MRPL44;MRPL30;HADHA;CHCHD6;GPD2;L2HGDH;MICU2;SLC25A4
integral component of mitochondrial inner membrane (GO:0031305)	4/51	0.17248985094099317	0.7224306671264412	0	0	1.912290362953692	3.3606913621042382	SLC25A3;CHCHD6;TIMM23;L2HGDH
microbody membrane (GO:0031903)	4/52	0.18101609029688975	0.7224306671264412	0	0	1.8723529411764706	3.20016826880198	ACBD5;PNPLA8;PXMP4;RAB8B
aggresome (GO:0016235)	3/35	0.18680593511476537	0.7224306671264412	0	0	2.105684488836663	3.532675241917877	STRADB;PSEN1;ZDHHC17
peroxisomal membrane (GO:0005778)	4/53	0.18967879148076797	0.7224306671264412	0	0	1.8340456182472988	3.048960001411919	ACBD5;PNPLA8;PXMP4;RAB8B
Barr body (GO:0001740)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	LRIF1
CD95 death-inducing signaling complex (GO:0031265)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	CASP8
chromaffin granule (GO:0042583)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	ANXA7
cytoplasmic side of lysosomal membrane (GO:0098574)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	EEF1A1
deuterosome (GO:0098536)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	PLK4
early endosome lumen (GO:0031905)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	RAB38
endoplasmic reticulum tubular network membrane (GO:0098826)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	LNPK
Sec61 translocon complex (GO:0005784)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	ARL6IP1
spermatoproteasome complex (GO:1990111)	1/5	0.19604669613886586	0.7224306671264412	0	0	5.610199296600235	9.141272212502827	PSME4
vesicle coat (GO:0030120)	3/36	0.19778495231039128	0.7224306671264412	0	0	2.041769041769042	3.3088397382006116	SEC23A;SEC23B;SEC24C
ER to Golgi transport vesicle membrane (GO:0012507)	4/54	0.19846996349627505	0.7224306671264412	0	0	1.7972705882352942	2.906397734316119	SEC23A;SEC23B;SEC24C;VTI1B
extracellular membrane-bounded organelle (GO:0065010)	4/56	0.21640564945680635	0.7314572757933532	0	0	1.7279638009049774	2.6448224750308085	TFRC;CLTC;SPTAN1;VCL
cyclin/CDK positive transcription elongation factor complex (GO:0008024)	1/6	0.2303840394642489	0.7314572757933532	0	0	4.487924970691677	6.588308080628032	CCNK
sex chromosome (GO:0000803)	1/6	0.2303840394642489	0.7314572757933532	0	0	4.487924970691677	6.588308080628032	SMC6
signal recognition particle, endoplasmic reticulum targeting (GO:0005786)	1/6	0.2303840394642489	0.7314572757933532	0	0	4.487924970691677	6.588308080628032	SRP19
transcription factor TFIIIC complex (GO:0000127)	1/6	0.2303840394642489	0.7314572757933532	0	0	4.487924970691677	6.588308080628032	GTF3C3
uniplex complex (GO:1990246)	1/6	0.2303840394642489	0.7314572757933532	0	0	4.487924970691677	6.588308080628032	MICU2
intrinsic component of mitochondrial inner membrane (GO:0031304)	3/39	0.23156063626371637	0.7314572757933532	0	0	1.8713278495887191	2.7375907966348447	SLC25A3;TIMM23;L2HGDH
azurophil granule membrane (GO:0035577)	4/58	0.23475907643475533	0.7314572757933532	0	0	1.6637908496732026	2.4111582079324414	DNAJC5;CPNE1;NDUFC2;PSEN1
recycling endosome membrane (GO:0055038)	4/58	0.23475907643475533	0.7314572757933532	0	0	1.6637908496732026	2.4111582079324414	NEU3;RAB8B;VAMP3;VTI1B
extracellular vesicle (GO:1903561)	4/59	0.2440725482010124	0.7314572757933532	0	0	1.6334545454545455	2.30364423389092	TFRC;CLTC;SPTAN1;VCL
early endosome (GO:0005769)	14/266	0.2482085913965054	0.7314572757933532	0	0	1.2496031746031746	1.741304269445165	USP8;RUBCN;UHRF1BP1L;RAB5B;MYO5A;SNX13;TMEM230;PRDX3;EEA1;NEU3;SNX1;ANKFY1;RAB38;VTI1B
mitotic spindle (GO:0072686)	7/120	0.25282576140192303	0.7314572757933532	0	0	1.3920134571783807	1.9140946712858355	EML4;TAF1D;KATNBL1;LIMK2;CLTC;SKA3;HAUS2
clathrin-coated vesicle (GO:0030136)	5/80	0.25612246048784787	0.7314572757933532	0	0	1.4975265017667845	2.0397802304769095	AP1G1;DENND1A;CLTC;RAB8B;VAMP3
cytoskeleton of presynaptic active zone (GO:0048788)	1/7	0.2632564566754729	0.7314572757933532	0	0	3.7397420867526376	4.991159271678351	ERC1
gamma-secretase complex (GO:0070765)	1/7	0.2632564566754729	0.7314572757933532	0	0	3.7397420867526376	4.991159271678351	PSEN1
macropinosome (GO:0044354)	1/7	0.2632564566754729	0.7314572757933532	0	0	3.7397420867526376	4.991159271678351	ANKFY1
pinosome (GO:0044352)	1/7	0.2632564566754729	0.7314572757933532	0	0	3.7397420867526376	4.991159271678351	ANKFY1
Smc5-Smc6 complex (GO:0030915)	1/7	0.2632564566754729	0.7314572757933532	0	0	3.7397420867526376	4.991159271678351	SMC6
X chromosome (GO:0000805)	1/7	0.2632564566754729	0.7314572757933532	0	0	3.7397420867526376	4.991159271678351	LRIF1
mitochondrial respiratory chain complex I (GO:0005747)	3/42	0.26627270334929654	0.7314572757933532	0	0	1.7271083792822923	2.28536903829996	NDUFA12;NDUFB3;NDUFC2
respiratory chain complex I (GO:0045271)	3/42	0.26627270334929654	0.7314572757933532	0	0	1.7271083792822923	2.28536903829996	NDUFA12;NDUFB3;NDUFC2
Golgi-associated vesicle membrane (GO:0030660)	2/24	0.27350312242846403	0.7314572757933532	0	0	2.040546308151942	2.645450427845318	ZDHHC13;ZDHHC17
pigment granule (GO:0048770)	2/24	0.27350312242846403	0.7314572757933532	0	0	2.040546308151942	2.645450427845318	MYO5A;RAB38
clathrin-sculpted gamma-aminobutyric acid transport vesicle (GO:0061200)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	DNAJC5
clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane (GO:0061202)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	DNAJC5
core mediator complex (GO:0070847)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	MED6
extrinsic component of endosome membrane (GO:0031313)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	USP8
HFE-transferrin receptor complex (GO:1990712)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	TFRC
MICOS complex (GO:0061617)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	CHCHD6
proton-transporting V-type ATPase, V1 domain (GO:0033180)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	ATP6V1H
RISC-loading complex (GO:0070578)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	AGO3
serine C-palmitoyltransferase complex (GO:0017059)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	ORMDL1
spectrin-associated cytoskeleton (GO:0014731)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	SPTBN1
SUMO ligase complex (GO:0106068)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	SMC6
vacuolar proton-transporting V-type ATPase, V1 domain (GO:0000221)	1/8	0.29472637486179065	0.7314572757933532	0	0	3.205325741081896	3.9159717668681684	ATP6V1H
synaptic membrane (GO:0097060)	2/26	0.3055560970070357	0.7515028331794662	0	0	1.8703051643192488	2.2174747505979084	MTMR2;SYNJ1
integral component of mitochondrial membrane (GO:0032592)	4/66	0.3110976691881554	0.7583005686461288	0	0	1.4485009487666034	1.6913397678155073	SLC25A3;TIMM23;L2HGDH;SLC25A4
mitochondrial matrix (GO:0005759)	17/348	0.31904015721027645	0.7652871640229397	0	0	1.15451529884821	1.3189624947032985	MMAA;MTHFS;ETFA;TRNT1;ACADSB;SOD1;PRDX3;CS;PDP1;POLG2;PCCA;PDSS2;PDSS1;ME2;SSBP1;MRRF;METTL17
Hrd1p ubiquitin ligase ERAD-L complex (GO:0000839)	1/9	0.3248535640042006	0.7652871640229397	0	0	2.8045134818288395	3.153341029535303	SEL1L
U4 snRNP (GO:0005687)	1/9	0.3248535640042006	0.7652871640229397	0	0	2.8045134818288395	3.153341029535303	SNRPD1
Golgi-associated vesicle (GO:0005798)	3/47	0.32517696346762276	0.7652871640229397	0	0	1.530445465228074	1.7192806143361878	ZDHHC13;ZDHHC17;RAB8B
lysosomal membrane (GO:0005765)	16/330	0.336848358551689	0.7676740006179871	0	0	1.1450982776705227	1.2460071142157374	MIOS;CLTC;NDUFC2;PSEN1;EEF1A1;MFSD8;NEU3;AP1G1;DNAJC5;CPNE1;ANKFY1;ATP6V1H;RDH14;LAMTOR3;SPG11;VTI1B
melanosome (GO:0042470)	2/28	0.33733209958632265	0.7676740006179871	0	0	1.7262549656915853	1.875899477528314	MYO5A;RAB38
U12-type spliceosomal complex (GO:0005689)	2/28	0.33733209958632265	0.7676740006179871	0	0	1.7262549656915853	1.875899477528314	SNRPD1;SNRNP48
clathrin-coated endocytic vesicle membrane (GO:0030669)	4/69	0.3403981916339053	0.7676740006179871	0	0	1.3814298642533938	1.488682966546457	TFRC;CLTC;VAMP4;VAMP3
rough endoplasmic reticulum (GO:0005791)	2/29	0.3530594971779262	0.7676740006179871	0	0	1.6622326551904016	1.7305814827932673	PSEN1;TMCC1
clathrin coat of coated pit (GO:0030132)	1/10	0.35369524986103545	0.7676740006179871	0	0	2.4927706135209067	2.590785388628805	SYNJ1
condensed chromosome, centromeric region (GO:0000779)	1/10	0.35369524986103545	0.7676740006179871	0	0	2.4927706135209067	2.590785388628805	SGO1
Hrd1p ubiquitin ligase complex (GO:0000836)	1/10	0.35369524986103545	0.7676740006179871	0	0	2.4927706135209067	2.590785388628805	SEL1L
mitochondrial membrane (GO:0031966)	22/469	0.3556423569139655	0.7676740006179871	0	0	1.106140294269489	1.1435606537442087	SLC25A3;MRPS35;NDUFA12;NDUFB3;MRPL17;TIMM23;NDUFC2;CISD2;ACSL3;PSEN1;SDHA;MRPL44;MRPS18C;MRPL30;HADHA;CASP8;CHCHD6;GPD2;L2HGDH;MICU2;SLC25A4;MCL1
Golgi membrane (GO:0000139)	22/472	0.36687679498175985	0.7676740006179871	0	0	1.0985897435897436	1.1015880100894209	SLC30A6;B3GAT3;PITPNB;COG4;CLTC;COG3;SLC35D2;ZDHHC13;ZDHHC21;ZDHHC17;NRAS;FUT8;GOLGA5;AP1G1;VPS53;ST8SIA4;CHP1;TRIP11;MGAT2;VAMP4;ATF6;VAMP3
cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	2/30	0.36865366466862703	0.7676740006179871	0	0	1.602783366867874	1.599413761372231	CCNK;CKS2
U2-type catalytic step 2 spliceosome (GO:0071007)	2/30	0.36865366466862703	0.7676740006179871	0	0	1.602783366867874	1.599413761372231	SNRPD1;CDC5L
vesicle (GO:0031982)	11/226	0.372020964933121	0.7676740006179871	0	0	1.148947557173991	1.1360851684912552	ITSN2;SNX1;TFRC;SYNJ1;CLTC;MYO5A;CALM2;SPTAN1;GIGYF2;VCL;VTI1B
spliceosomal snRNP complex (GO:0097525)	3/51	0.37236070419005535	0.7676740006179871	0	0	1.402614571092832	1.3856320779592064	PRPF39;SNRPD1;LUC7L
chromosome (GO:0005694)	8/160	0.3755645531958922	0.7676740006179871	0	0	1.1816598233171582	1.157228900019508	KRR1;GTF2B;SMARCA5;RCC1;NCAPG;SMC6;RPF2;ATR
intracellular vesicle (GO:0097708)	1/11	0.38130622223107935	0.7676740006179871	0	0	2.2433763188745606	2.162956872342872	ITSN2
MLL3/4 complex (GO:0044666)	1/11	0.38130622223107935	0.7676740006179871	0	0	2.2433763188745606	2.162956872342872	DPY30
npBAF complex (GO:0071564)	1/11	0.38130622223107935	0.7676740006179871	0	0	2.2433763188745606	2.162956872342872	PHF10
SAGA complex (GO:0000124)	1/11	0.38130622223107935	0.7676740006179871	0	0	2.2433763188745606	2.162956872342872	ENY2
ciliary membrane (GO:0060170)	2/31	0.3840973108492896	0.7676740006179871	0	0	1.547434029464141	1.4806767115979285	SEPTIN2;TMEM67
spliceosomal tri-snRNP complex (GO:0097526)	2/32	0.3993748605184915	0.7676740006179871	0	0	1.495774647887324	1.3729039449184006	SNRPD1;PRPF3
U4/U6 x U5 tri-snRNP complex (GO:0046540)	2/32	0.3993748605184915	0.7676740006179871	0	0	1.495774647887324	1.3729039449184006	SNRPD1;PRPF3
chitosome (GO:0045009)	1/12	0.40773893805717265	0.7676740006179871	0	0	2.0393264414366405	1.8295371924783028	RAB38
clathrin vesicle coat (GO:0030125)	1/12	0.40773893805717265	0.7676740006179871	0	0	2.0393264414366405	1.8295371924783028	SYNRG
intrinsic component of mitochondrial membrane (GO:0098573)	1/12	0.40773893805717265	0.7676740006179871	0	0	2.0393264414366405	1.8295371924783028	SLC25A4
melanosome membrane (GO:0033162)	1/12	0.40773893805717265	0.7676740006179871	0	0	2.0393264414366405	1.8295371924783028	RAB38
pigment granule membrane (GO:0090741)	1/12	0.40773893805717265	0.7676740006179871	0	0	2.0393264414366405	1.8295371924783028	RAB38
Set1C/COMPASS complex (GO:0048188)	1/12	0.40773893805717265	0.7676740006179871	0	0	2.0393264414366405	1.8295371924783028	DPY30
U2-type catalytic step 1 spliceosome (GO:0071006)	1/12	0.40773893805717265	0.7676740006179871	0	0	2.0393264414366405	1.8295371924783028	RBM8A
ficolin-1-rich granule lumen (GO:1904813)	6/123	0.42924017666390535	0.7725840631215204	0	0	1.1507619738751815	0.9732438947694718	EEF1A1;PSMA5;XRCC6;PSMD7;ILF2;VCL
cilium (GO:0005929)	11/237	0.43232439703324615	0.7725840631215204	0	0	1.092390220346634	0.9160555570071659	RAB10;DYNC2I1;IFT88;TTC8;INTU;SEPTIN2;TMEM67;IFT80;IFT57;IFT46;CBL
Ada2/Gcn5/Ada3 transcription activator complex (GO:0005671)	1/13	0.4330436212244984	0.7725840631215204	0	0	1.869284876905041	1.5644359440037614	DR1
MIB complex (GO:0140275)	1/13	0.4330436212244984	0.7725840631215204	0	0	1.869284876905041	1.5644359440037614	CHCHD6
