	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Itgb3	0.0	0.0	9.210453750850418	0.0	4.417214258955783	0.0	0.0	8.503215175783007	0.0	2.9659378626019413	1.1236004163548297	0.0	0.0	6.205378853478732	5.595962342581363	0.0	0.0	9.405093700748171	6.9490848707265656	0.0	0.0	0.0	6.434274018450537	0.0	0.0	4.216490145867952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.199429059128285	0.35272363432994586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3200702179690476	0.0	0.0	0.0	0.0	3.679143952562413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36033517575353	0.0	0.0	8.190996695007255	5.055136904512046	0.0	0.0	0.0	0.5630646386529937	5.415862543458407	0.0	5.8802430169854425	0.0	7.573900979596135	0.0	0.8140620204913169	0.0	0.0	0.0	4.95110783259364	0.0	7.867267098090653	5.454871375566587	8.190110214087952	0.0	0.820257936783682	8.216472391701686	0.0	0.715048986850337	0.0	6.088714668304068	0.5417008932869564	4.119490159883308	0.0	0.0	7.8188852821903225	0.0	0.0	0.0	0.0	0.0	7.159613855642025	6.381254277110828	7.424296643570789	0.0	0.0	0.948115068827596	4.884850550316271	0.0	0.0	0.0	8.827423534112283	3.53026791439018	0.7380471925051726	6.6368013208855245	0.0	0.0	0.0	6.971606596834593	6.416401139898381	5.8956428735150395	0.0	5.0680608279278125	0.0	6.29600079611535	6.198247031374687	8.589276903135396	7.9763948955543365	0.0	7.623427874553146	7.005755195113783	6.29247804727572	0.0	8.11543063780301	1.744373811135237	2.844638899643141	0.0	0.0	3.371058844498136	3.424127754254617	5.6177719691528285	6.21261538628426	1.4197997141649357	7.399150662408597	0.8908937140896406	5.95636874481879	6.663876737165296	0.45777254423555286	8.402460196596305	5.657965833472246	0.0	0.0	6.852962056425837	0.0	0.0	4.493720970235645	7.170550505881243	9.458635625957601	7.8371281803749175	0.0	3.0434771020759905	0.0	8.571715877015176	0.0
Trim47	7.220692448876851	0.0	0.0	3.4710301014061677	0.0	0.0	0.0	5.553989631755532	0.0	0.0	7.042840989297466	8.141767996450806	0.0	9.534805816009785	0.0	8.131975162435237	8.888430930148388	2.775280863055022	9.27944260130945	0.0	0.0	6.340868694126736	8.347928289067198	8.833767735526562	0.0	0.0	0.0	8.74047141745131	4.910795868723098	0.0	0.0	7.9322195513317375	2.092844543751114	6.56390023175714	0.0	0.0	0.0	8.909886023820075	4.705166714509792	7.081625680855872	0.0	9.138508011360331	8.187864928203576	8.169130961597524	0.0	5.5405733945754605	1.2953889304043904	0.0	0.0	4.582104843027044	6.983856137181594	7.666072270761809	0.4560614526848662	6.437871661724489	9.104271712979509	0.0	7.2021086496672755	1.3506743601256714	0.0	4.779833130107366	0.0	7.220200196923513	8.187121961719976	6.244238622798373	0.0	0.0	7.190910197590288	6.642458733401612	7.391451106921985	0.0	0.0	0.0	7.820661359683624	0.0	7.194696423857198	8.768692083514857	0.0	8.801018966277942	4.26982543188151	8.358580367581395	8.583464959495167	6.811419309505323	8.27015459459144	8.771450139257958	9.619830319442718	0.0	0.9161885684399641	4.488014035684156	5.133029795430545	0.0	0.0	0.0	8.062804159550154	0.0	9.36061520875929	0.0	7.983857722756495	4.064867368872954	2.192882380529364	0.0	7.618128683852531	0.0	6.100928950125051	1.2107495089137121	0.0	7.96223788056639	0.0	0.0	8.13783021765693	8.340434801083635	0.0	0.0	3.591366563844466	0.0	0.0	0.0	7.32068319706289	0.0	6.845769004073865	6.528214041144617	7.22130497836756	7.804428411885156	8.341322593904403	7.468865749279793	7.785839804483574	9.453330042156415	8.41104985015029	8.392217907342488	8.606933223661548	7.7463452098975205	7.018806917019701	7.548855969091343	5.849795114260698	8.747634284228502	8.006339852589942	2.3435729243443326	7.308185159324797	0.0	7.304374423559038	9.61248671134337	8.157253243224803	7.818703261171022	6.43156828802718	5.5194012816542655	0.0	8.558494141541175	0.0	8.105791901312738	7.656745075396012	3.6526023830948735	1.306398650655527	0.0	5.575063758573703	8.848572869740126	9.633927123136752	4.187023818221149	7.129600067145122	5.74809668091014	9.520336100545471	1.5216218224660085	7.179878245140518	7.254181833988207	0.0	5.530913267934002	3.3045735834600483	5.3904249852974075
Tc2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.362799919441015	0.0	0.0	0.0	5.905166462295887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.055101138923773	0.0	3.7183660791094444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.728244541522634	0.0	0.0	0.0	0.0	5.362943429637256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.588471269995834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3086470808853985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.831066864998358	0.0	0.0	0.0	0.0	0.0	5.21776234805155	0.0	0.0	0.0	0.0	4.3562103469579725	0.0	6.11750803286056	0.0	0.0	0.0	0.0	0.0	1.116565496847154	5.319630691726852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9527571062638482	0.0	0.0	0.0	0.0	0.0	0.0
Gadd45g	0.0	6.2071275261019	0.0	0.0	3.429677811385997	6.600966706220647	1.445492849069906	3.058354923472003	0.0	0.0	0.0	0.0	0.0	0.0	0.961510355811464	5.637523860873506	0.0	2.505096795965537	0.0	0.7970638226710662	0.0	0.0	0.0	0.0	0.0	0.0	0.7902081433155427	0.0	0.0	0.0	0.0	0.0	0.8611382205574873	0.0	0.0	1.2312605019769194	0.0	0.0	0.0	2.2754400817834908	0.0	0.0	0.7489511424446602	1.392407822785718	6.465089725779194	0.0	1.9667490549011282	2.0217335751001158	1.4294359979541182	0.0	0.0	4.766291930539984	0.0	0.3816245702978602	0.0	4.533092549562888	0.0	0.0	0.0	0.0	0.0	5.588709348299645	0.0	1.7078984804753399	0.0	0.0	3.1797756035269256	0.0	0.5904870463521756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.428343080284409	0.7690645973894803	0.0	0.0	0.0	0.9161885684399641	0.0	0.0	0.0	0.715048986850337	0.0	0.0	0.5417008932869564	0.0	1.0686470291341643	0.0	1.6995402356942964	0.0	0.0	1.297892314311321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8793208486533036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9885448676700985	4.864830426719827	0.0	2.309913090207052	0.9290716496370754	4.378591337586237	1.1454240150983104	6.3772543089256155	3.4806141767387255	6.610856633089918	1.1105470016686956	8.660178652519692	2.658322295399354	2.8969740953212457	0.0	0.0	9.26321972403197	8.172535659582197	4.205679500027122	2.6829298411336713	1.4607176788823877	3.9220716425087354	6.476375259061574	1.38783006736473	1.9752986887757302	0.0	3.1191769144638632	4.417142094628038	1.4494237773841927	2.722749123092674	0.9870704327249722	0.0	5.062249626709527	2.624886863369365	0.973061117723568	0.0	4.979852185378596	2.407578445271786	2.282900155945817	0.0	3.8700024833302056	4.2061203554303805	3.0434771020759905	3.245124628379535	8.507451775961586	5.07707010907241
Syk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.292167884699075	0.0	0.0	0.0	3.79134772564866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.104489492810732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2754400817834908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4127466563810627	8.529756312471836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70290604462919	0.0	0.0	7.398027716145485	0.0	0.0	0.0	0.715048986850337	0.0	5.441291283366444	0.5417008932869564	0.0	0.0	0.0	0.0	0.0	0.0	0.7902274660439869	0.0	8.500052543518526	0.0	2.5012586559107053	0.0	0.0	0.0	4.542530831739168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.801631648201293	1.3116240976718236	0.0	5.753801565629538	2.309913090207052	0.0	0.0	0.0	0.0	3.8629737480256012	0.0	0.0	0.0	0.0	0.0	0.0	7.487923938808374	0.0	0.0	0.0	0.0	0.0	2.439512926114095	0.0	0.0	0.0	0.0	0.8908937140896406	0.0	0.0	0.8047469478250633	0.0	0.8465923365215315	0.0	0.0	0.0	1.2836553861859201	6.0922004401098455	2.6740735914850626	0.0	0.0	0.98035587652942	0.0	0.0	0.0	0.6708662119014547	4.8225582763421775
Ocln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.912354612249215	0.0	0.0	0.0	0.0	0.0	0.0	3.5584833973253183	0.0	0.0	5.216791290070031	0.0	0.0	0.0	0.0	0.0	0.0	3.102815332506817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5889999476326468	1.5214813172446373	0.0	0.0	3.710287299303023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.089541703152143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.032675834571624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.158151212443831	7.9604726650339925	0.0	0.0	0.0	3.6826892961125943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4665935407614112	0.0	0.0	0.0	0.0	5.10749141765654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.643418769189608	5.055136904512046	0.0	0.0	0.0	0.0	0.0	0.0	6.2068258719990945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.067906716375657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.231177909317802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.851666697857703	0.0	0.0	0.0	0.0	3.329615560868914	7.753362088713794	4.065929431998108	0.0	5.552830674655167	6.166711395996795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.519832439341961	0.0	0.0	0.0	0.8908937140896406	0.0	0.0	0.0	0.5763556771060625	0.0	0.0	5.719281905667671	8.13562399986329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tsc22d1	6.46296602391354	5.736731357902719	4.452573370873919	4.360858072146494	7.335216148303291	7.811000976972268	0.0	0.0	0.0	0.0	0.0	0.0	8.223964016126912	0.0	7.43810356629499	9.50332203822627	6.327270945477858	0.0	9.194426348760988	0.0	1.227179237959923	8.13324413911489	8.18798445216137	0.0	0.0	0.0	8.171695387767743	8.411734899832709	8.09181246234111	0.0	0.0	0.0	5.328786252872746	1.6449957603711431	0.0	0.0	0.0	6.3870292616994195	5.5050451642742475	9.403215997461368	9.389548151288157	7.57072575366555	8.115364465768193	0.0	0.0	7.517137600092888	5.656801596836858	7.982986856404379	0.0	7.941498139397604	0.0	0.0	7.880199251329291	0.0	2.7300133304403262	8.439340253504843	9.165735655305031	8.677746043982125	0.0	8.315833360717987	9.635709912188934	8.362779926093875	8.631217666611033	5.219924999196885	8.975807883859886	9.179019819607618	8.687007264363515	7.180716570206055	0.5904870463521756	7.819376405356655	0.5630646386529937	1.625061756573519	7.394025342636573	7.437998567274003	2.480907183806628	8.0508635853319	7.604408909141909	7.923929695838132	4.829640869871298	0.6610494912660742	6.345827383268442	0.0	9.282572427939998	7.2030013833909745	9.753498069638276	8.541472673213017	0.0	0.0	7.558425194554199	1.1173207256431072	0.0	9.048702593618128	8.483121915804245	0.5417008932869564	9.602048496042638	4.41299218138674	9.63937006983579	9.035563489211963	8.099462555547714	1.452695904189748	0.0	8.490874499445844	0.9654285201377996	8.844824706422042	5.1369489624658415	8.283008514621933	6.764547507599031	0.0	8.908526908585195	8.400166635224116	9.277289776803924	7.476838773283106	10.948273492990541	1.4165818923557614	9.757280081182715	7.392138462891016	7.515202478062233	9.183861898414182	8.85757254518464	8.751915467965997	6.937121519134477	9.196681297754465	7.807270005187319	1.5749569585044914	6.713775443274669	6.346413928530603	7.241285424868785	7.748520922271753	8.414100464539597	8.445362803955861	0.0	9.369776927023866	0.0	7.045727316688192	1.5632418147639937	9.232997919360463	5.512839536743385	9.267335530339402	3.878924080621078	4.867513577847811	8.078383209298767	7.618875002092193	0.0	8.668278075916533	9.401348688557594	7.71413762365964	6.862126566384356	8.31679254428456	5.628415108436875	10.142389338410926	0.0	1.763303319435928	5.859057477987674	7.819052714991534	0.0	6.743578677330018	6.215968032799624	8.077426600996679	1.1946234704035184	11.246027596998081	7.897242207612791	6.146273108194747	8.032383437800497	0.0	9.570942222331608	6.509044564749077
Clu	0.0	0.0	0.0	0.0	0.0	0.0	6.645364648169364	5.5943470099447135	0.0	8.944077210525368	0.0	0.0	0.0	6.148461135727692	0.0	0.0	0.0	8.983285573707743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.194157080681254	0.0	0.0	0.0	8.702462465672108	0.6152913701542878	0.0	0.0	0.0	4.811932129729742	0.0	6.351743375575368	9.252795713891532	0.0	8.465711547372598	0.0	0.0	0.0	0.0	1.6042973393621869	0.0	2.270653940321816	0.0	0.0	9.19433426341016	8.109843934596082	0.0	0.0	7.406665873811828	0.0	0.9047152409720045	0.0	0.0	0.0	0.0	0.0	5.060424906929293	0.0	6.0332752485873655	0.0	6.886734974445489	7.081629028295296	4.258621562177672	0.0	7.869084578908074	0.0	8.077995606439309	0.0	7.604408909141909	2.260258609947262	0.0	3.0969402238653427	0.0	8.503868543411988	0.0	7.718028482691396	5.6569299296057265	0.0	0.0	9.529734434765702	3.765413127597503	0.0	4.428225927174355	0.0	0.0	7.7944713823103	7.478756188866056	0.0	8.062267068588014	0.0	6.009127783193038	0.0	0.0	0.0	6.788607333592546	0.0	0.0	9.896555129795575	0.0	0.0	7.57430931547186	0.0	6.6676035616302896	0.0	8.056807098533886	6.941049570613466	8.038483593225362	0.7380471925051726	8.40572194454263	0.0	0.0	0.0	6.537558627028182	8.733449743417452	0.0	0.0	8.074157318630297	0.0	7.823066014784377	8.291600126638391	0.0	7.287543564537527	5.089131068671759	0.0	8.105930600324413	7.434322379842845	0.9837402203872437	0.0	0.0	7.743639492927501	3.9962598733414354	0.0	0.0	6.619719402164854	8.257208318069098	0.0	0.0	3.72284440985555	0.0	7.606629048472888	0.0	0.0	9.339292533721794	0.0	0.0	0.0	0.0	0.0	0.0	8.100242889592284	9.532941071822322	0.0	8.125487241537588	7.055509152247518	0.0	1.2711827366823607	5.8831026410641085	0.0
Fyb	0.0	0.0	0.0	0.0	0.859668917381908	6.9954628003426205	0.0	0.0	5.015477414022746	5.576521799611577	0.0	0.0	0.0	0.0	0.961510355811464	0.0	3.0371716543963805	0.0	3.395817017572781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.386381009768942	0.0	0.0	0.0	0.0	0.0	4.550562014327206	0.963714389315002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1468491726599055	0.0	0.0	0.0	5.377688860367008	0.0	0.0	0.0	3.9023454596318286	0.0	0.0	0.0	0.0	2.843956094282983	1.7078984804753399	0.0	0.0	7.190910197590288	0.0	0.0	0.0	5.256917502429167	0.0	0.0	3.027935781900371	0.0	7.070894467697531	0.0	1.3313093262037279	0.0	0.0	6.253899988379332	7.363696401780464	5.6522430956895695	3.0635504930196644	0.0	4.543973609516607	0.0	0.0	8.202021814249425	0.0	0.0	0.0	0.0	0.0	4.56042943555998	0.0	5.49150238404261	0.0	0.0	5.205624731154687	3.8931286960847404	0.0	6.788607333592546	0.0	7.3452613172351535	2.626372012398637	7.74588081138573	6.98718685544001	6.8140636711543925	4.086214538328758	3.8402217702665813	5.839131027059603	7.960506530832421	4.002315970085008	2.7562755806299246	0.0	6.829242505807099	4.135051661326676	0.0	0.0	0.0	0.0	0.0	0.0	4.3208498484784315	0.0	0.0	0.0	0.0	4.748029269448324	7.228499715100661	0.0	0.0	4.558891289781734	0.0	0.0	0.0	2.032675834571624	0.0	1.0595749628068536	0.0	0.0	0.0	0.0	5.12633459880533	0.0	3.6960542214022443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.484740691518907	1.6566862709852384	3.795819796185651	1.5216218224660085	0.0	0.0	0.0	0.0	0.0	3.872662754195036
Oxr1	0.0	0.0	0.0	0.0	0.859668917381908	0.0	3.5035205922650334	0.0	0.0	6.831708034036258	0.0	0.0	0.0	0.0	0.0	0.0	7.763305692841247	7.4040130355779	0.0	0.0	0.0	6.6437909834158555	0.0	0.0	0.0	0.0	0.0	0.0	1.475338551801822	0.0	0.0	7.917779643161226	0.0	0.6152913701542878	0.0	0.0	0.0	0.0	0.0	7.781115874847787	0.0	0.963714389315002	0.0	0.0	1.103858080282072	0.0	7.277703467305975	0.0	3.862680692074481	0.0	0.0	7.026580464810187	7.129799236527484	0.0	0.0	7.859324362035724	0.0	6.19159340005195	0.9047152409720045	0.0	7.338326740122249	0.0	0.0	3.6245957927966894	5.608289189659195	3.643418769189608	7.875215995856381	3.851129001795519	3.9223063230956274	7.368738702950389	2.4050769931438745	1.625061756573519	7.804152247847257	6.3745790820348835	0.0	8.559795432375557	2.51654121565448	0.0	3.342738975522845	0.0	0.0	1.9283836053806194	5.590333174571549	6.886689768980812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8793667815884627	0.0	0.0	0.0	0.0	0.0	0.0	5.7210206116096405	0.0	7.13620282927671	7.18961346113238	3.341196661580042	3.9129130147646585	6.794099972600709	7.201146915375748	0.0	3.4051976578336247	6.467557959925963	7.894585871870371	0.0	4.610037613726163	7.031713017623193	0.0	7.975470185474101	2.716918570085811	0.0	5.0680608279278125	0.0	0.0	4.206344866954575	4.367922283093117	6.737923948854152	7.947001589697723	8.262461808342985	7.907397370618573	7.512829455136018	7.368370248622931	3.535618797950489	4.979861713506141	7.9197403433965246	0.0	6.285153107010688	4.916836893277088	7.504009277464032	0.0	9.229891549466513	0.0	0.0	0.0	8.59303339733909	0.0	5.933586066540492	8.29377809796452	0.8465923365215315	0.0	0.0	0.0	7.66726493044031	1.3378884061217682	6.912731071808849	6.962661038042333	4.9070162349575535	8.374186116169865	6.168327523537268	0.0	1.2711827366823607	1.1270105801172141	0.0
Ly6e	8.879634739809736	6.1701666064101754	7.647160659143444	9.741509104381871	0.0	1.4832185534950464	6.885110357540785	7.336269975053926	7.983700592524877	9.40193156162112	7.82126392175206	8.54640887508943	7.379822108924177	5.017929442235667	7.357057274924942	8.600473991658502	8.884035060843594	9.781773392148652	7.076730627109496	0.0	4.400286649578532	8.95912985846927	6.2303874223845215	6.873334186121068	7.318633601403309	0.0	7.32842310084094	8.612816090074697	7.317082498648161	9.404642111072055	0.0	4.916003511207157	9.249005141981122	9.94935642424225	7.29877139546285	9.116117836826348	4.6980411466357515	7.378384407304957	7.586646374422009	9.083864534094031	9.227022120321541	5.972028829582939	8.939611020625659	6.978855329326102	9.772245365005427	8.760498261695178	10.041670702892116	6.137015586280239	7.127839058808307	6.991394817170131	6.7230995097307895	8.701134405407887	10.547945123637799	3.418170851040214	6.828991415964382	6.162107560359161	9.165735655305031	9.949169290469078	9.434133088761712	8.190714011599805	9.972367020722071	8.568646345117365	10.13665136626724	7.19059657754007	7.291660476411531	10.470522605350798	6.929849249357563	8.369280094475092	8.60143032218174	9.616517360344204	8.668153233544551	10.357754615236686	9.652560635342208	7.348686457687762	9.553402241511144	8.662523228508052	9.381140899117062	10.02925826892632	7.202855785584756	10.21980570220985	9.694294929934058	8.161412310747329	10.444117491173502	9.621472370925497	9.624859520292405	10.068144291541282	9.046682773577322	8.767952349034982	9.743119297385986	0.0	6.659354858534636	9.610330387553402	3.665527912976188	9.042533027267556	9.740907921688471	8.37692655538958	5.846928653463049	8.830010665340168	9.849596800758304	8.316986896866887	0.7902274660439869	9.912223009243716	9.15171546345559	8.496632178141938	0.0	9.60215490885611	1.4830682702855975	9.915459595674086	9.51465349394898	10.24235877680151	8.963235127092565	4.153009437970062	9.769820214176585	2.5870213243176376	9.644205547503445	8.581382590476814	8.664264926233528	9.395243314288217	8.544064925800201	8.957240773971984	10.484634685803263	9.345920182520906	9.326625193512756	8.996222087961039	9.574045515816685	8.045698559018797	9.871520217679882	9.48165301464213	8.204770660561929	8.700703661009685	8.15199445158627	10.14726564254741	9.537309440888706	8.615506683265316	10.411298383897247	9.164973939498656	8.045788732090559	9.701563923444104	9.789211548584227	9.817091947826505	10.33536060546269	10.284203290677914	10.30942156872378	9.367794627757178	8.550945769371845	9.362955372174083	10.208703890032835	9.717918749569439	7.506909764927032	9.42567496663299	9.519988774757303	8.230467986174693	7.480685789539237	8.965053222456978	7.001308761412931	8.501863884360027	10.003041320056175	10.264811387931616	10.41970703039391	8.817010113228253	9.730324360967913	10.226311966228177	7.928958794998921	6.044947102595206	8.637534753225747	8.360011044644132
