	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Itgb3	0.0	0.0	10.705561269157187	0.0	5.480028585620481	0.0	0.0	9.950445647562445	0.0	3.4321448713160727	1.3015084362272094	0.0	0.0	7.119296259618172	6.858581402142902	0.0	0.0	11.210111055958846	8.13075165751691	0.0	0.0	0.0	7.07524954284677	0.0	0.0	5.322074682488865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.618999321383809	0.9912774158908532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.837154517544493	0.0	0.0	0.0	0.0	5.260761253948767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0204378933832197	0.0	0.0	10.22251391127612	4.87973187361905	0.0	0.0	0.0	1.10204405574807	6.169112282640428	0.0	7.303188051220437	0.0	9.40585892760781	0.0	1.1212663239471368	0.0	0.0	0.0	5.5616161442625165	0.0	8.582958026930182	6.329063597611302	9.805779940025305	0.0	1.1284900456808566	10.056748015681727	0.0	1.1332508238101042	0.0	7.687080206625705	1.0353566624554522	4.960869187233396	0.0	0.0	9.093317363676613	0.0	0.0	0.0	0.0	0.0	8.377361196412032	7.760606675356914	8.575189422981566	0.0	0.0	1.1654537591151455	5.516532982944422	0.0	0.0	0.0	10.695314915380596	3.931889885791923	1.169134649958688	7.806186174859423	0.0	0.0	0.0	8.305406182790714	7.409156278898883	6.496205963226267	0.0	6.253624391039831	0.0	7.46676752296014	7.56757472953516	10.173779775187649	9.378711926533153	0.0	9.292195178877163	8.553621812193985	7.559508702748091	0.0	9.548461222672003	1.434988756125388	2.4267403170648505	0.0	0.0	4.662115252125364	4.278870061283638	6.844731164461634	7.6499793744761115	2.402207718110823	9.12308354376127	1.1933070109592454	7.145796934281564	8.310740223972312	1.1001316716769205	10.315837672636562	7.34005532977717	0.0	0.0	8.704895862746756	0.0	0.0	5.264603427001281	8.417289905240231	11.721171258260155	9.392914685426849	0.0	2.6033496740749476	0.0	10.187096021687514	0.0
Trim47	7.845480941520568	0.0	0.0	5.0199486635229	0.0	0.0	0.0	6.711344913763298	0.0	0.0	8.859829859450787	9.493474302453189	0.0	11.268062219792961	0.0	9.549513422398045	9.998527173405911	3.1566452809530072	10.627539214616746	0.0	0.0	7.349693861853799	10.361669339445355	11.324354169203627	0.0	0.0	0.0	10.735096567952223	5.909079533071972	0.0	0.0	9.101801028403031	2.8250624422180124	8.029036696456158	0.0	0.0	0.0	12.393244429324035	6.181050081060504	8.43068857087446	0.0	11.633904019393285	9.689081550845222	9.960693842012184	0.0	6.153304366886511	1.3077999464185277	0.0	0.0	4.7125812451548965	8.96906187925851	9.421933610011283	1.0089729133031515	8.05607913360547	12.729665525092898	0.0	8.630451329256985	1.8137952179653005	0.0	5.327521544740589	0.0	8.323178568552489	9.92192041672953	7.131692619511098	0.0	0.0	8.927385533521242	7.795419532536973	8.636504635631102	0.0	0.0	0.0	9.412521644252976	0.0	9.538499002848791	10.665726659479033	0.0	10.315282791612804	4.989418168337537	10.253622683744027	10.106366345604696	7.615081877876091	9.384972144918084	9.439996704368012	10.524851813549287	0.0	1.2155316036638997	5.482183195108247	6.4598287331619515	0.0	0.0	0.0	9.931746715033785	0.0	10.295661171492902	0.0	9.145311460337522	4.097189186870829	2.550427255375238	0.0	9.367208075767742	0.0	7.102563484178488	1.237756064908611	0.0	9.463892311503182	0.0	0.0	9.607038106078718	9.564711278795802	0.0	0.0	3.9779984611264667	0.0	0.0	0.0	8.591119566154392	0.0	8.363392583567405	7.727015914239209	8.627832405008228	9.407231036125323	10.008294347281728	8.853955666695706	9.520356354533892	11.617584649612274	10.085380393794754	10.008011115664258	10.193428529181052	9.102509471059843	8.423794205076314	9.208627715786761	6.970769390668266	10.556568359948503	9.215346261506463	2.9351012918342745	8.735440730525344	0.0	8.640915298829256	11.70503535010061	10.186300982112678	9.54174543622541	7.814035532658193	6.936274531225176	0.0	10.482501702022079	0.0	9.654099218309755	9.512916823016509	5.5006583583846025	2.1887434611871512	0.0	6.689274753652616	11.07705227411138	12.21030054925869	4.858749692668294	8.571950970268931	6.76468974762597	11.319926599382134	1.9443659164476774	8.6090126476516	8.627058223802925	0.0	7.0370647746875665	4.369130130991115	6.727587479423492
Tc2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.601804205373469	0.0	0.0	0.0	6.878571986098634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.037706440330298	0.0	3.5336538060402973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.935387546563966	0.0	0.0	0.0	0.0	6.828914655942899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.421238437122762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0330017088662133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4563558516484307	0.0	0.0	0.0	0.0	0.0	6.4720927873892276	0.0	0.0	0.0	0.0	4.95400364749827	0.0	7.049710191435413	0.0	0.0	0.0	0.0	0.0	1.8077908315365894	6.554859580853584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2267583085170741	0.0	0.0	0.0	0.0	0.0	0.0
Gadd45g	0.0	7.224064118431644	0.0	0.0	4.314174130670105	7.457817865771324	1.848059838625827	3.925405268239569	0.0	0.0	0.0	0.0	0.0	0.0	1.2091091532566827	6.740955223842328	0.0	2.835438951781159	0.0	1.1388969215429399	0.0	0.0	0.0	0.0	0.0	0.0	1.1716890380301663	0.0	0.0	0.0	0.0	0.0	1.2166881689568674	0.0	0.0	1.3529834654508484	0.0	0.0	0.0	1.6307177702814755	0.0	0.0	1.1084045236249536	1.8644380784363188	8.067110037905179	0.0	2.0728138735185038	2.5254605536825245	1.4912127452447204	0.0	0.0	5.958052344397061	0.0	0.9885066389759462	0.0	5.882488633545273	0.0	0.0	0.0	0.0	0.0	6.243901750453462	0.0	1.4018171418738758	0.0	0.0	2.1015861276512817	0.0	1.0317557227866037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.192449010609374	1.0695384493290079	0.0	0.0	0.0	1.2155316036638997	0.0	0.0	0.0	1.1332508238101042	0.0	0.0	1.0353566624554522	0.0	1.809416223786102	0.0	1.365729728956943	0.0	0.0	1.839403179951345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.207492700674738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.327271585982437	5.220981115865447	0.0	2.747027589300586	1.2004377335058098	5.2465293549745775	1.2398391720291395	7.76710162573023	4.447676921474701	7.739690536647266	1.7115202220418875	10.453308361102549	2.7637687403992177	3.4285663128450743	0.0	0.0	11.527871680405307	10.035748493047997	4.830538539296723	3.186345764963111	2.2811780477002412	4.8786346787496875	7.867384131638662	2.365901424607271	3.103723655439927	0.0	3.964080085531579	5.345357832371627	1.9172507058737014	4.400526686707682	1.734538154840133	0.0	6.035668338079285	2.3459573291918314	1.260320507795712	0.0	5.771498737581466	2.7830480880548785	2.472998690861856	0.0	4.659050478632073	4.946188815240551	2.6033496740749476	3.9163352356317946	10.116824416251085	6.223757979031851
Syk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.386922921755172	0.0	0.0	0.0	4.148765960174787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.082952661405357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6307177702814755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0715440934112137	10.001283575402047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.523527199987911	0.0	0.0	9.201398727098681	0.0	0.0	0.0	1.1332508238101042	0.0	6.947911945505056	1.0353566624554522	0.0	0.0	0.0	0.0	0.0	0.0	1.1605341950452575	0.0	9.86526473080059	0.0	2.6970489596675606	0.0	0.0	0.0	5.412199653163089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.864484972590121	1.2958183180811795	0.0	6.2958998956960945	2.747027589300586	0.0	0.0	0.0	0.0	4.883902208271083	0.0	0.0	0.0	0.0	0.0	0.0	8.835361805450459	0.0	0.0	0.0	0.0	0.0	3.0853094423307494	0.0	0.0	0.0	0.0	1.1933070109592454	0.0	0.0	1.7436674454635976	0.0	1.2279925691482922	0.0	0.0	0.0	1.313019549770987	7.216287021532531	3.09831943597485	0.0	0.0	1.192521357999891	0.0	0.0	0.0	1.0922825327477788	5.818407210866507
Ocln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.753431665785845	0.0	0.0	0.0	0.0	0.0	0.0	4.288856113670705	0.0	0.0	6.722457668816822	0.0	0.0	0.0	0.0	0.0	0.0	2.6355669649816997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.867484067483887	1.747475082930784	0.0	0.0	4.541704804041428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.902360239421165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5311026702276467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.888889749229972	9.768757240068068	0.0	0.0	0.0	4.296913007491062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9111675525497347	0.0	0.0	0.0	0.0	6.560768811554905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.262442033055935	4.87973187361905	0.0	0.0	0.0	0.0	0.0	0.0	7.672547232107939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.512211476583717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.021380470809033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.039471895127392	0.0	0.0	0.0	0.0	4.335030899528724	9.243254417784659	4.693215793376158	0.0	6.966422385504725	7.403517377713312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9191239826034385	0.0	0.0	0.0	1.1933070109592454	0.0	0.0	0.0	1.0943717305935756	0.0	0.0	6.501219584322289	10.321803846805457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tsc22d1	7.1558637110912695	6.594295445035828	5.518808839582763	6.140665809682709	8.894719403924954	8.794723573709595	0.0	0.0	0.0	0.0	0.0	0.0	9.509013122668676	0.0	9.087301467599005	11.091011863512524	6.94395915172103	0.0	10.536529689215511	0.0	1.2548493565268708	9.361471399343834	10.083008377450833	0.0	0.0	0.0	10.106648496658503	10.323078693003474	9.257881434538117	0.0	0.0	0.0	6.831351039460632	2.496495798465944	0.0	0.0	0.0	9.251521128436211	7.026050887223208	12.177557071972917	11.142151507218369	9.65360047869177	9.608631331345142	0.0	0.0	9.336463024440354	6.7080760547260905	10.044004509064564	0.0	10.109479704226747	0.0	0.0	9.387262766222026	0.0	2.649614091282487	10.458754653321087	10.934675917650518	10.350199954649867	0.0	11.092116641297105	12.215832347501038	9.78709059845089	10.588488240700814	5.729875477637222	10.289874379460642	11.822971686200468	11.9799650331577	8.368259366652978	1.0317557227866037	9.371455788116714	1.10204405574807	1.4045233276281734	8.936713740573666	9.062010732408389	3.163958402538529	9.909078496020008	9.509162922837865	9.331097723106751	6.295944750828311	1.1218956257686357	7.469936269935548	0.0	10.46853812555494	7.952518955078174	10.659129101032656	10.210621045795204	0.0	0.0	9.290612907235326	1.832650235385519	0.0	11.58783808930409	10.408797772917449	1.0353566624554522	10.53989921666875	5.9911103131826495	10.963575962084743	10.748791075268928	9.075161253496772	2.2271130688890897	0.0	10.392694306535724	1.1511588037971543	10.46053780949351	6.100134033787662	9.996573473753767	7.900024678405333	0.0	10.50542404186941	9.634783760474726	10.840228074313517	9.331407540280066	12.75567500894171	1.8653911845816735	10.76700205636686	9.319807782578673	8.814327273273848	10.321208112828373	10.599163586184275	10.367112798594768	8.260892873629173	11.425825344742384	9.235475485838792	1.8751380488804834	8.232579162216862	7.7117605861559	8.636452220029035	9.292826054681354	9.978824163705971	9.941828883163065	0.0	11.247523741279146	0.0	8.478753852041793	1.8169082528513527	10.817994481779813	6.201918220945784	11.703528623000208	4.4325017806058735	5.861096882901717	10.096207798514984	9.303107825817047	0.0	10.161850892535227	11.023940922241694	9.492539370069098	8.457519098377164	9.900188595364845	7.055758411856882	12.720513852410974	0.0	2.4559851382965845	7.051894256397044	9.560826165452353	0.0	8.178560712600008	7.377720610341553	9.554640858826897	1.236499345430928	13.913984334788978	9.464610252972802	7.287593667506976	10.166977288490688	0.0	11.279378554435294	8.556587828207011
Clu	0.0	0.0	0.0	0.0	0.0	0.0	7.99637798710557	6.755846428081929	0.0	10.276978442150769	0.0	0.0	0.0	7.0486289213472855	0.0	0.0	0.0	10.69516636028078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.209442168443601	0.0	0.0	0.0	10.94332341404271	1.075182217728	0.0	0.0	0.0	7.273345786745983	0.0	7.272074385866925	11.006438446615084	0.0	9.997355164557565	0.0	0.0	0.0	0.0	2.0013801373186446	0.0	1.6786553093546464	0.0	0.0	10.715514137262177	9.716746182925363	0.0	0.0	8.87055438294114	0.0	1.202220890789948	0.0	0.0	0.0	0.0	0.0	5.493377779437808	0.0	6.6618704087261325	0.0	8.113919059806172	8.591802485753698	5.824746097534801	0.0	9.46651048886993	0.0	10.74122612373584	0.0	9.509162922837865	2.8984314007248084	0.0	4.271454832805111	0.0	9.481696507179622	0.0	8.441393815613687	6.533895737081612	0.0	0.0	11.188284930683702	4.849504087293829	0.0	5.716563791385812	0.0	0.0	9.240364086773969	8.3905040340016	0.0	9.231456804562841	0.0	6.777102582094789	0.0	0.0	0.0	7.894625198814674	0.0	0.0	12.69454434477726	0.0	0.0	8.950078950018574	0.0	7.923573308089787	0.0	9.294433225733405	8.473516135443893	8.881702510251055	1.169134649958688	9.835979921701336	0.0	0.0	0.0	7.745468817170064	10.753300953186221	0.0	0.0	9.866600030005898	0.0	9.356935378538388	9.896245307128726	0.0	8.551743607096396	6.325735106626217	0.0	10.067583456863291	8.953101887149066	1.1463414762334514	0.0	0.0	9.384561593825405	4.575279556309333	0.0	0.0	8.109547206864159	9.986729088938239	0.0	0.0	4.788229526289889	0.0	9.07186309258753	0.0	0.0	11.342215978506012	0.0	0.0	0.0	0.0	0.0	0.0	9.581980637847565	11.335506536612554	0.0	9.736825896142008	8.386800524390157	0.0	1.3950267580564346	7.24113043946881	0.0
Fyb	0.0	0.0	0.0	0.0	1.1658544549503758	7.8937675551978	0.0	0.0	5.665976458965247	6.423499198469292	0.0	0.0	0.0	0.0	1.2091091532566827	0.0	3.090886342345085	0.0	4.279392054278883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7466989574597966	0.0	0.0	0.0	0.0	0.0	6.302097722529527	1.2629228283501073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.576372233777036	0.0	0.0	0.0	6.9954792004932695	0.0	0.0	0.0	4.861232115360141	0.0	0.0	0.0	0.0	2.3936403983848042	1.4018171418738758	0.0	0.0	8.927385533521242	0.0	0.0	0.0	6.947044102267697	0.0	0.0	4.033001811785068	0.0	8.874570191059213	0.0	1.7771650767776717	0.0	0.0	7.361628480699847	8.22427715511486	6.577390997960571	3.945371741887415	0.0	5.5939374914187985	0.0	0.0	10.039927691661614	0.0	0.0	0.0	0.0	0.0	5.416488128448751	0.0	6.403088240330803	0.0	0.0	6.65603911701752	5.015745342643588	0.0	7.894625198814674	0.0	9.054324444187	1.685553229686893	9.20030732279491	7.7955278675597075	8.063615168685262	4.585207368631726	4.74198547806268	7.350566946438486	9.17921568787418	4.999516728448894	3.079030930350318	0.0	8.027097727335684	4.991023330091079	0.0	0.0	0.0	0.0	0.0	0.0	5.353269985001103	0.0	0.0	0.0	0.0	5.507760684317397	8.650915996303615	0.0	0.0	5.44621447824982	0.0	0.0	0.0	1.5311026702276467	0.0	1.2326468039958725	0.0	0.0	0.0	0.0	6.577361515807557	0.0	4.662119938790387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.133648589121841	1.899725864458638	4.277584932008074	1.9443659164476774	0.0	0.0	0.0	0.0	0.0	4.3476403386577225
Oxr1	0.0	0.0	0.0	0.0	1.1658544549503758	0.0	4.31469768227378	0.0	0.0	7.860029012129689	0.0	0.0	0.0	0.0	0.0	0.0	8.655091260667863	8.767796879198167	0.0	0.0	0.0	7.689889017477927	0.0	0.0	0.0	0.0	0.0	0.0	2.093986570309062	0.0	0.0	9.082177286994366	0.0	1.075182217728	0.0	0.0	0.0	0.0	0.0	9.552713706725692	0.0	1.2629228283501073	0.0	0.0	1.2872801691136981	0.0	8.816490163597695	0.0	4.727032563620664	0.0	0.0	8.659178917004052	8.627471894965689	0.0	0.0	9.781633863552956	0.0	7.500923150858291	1.202220890789948	0.0	8.711552277224314	0.0	0.0	3.623644744612078	6.159280205664933	3.262442033055935	10.312253205633398	4.798526015496309	5.012249692911432	8.895367369897475	3.6609111105931285	1.4045233276281734	9.394114372415437	7.862112364655667	0.0	10.445601156085141	1.7634649775379168	0.0	3.1479723754141555	0.0	0.0	2.2050680468915638	6.510775567578845	7.651947540158898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1968184639231563	0.0	0.0	0.0	0.0	0.0	0.0	5.831056137675052	0.0	7.955202718037325	8.501543173115083	3.720289350042411	4.824592745127395	8.506054479801382	8.27097979718046	0.0	3.794211010344614	8.235845252907186	9.2496123156015	0.0	5.863239497392494	8.324765542901194	0.0	9.654702306317203	2.308868871459698	0.0	6.253624391039831	0.0	0.0	5.334173461510834	5.456066014572314	7.892145773387651	9.428506403084711	10.008014182680547	9.794054124694355	9.048940681758262	8.483935058413513	4.323069424444358	5.463511503731315	9.651735536063596	0.0	7.605338333922094	6.469906083661954	9.165925020802108	0.0	10.734795395714528	0.0	0.0	0.0	10.222348110535814	0.0	8.074801453531311	10.196712966780272	1.2279925691482922	0.0	0.0	0.0	9.387757743828448	1.3139985529393226	8.15925184860749	8.16078790926556	6.133791542585371	10.033431003625717	7.314247431526803	0.0	1.3950267580564346	1.7312268545979572	0.0
Ly6e	9.3506599723478	7.174483352648507	9.007825712931226	12.780205457064927	0.0	1.74989763347946	8.276276580567986	8.670871024121812	9.316694812099277	10.800810231460563	9.871892683155616	9.966597327211637	8.484082867152537	5.649490093092265	8.98927704109607	10.07623021174841	9.993275855764296	11.669995108812254	8.267700347339254	0.0	5.019397426107483	10.287890895609824	6.734496542935866	7.503199877278815	8.620987226212852	0.0	9.117333877306399	10.575097509773345	8.445141219866832	11.735922939316287	0.0	5.058515506659758	11.608539370770178	11.675978695117264	9.166549516556493	11.752691585908972	5.65124196041536	10.48800896499096	9.201909986133924	11.659219680795077	10.980859076561625	7.633603316882933	10.523032326579942	8.559119473464287	12.321527361643732	11.383075264664567	12.426502161292797	7.713418778399118	9.506540051462189	8.540096509609356	8.615645136647883	10.655993902668238	12.082221668452425	4.986417076597052	8.956328796268618	7.79742074442672	10.934675917650518	11.805719126447014	11.578802259264148	10.883415019526675	12.731579211781762	10.051177466782429	12.854610127272087	8.442258434972773	8.21946746651642	13.922920576197516	8.406344510605127	9.631379953613427	9.887400487308835	11.267426133879678	10.726211679768905	13.060954590291892	11.453628238697261	8.961327334907606	12.751000066450757	10.553856928999002	12.60832864349911	11.692969075644868	12.867220109787924	12.343221076250341	11.415193158115676	9.104051041356213	11.71126068064665	10.245034068301718	10.529904073017592	11.969164685669544	11.206190696125113	10.328262339778767	11.833148957866364	0.0	8.266634973063715	12.30936129900275	4.899166143097914	10.534677095366165	10.680361151948288	10.54942167365351	6.794915170083305	10.468777144541233	10.997959229654422	10.137025623986567	1.1605341950452575	12.06986641963375	10.615511199626438	10.029893630561988	0.0	12.2007164861503	1.3320476407494526	10.930827123767182	11.211921359151749	11.796306083242445	10.48948299481158	5.303691227051831	11.344732883036361	3.30406247543111	10.642978916920864	10.712069178930726	10.132548531958614	10.543215872833537	10.251059518712909	10.610897760651893	12.851112407812932	11.64262340791514	11.437910322793465	10.661006229525773	11.66752108727342	9.847231394449752	11.895419473108987	11.217726015815161	9.745829273451541	10.248460567290426	9.650219827100212	12.117466474482363	12.042079678944816	10.395232958498607	11.972366926617486	10.74073219868163	9.78688012582871	12.366433927580834	11.71092228849475	11.95721601592124	12.672495312846348	12.485188214128721	12.42797767084166	10.875443215811606	10.143104457159692	11.425336994730507	12.452958486434484	11.534060925837858	9.331541066302144	11.931467099900846	11.540110975359262	10.50497154197896	9.127804751680975	11.248891519664225	8.891917141753026	10.481826629269802	12.341491502278078	12.176044267836188	12.431672771524276	10.933961046113335	11.650740292723707	12.222688016516983	9.998845017785403	7.74880007809227	10.259064262923873	11.636814421733014
