Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MLL1/2 complex (GO:0044665)	1/26	0.1832411528538297	0.39797687885441135	0	0	5.148051948051948	8.735998174132183	PRPF31
melanosome (GO:0042470)	1/28	0.19586850651757362	0.41885726778373433	0	0	4.766233766233766	7.770446817061417	ITGB3
cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	1/30	0.2083018774030301	0.43869637816698764	0	0	4.437080161218092	6.9607445684533715	CCNE1
spliceosomal tri-snRNP complex (GO:0097526)	1/32	0.22054422635042026	0.4508183450398296	0	0	4.150397989107667	6.273978302469515	PRPF31
U4/U6 x U5 tri-snRNP complex (GO:0046540)	1/32	0.22054422635042026	0.4508183450398296	0	0	4.150397989107667	6.273978302469515	PRPF31
cytoplasmic vesicle lumen (GO:0060205)	2/115	0.22403538196759742	0.45131765352892816	0	0	2.282607438255538	3.414669529012476	PPIA;S100A9
Cul3-RING ubiquitin ligase complex (GO:0031463)	1/36	0.24446747821692336	0.48328254631772327	0	0	3.675324675324675	5.177330608217989	KLHL24
serine/threonine protein kinase complex (GO:1902554)	1/37	0.25033340528687825	0.48328254631772327	0	0	3.573051948051948	4.948539844529104	CCNE1
small-subunit processome (GO:0032040)	1/37	0.25033340528687825	0.48328254631772327	0	0	3.573051948051948	4.948539844529104	RPS7
exocytic vesicle membrane (GO:0099501)	1/41	0.273348055509039	0.5102601623428231	0	0	3.2150974025974026	4.170011447706375	MCTP1
synaptic vesicle membrane (GO:0030672)	1/41	0.273348055509039	0.5102601623428231	0	0	3.2150974025974026	4.170011447706375	MCTP1
mitochondrial respiratory chain complex I (GO:0005747)	1/42	0.27899116789967304	0.5102601623428231	0	0	3.136522014570795	4.004006073572531	NDUFB10
respiratory chain complex I (GO:0045271)	1/42	0.27899116789967304	0.5102601623428231	0	0	3.136522014570795	4.004006073572531	NDUFB10
cornified envelope (GO:0001533)	1/43	0.28459073693244763	0.5137417199170159	0	0	3.061688311688312	3.8476333196795687	ANXA1
Golgi-associated vesicle (GO:0005798)	1/47	0.3065602174785805	0.5454156103456708	0	0	2.7948898927159798	3.3045131196563458	RHOQ
recycling endosome (GO:0055037)	2/145	0.30998441163530926	0.5454156103456708	0	0	1.8009963892316834	2.1093868862822456	MCTP1;LTF
endoplasmic reticulum membrane (GO:0005789)	7/712	0.31506403579519954	0.5474237621941592	0	0	1.2840713053479011	1.48307587059617	ERO1A;ERN1;SDF2L1;MCTP1;SOAT2;RPS27A;LPIN1
U2-type precatalytic spliceosome (GO:0071005)	1/50	0.3225962281219006	0.5493221529138315	0	0	2.6233766233766236	2.9679671260643183	PRPF31
spliceosomal snRNP complex (GO:0097525)	1/51	0.3278592564128742	0.5493221529138315	0	0	2.5707792207792206	2.866858071905812	PRPF31
precatalytic spliceosome (GO:0071011)	1/52	0.333081655717353	0.5493221529138315	0	0	2.520244461420932	2.7706751218434675	PRPF31
azurophil granule (GO:0042582)	2/155	0.3383777944135263	0.5493221529138315	0	0	1.6824298346789697	1.8230679682996405	GLIPR1;TUBB4B
early endosome (GO:0005769)	3/266	0.3401214017500587	0.5493221529138315	0	0	1.4695317190314188	1.5848203930092823	ANXA1;SNX15;LTF
cytoplasmic vesicle membrane (GO:0030659)	4/380	0.3402548912637056	0.5493221529138315	0	0	1.3716359024940115	1.4787061604858982	WNT7B;MVB12A;RPS27A;RHOQ
chromosome (GO:0005694)	2/160	0.35244797153065793	0.5493221529138315	0	0	1.62877471663771	1.6985714042415525	INTS7;NOC2L
extracellular membrane-bounded organelle (GO:0065010)	1/56	0.3535711608304614	0.5493221529138315	0	0	2.3364817001180636	2.429171121426597	TUBB4B
secretory granule membrane (GO:0030667)	3/274	0.3570507563689866	0.5493221529138315	0	0	1.4255680714701884	1.468160242893027	CD53;GLIPR1;ITGB3
microvillus (GO:0005902)	1/57	0.3585950426235817	0.5493221529138315	0	0	2.294642857142857	2.3532974672725504	ITGB3
azurophil granule membrane (GO:0035577)	1/58	0.36358012998613304	0.5493221529138315	0	0	2.2542720437457278	2.2807722879324426	GLIPR1
filopodium (GO:0030175)	1/58	0.36358012998613304	0.5493221529138315	0	0	2.2542720437457278	2.2807722879324426	ITGB3
extracellular vesicle (GO:1903561)	1/59	0.368526720509172	0.5508087543094077	0	0	2.215293327362293	2.211398971117866	TUBB4B
integral component of mitochondrial membrane (GO:0032592)	1/66	0.4020994726804225	0.583995415611274	0	0	1.976023976023976	1.8002680578468673	BNIP3
motile cilium (GO:0031514)	1/68	0.4113616791408475	0.583995415611274	0	0	1.9168443496801706	1.7026992020024727	ANXA1
microtubule (GO:0005874)	2/182	0.4129711656995561	0.583995415611274	0	0	1.4281045751633987	1.2629835612998719	TUBB6;TUBB4B
autophagosome (GO:0005776)	1/69	0.4159391809029937	0.583995415611274	0	0	1.8885599694423223	1.6566754549395861	SQSTM1
clathrin-coated endocytic vesicle membrane (GO:0030669)	1/69	0.4159391809029937	0.583995415611274	0	0	1.8885599694423223	1.6566754549395861	FZD4
glutamatergic synapse (GO:0098978)	1/69	0.4159391809029937	0.583995415611274	0	0	1.8885599694423223	1.6566754549395861	ITGB3
endocytic vesicle (GO:0030139)	2/189	0.4316565199063786	0.5971470343085833	0	0	1.374156792841914	1.154463612728904	WNT7B;RPS27A
tertiary granule membrane (GO:0070821)	1/73	0.4338982047853735	0.5971470343085833	0	0	1.7832792207792207	1.4889406460251045	CD53
actin cytoskeleton (GO:0015629)	3/316	0.44440335861685176	0.6056084985072784	0	0	1.231629392971246	0.998879350857488	ANXA1;PDLIM5;RHOQ
endosome membrane (GO:0010008)	3/325	0.4625752842029256	0.6188378347173241	0	0	1.1966533180778032	0.9225550394429294	ANXA1;MVB12A;RPS27A
P-body (GO:0000932)	1/80	0.46401608108734893	0.6188378347173241	0	0	1.6246917639322702	1.2474969387201484	SQSTM1
mitochondrial inner membrane (GO:0005743)	3/328	0.4685767275997801	0.6188378347173241	0	0	1.185425101214575	0.8986179203969961	NDUFB10;SLC25A10;MRPL12
microtubule cytoskeleton (GO:0015630)	3/331	0.474548709168295	0.6188378347173241	0	0	1.1744022785622592	0.8753889035312098	TUBB6;TUBB4B;HYPK
clathrin-coated endocytic vesicle (GO:0045334)	1/85	0.484548853140583	0.6188378347173241	0	0	1.5275974025974026	1.106800870844382	FZD4
intracellular organelle lumen (GO:0070013)	7/848	0.4870477367449704	0.6188378347173241	0	0	1.0687726965967157	0.7688677446972356	ERO1A;LARS2;LRG1;WNT7B;YPEL5;PPIA;LTF
cytoskeleton (GO:0005856)	5/600	0.49840992248973104	0.6188378347173241	0	0	1.0784313725490196	0.7509467091390082	PDLIM5;TUBB4B;S100A9;NEFH;HYPK
U2-type spliceosomal complex (GO:0005684)	1/89	0.5004108092841051	0.6188378347173241	0	0	1.457865997638725	1.0093183879258836	PRPF31
organelle inner membrane (GO:0019866)	3/346	0.5039374445542143	0.6188378347173241	0	0	1.1221804511278195	0.769033782946484	NDUFB10;SLC25A10;MRPL12
azurophil granule lumen (GO:0035578)	1/90	0.5042999228922834	0.6188378347173241	0	0	1.4414125200642054	0.9867680968127807	TUBB4B
clathrin-coated vesicle membrane (GO:0030665)	1/90	0.5042999228922834	0.6188378347173241	0	0	1.4414125200642054	0.9867680968127807	FZD4
specific granule membrane (GO:0035579)	1/91	0.5081589549256513	0.6188378347173241	0	0	1.4253246753246753	0.96488918467982	CD53
cell projection membrane (GO:0031253)	1/92	0.5119881366366351	0.6188378347173241	0	0	1.4095904095904095	0.9436556911618095	ITGB3
early endosome membrane (GO:0031901)	1/97	0.5306942574187079	0.6359181188034517	0	0	1.3358360389610389	0.8463445838597365	ANXA1
phagocytic vesicle (GO:0045335)	1/100	0.5415741406288901	0.6379559792153875	0	0	1.295159386068477	0.7942892672270463	LTF
Golgi lumen (GO:0005796)	1/100	0.5415741406288901	0.6379559792153875	0	0	1.295159386068477	0.7942892672270463	WNT7B
intrinsic component of endoplasmic reticulum membrane (GO:0031227)	1/121	0.611027755968528	0.7137214964674403	0	0	1.06737012987013	0.5258002883512258	ERN1
dendrite (GO:0030425)	2/270	0.6214586260143529	0.7198562417999588	0	0	0.9548824504926349	0.45422415741084166	FZD4;BNIP3
mitochondrial envelope (GO:0005740)	1/127	0.62887614813842	0.7224279718284328	0	0	1.0162337662337662	0.47135050525705613	BNIP3
asymmetric synapse (GO:0032279)	1/133	0.6459105867421241	0.7354507943679486	0	0	0.9697461629279811	0.4238704188224676	PDLIM5
endoplasmic reticulum lumen (GO:0005788)	2/285	0.6507945878219976	0.7354507943679486	0	0	0.903577449825631	0.38814183158889576	ERO1A;WNT7B
postsynaptic density (GO:0014069)	1/138	0.6595108462935837	0.7392903841516785	0	0	0.9341169779125984	0.3888326007735597	PDLIM5
integral component of endoplasmic reticulum membrane (GO:0030176)	1/142	0.6700163204252622	0.7450581483128916	0	0	0.9074329925393755	0.36338445295291555	ERN1
cullin-RING ubiquitin ligase complex (GO:0031461)	1/157	0.7066221109262841	0.779527566815504	0	0	0.8195554445554446	0.2845982110979452	KLHL24
vacuolar lumen (GO:0005775)	1/161	0.7156825694506643	0.7803486534352607	0	0	0.7989042207792207	0.2672482807899346	TUBB4B
lysosome (GO:0005764)	3/477	0.7185944434511753	0.7803486534352607	0	0	0.8065872751499	0.26654332811011217	SRGN;RNF19B;FNIP1
lysosomal membrane (GO:0005765)	2/330	0.7280571869129792	0.7844957285341403	0	0	0.7778176311174877	0.24686039991758763	GLIPR1;FNIP1
collagen-containing extracellular matrix (GO:0062023)	2/380	0.7965280756748654	0.839424378816812	0	0	0.673202614379085	0.15314881600622873	ANXA1;S100A9
axon (GO:0030424)	1/204	0.7971512086605697	0.839424378816812	0	0	0.6283027317510076	0.14244307521334734	NEFH
nuclear membrane (GO:0031965)	1/204	0.7971512086605697	0.839424378816812	0	0	0.6283027317510076	0.14244307521334734	LPIN1
neuron projection (GO:0043005)	3/556	0.8089285255829975	0.8428059031268402	0	0	0.6885409726848768	0.14600147426411914	FZD4;BNIP3;NEFH
integral component of organelle membrane (GO:0031301)	1/214	0.8124891440215583	0.8428059031268402	0	0	0.5985000914578379	0.12428017554540705	ERN1
cilium (GO:0005929)	1/237	0.8435322200374249	0.8685257672977931	0	0	0.5395388509795289	0.0918064092194659	ANXA1
bounding membrane of organelle (GO:0098588)	4/767	0.8500284435054991	0.8687790709357675	0	0	0.6624946837596452	0.10764575814857823	WNT7B;MVB12A;RPS27A;RHOQ
lytic vacuole membrane (GO:0098852)	1/267	0.8764725699944608	0.8892677899943799	0	0	0.47795625427204375	0.06301847001050404	FNIP1
mitochondrial matrix (GO:0005759)	1/348	0.9348678651935035	0.9416422700137463	0	0	0.3648714397993937	0.02457412078017888	LARS2
integral component of plasma membrane (GO:0005887)	6/1454	0.9728446145151275	0.9728446145151275	0	0	0.5116151878082242	0.014085230084431143	CD53;FZD4;ITGB3;AQP9;FCGR2B;CSF2RA
