Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
chromatin assembly or disassembly (GO:0006333)	2/12	0.003742863591746855	0.11621591452373985	0	0	25.9281045751634	144.88376689825418	HIRIP3;NOC2L
double-strand break repair via break-induced replication (GO:0000727)	2/12	0.003742863591746855	0.11621591452373985	0	0	25.9281045751634	144.88376689825418	MCM3;MCM2
mitotic nuclear membrane disassembly (GO:0007077)	2/12	0.003742863591746855	0.11621591452373985	0	0	25.9281045751634	144.88376689825418	NEK6;LPIN1
polyamine metabolic process (GO:0006595)	2/13	0.004400963213297746	0.1333169831930683	0	0	23.569815805109922	127.88821427328261	SAT1;SRM
nuclear membrane disassembly (GO:0051081)	2/14	0.005108447356425988	0.15106408611145422	0	0	21.604575163398692	114.00431342138847	NEK6;LPIN1
interleukin-12-mediated signaling pathway (GO:0035722)	3/46	0.0054300656259395315	0.15684050017248602	0	0	9.089045287637699	47.406679306430796	BOLA2;PDCD4;PPIA
positive regulation of neuron death (GO:1901216)	3/47	0.005767735843206478	0.16186078255261896	0	0	8.882027511961722	45.79107680032583	EGR1;DDIT3;FCGR2B
negative regulation of leukocyte activation (GO:0002695)	2/15	0.0058645211069789475	0.16186078255261896	0	0	19.941679235796883	102.47698830558303	FCGR2B;HAVCR2
cellular response to interleukin-12 (GO:0071349)	3/48	0.006117727039918421	0.16517863007779737	0	0	8.68421052631579	44.25964038287831	BOLA2;PDCD4;PPIA
negative regulation of transport (GO:0051051)	3/51	0.007242740505297066	0.18613209604854322	0	0	8.140213815789474	40.112984389952	MCTP1;ITGB3;FCGR2B
DNA duplex unwinding (GO:0032508)	3/51	0.007242740505297066	0.18613209604854322	0	0	8.140213815789474	40.112984389952	ANXA1;RPS27A;MCM2
cellular biogenic amine biosynthetic process (GO:0042401)	2/17	0.007519303745517923	0.18613209604854322	0	0	17.281045751633986	84.50918235493056	SAT1;SRM
DNA biosynthetic process (GO:0071897)	2/17	0.007519303745517923	0.18613209604854322	0	0	17.281045751633986	84.50918235493056	POLD1;PPIA
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	3/52	0.0076431053932976695	0.18613209604854322	0	0	7.973684210526316	38.86334847023619	DDIT3;NOC2L;S100A9
regulation of cell cycle (GO:0051726)	7/296	0.008404297547131801	0.19357877559718206	0	0	3.2005050032731694	15.295252108615033	ERN1;MYBBP1A;NEK6;DYNLT3;PDCD4;MYBL2;POU4F1
DNA strand elongation involved in DNA replication (GO:0006271)	2/18	0.008416468504225307	0.19357877559718206	0	0	16.200163398692812	77.39733293925609	LIG1;MCM3
rRNA catabolic process (GO:0016075)	2/18	0.008416468504225307	0.19357877559718206	0	0	16.200163398692812	77.39733293925609	TRIR;EXOSC2
negative regulation of programmed cell death (GO:0043069)	8/381	0.009840453368388716	0.22126249234951387	0	0	2.841020590541847	13.129076333283772	ANXA1;BNIP3;RPS27A;SQSTM1;PTMA;POU4F1;HYPK;LTF
DNA replication (GO:0006260)	4/108	0.009976408672763911	0.22126249234951387	0	0	5.028273051451859	23.167929521543044	POLD1;TIMELESS;MCM3;MCM2
cortical actin cytoskeleton organization (GO:0030866)	2/20	0.010346551736963104	0.22544591679488027	0	0	14.398692810457517	65.81789321952054	PLEK;RHOQ
response to endoplasmic reticulum stress (GO:0034976)	4/110	0.01062094307320614	0.2274346775331384	0	0	4.932900162439085	22.41967343279348	ERO1A;ERN1;DDIT3;TRIB3
ribonucleoprotein complex biogenesis (GO:0022613)	3/60	0.011315349348209805	0.2355241742720688	0	0	6.851800554016621	30.70699596437316	RPS7;RPL26;NOC2L
innate immune response in mucosa (GO:0002227)	2/21	0.011377979433433275	0.2355241742720688	0	0	13.640178878568971	61.05446940588135	RPL39;LTF
pattern recognition receptor signaling pathway (GO:0002221)	3/61	0.011834169050647407	0.23737847754743305	0	0	6.733325771324864	29.874179063557193	MAPKAPK3;RPS27A;S100A9
cell projection assembly (GO:0030031)	2/22	0.012452685165147954	0.23737847754743305	0	0	12.957516339869281	56.82932140040243	NEFH;RHOQ
error-free translesion synthesis (GO:0070987)	2/22	0.012452685165147954	0.23737847754743305	0	0	12.957516339869281	56.82932140040243	POLD1;RPS27A
positive regulation of signal transduction by p53 class mediator (GO:1901798)	2/22	0.012452685165147954	0.23737847754743305	0	0	12.957516339869281	56.82932140040243	RPS7;RPL37
positive regulation of DNA-binding transcription factor activity (GO:0051091)	6/246	0.012467503077493768	0.23737847754743305	0	0	3.289429530201342	14.422930656617813	FZD4;DDIT3;RPS27A;PPIA;S100A9;LTF
neutrophil degranulation (GO:0043312)	9/481	0.01282945069854187	0.23737847754743305	0	0	2.5301398885535176	11.02131950141556	CD53;GLIPR1;LRG1;STXBP3;TUBB4B;YPEL5;PPIA;S100A9;LTF
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	3/64	0.013471822512917418	0.23737847754743305	0	0	6.401207937877481	27.570994750609078	RPL39;S100A9;LTF
pre-replicative complex assembly (GO:0036388)	3/64	0.013471822512917418	0.23737847754743305	0	0	6.401207937877481	27.570994750609078	MCM3;RPS27A;MCM2
negative regulation of apoptotic process (GO:0043066)	9/485	0.013478309877906438	0.23737847754743305	0	0	2.5083601933924253	10.802688527190739	ANXA1;BNIP3;RPS27A;FNIP1;SQSTM1;PTMA;POU4F1;HYPK;LTF
neutrophil activation involved in immune response (GO:0002283)	9/485	0.013478309877906438	0.23737847754743305	0	0	2.5083601933924253	10.802688527190739	CD53;GLIPR1;LRG1;STXBP3;TUBB4B;YPEL5;PPIA;S100A9;LTF
regulation of interleukin-4 production (GO:0032673)	2/23	0.01356994517380656	0.23737847754743305	0	0	12.339869281045752	53.060177334007186	DDIT3;HAVCR2
neutrophil mediated immunity (GO:0002446)	9/488	0.01398075160390177	0.24116796516730554	0	0	2.4922641347556267	10.64215173670966	CD53;GLIPR1;LRG1;STXBP3;TUBB4B;YPEL5;PPIA;S100A9;LTF
positive regulation of cell death (GO:0010942)	3/66	0.0146317314232587	0.24720909284657536	0	0	6.197368421052632	26.18117161536357	EGR1;BNIP3;FCGR2B
defense response to fungus (GO:0050832)	2/24	0.014729044179264555	0.24720909284657536	0	0	11.778371954842543	49.6803948263265	S100A9;LTF
ribosomal large subunit assembly (GO:0000027)	2/25	0.015929275316928036	0.25238981258436993	0	0	11.265700483091788	46.63545595507459	PPAN;RPL23A
platelet degranulation (GO:0002576)	4/125	0.01631943205148663	0.25238981258436993	0	0	4.318099720869137	17.77070211081251	SRGN;ITGB3;PLEK;GTPBP2
cellular response to light stimulus (GO:0071482)	3/70	0.017116477325887208	0.25238981258436993	0	0	5.8261979575805185	23.699305210852433	POLD1;RPL26;NOC2L
chaperone cofactor-dependent protein refolding (GO:0051085)	2/26	0.017169940033027704	0.25238981258436993	0	0	10.795751633986928	43.88035915585627	ERO1A;SDF2L1
TOR signaling (GO:0031929)	2/26	0.017169940033027704	0.25238981258436993	0	0	10.795751633986928	43.88035915585627	PRR5;FNIP1
DNA-dependent DNA replication (GO:0006261)	4/129	0.01810759446466733	0.25238981258436993	0	0	4.179072847682119	16.764032471299856	POLD1;MCM3;RPS27A;MCM2
granulocyte chemotaxis (GO:0071621)	3/73	0.01912523891268305	0.25238981258436993	0	0	5.5756578947368425	22.061464342671105	ANXA1;PPIA;S100A9
response to molecule of bacterial origin (GO:0002237)	3/73	0.01912523891268305	0.25238981258436993	0	0	5.5756578947368425	22.061464342671105	MAPKAPK3;FCGR2B;S100A9
transcription-coupled nucleotide-excision repair (GO:0006283)	3/73	0.01912523891268305	0.25238981258436993	0	0	5.5756578947368425	22.061464342671105	LIG1;POLD1;RPS27A
negative regulation of intracellular signal transduction (GO:1902532)	5/198	0.019171417088592317	0.25238981258436993	0	0	3.3941278065630396	13.42151770947499	DDIT3;PLEK;TRIB3;NOC2L;FNIP1
cellular response to DNA damage stimulus (GO:0006974)	7/350	0.019516840468530753	0.25238981258436993	0	0	2.689189189189189	10.585932931026296	BTG2;LIG1;DDIT3;POLD1;TIMELESS;FANCA;CGAS
regulation of postsynapse organization (GO:0099175)	2/28	0.019769817093186558	0.25238981258436993	0	0	9.964303670186023	39.095930855617496	PDLIM5;FCGR2B
mucosal immune response (GO:0002385)	2/28	0.019769817093186558	0.25238981258436993	0	0	9.964303670186023	39.095930855617496	RPL39;LTF
aggrephagy (GO:0035973)	2/29	0.02112767317008189	0.25238981258436993	0	0	9.594771241830065	37.00867888485343	RPS27A;SQSTM1
negative regulation of interferon-gamma production (GO:0032689)	2/29	0.02112767317008189	0.25238981258436993	0	0	9.594771241830065	37.00867888485343	DDIT3;HAVCR2
mismatch repair (GO:0006298)	2/29	0.02112767317008189	0.25238981258436993	0	0	9.594771241830065	37.00867888485343	LIG1;POLD1
cellular response to UV (GO:0034644)	3/77	0.02199809688237361	0.25238981258436993	0	0	5.273204125177809	20.126761996780704	POLD1;RPL26;NOC2L
RNA-dependent DNA biosynthetic process (GO:0006278)	2/30	0.022523250126785396	0.25238981258436993	0	0	9.251633986928105	35.0933643209813	NHP2;PPIA
snRNA 3'-end processing (GO:0034472)	2/30	0.022523250126785396	0.25238981258436993	0	0	9.251633986928105	35.0933643209813	INTS7;EXOSC2
ncRNA catabolic process (GO:0034661)	2/30	0.022523250126785396	0.25238981258436993	0	0	9.251633986928105	35.0933643209813	TRIR;EXOSC2
'de novo' posttranslational protein folding (GO:0051084)	2/31	0.023955889746332566	0.25238981258436993	0	0	8.932161370295244	33.330726969710895	ERO1A;SDF2L1
activation of protein kinase B activity (GO:0032148)	2/31	0.023955889746332566	0.25238981258436993	0	0	8.932161370295244	33.330726969710895	PRR5;PPIA
regulation of cellular senescence (GO:2000772)	2/31	0.023955889746332566	0.25238981258436993	0	0	8.932161370295244	33.330726969710895	NEK6;CGAS
positive regulation of intracellular signal transduction (GO:1902533)	9/546	0.026653670259228414	0.25238981258436993	0	0	2.216423050432387	8.034153257426054	DDIT3;NEK6;PDCD4;CGAS;TRIB3;RPL37;FNIP1;S100A9;LTF
apoptotic cell clearance (GO:0043277)	2/33	0.02692976314110365	0.25238981258436993	0	0	8.3550495467004	30.19952015259173	ANXA1;ITGB3
signal transduction by p53 class mediator (GO:0072331)	2/33	0.02692976314110365	0.25238981258436993	0	0	8.3550495467004	30.19952015259173	MYBBP1A;POU4F1
response to insulin (GO:0032868)	3/84	0.027561234571980783	0.25238981258436993	0	0	4.815789473684211	17.29516163060765	TRIB3;LPIN1;RHOQ
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/34	0.028469719267891318	0.25238981258436993	0	0	8.093545751633988	28.80423521438796	ERN1;ANXA1
DNA repair (GO:0006281)	6/298	0.028839535861477115	0.25238981258436993	0	0	2.696469614783488	9.561702988278258	BTG2;LIG1;POLD1;TIMELESS;FANCA;RPS27A
regulation of cytokine production (GO:0001817)	4/150	0.02946203272176283	0.25238981258436993	0	0	3.5741631134899756	12.597684279195487	SRGN;ANXA1;FCGR2B;LTF
base-excision repair, gap-filling (GO:0006287)	2/35	0.030044182599720113	0.25238981258436993	0	0	7.847890671420084	27.507533506798595	LIG1;POLD1
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	2/36	0.03165253322775745	0.25238981258436993	0	0	7.616685890042292	26.299937249191007	MYBBP1A;POU4F1
mitochondrion disassembly (GO:0061726)	2/36	0.03165253322775745	0.25238981258436993	0	0	7.616685890042292	26.299937249191007	BNIP3;SQSTM1
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	4/155	0.032666757686746366	0.25238981258436993	0	0	3.454936187009342	11.820709351077483	RPS27A;PPIA;S100A9;LTF
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	2/37	0.03329415866608622	0.25238981258436993	0	0	7.398692810457517	25.173114968021835	POLD1;RPS27A
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	2/37	0.03329415866608622	0.25238981258436993	0	0	7.398692810457517	25.173114968021835	ERN1;PDCD4
regulation of signal transduction by p53 class mediator (GO:1901796)	4/156	0.033331256512115645	0.25238981258436993	0	0	3.4320320669222726	11.673232317968703	PRR5;RPL37;NOC2L;POU4F1
toll-like receptor signaling pathway (GO:0002224)	3/91	0.03380309534349779	0.25238981258436993	0	0	4.43114533492823	15.009188339762767	MAPKAPK3;RPS27A;S100A9
apoptotic process (GO:0006915)	5/231	0.03418464056907606	0.25238981258436993	0	0	2.8936578171091445	9.768927566430673	BNIP3;PDCD4;DDX41;PPIA;MCM2
Wnt signaling pathway (GO:0016055)	3/92	0.03474975633498964	0.25238981258436993	0	0	4.38113542282673	14.718786855858717	FZD4;WNT7B;RPS27A
DNA replication initiation (GO:0006270)	2/38	0.034968453786978215	0.25238981258436993	0	0	7.19281045751634	24.119715641831295	MCM3;MCM2
response to estradiol (GO:0032355)	2/38	0.034968453786978215	0.25238981258436993	0	0	7.19281045751634	24.119715641831295	ANXA1;POU4F1
protein autophosphorylation (GO:0046777)	4/159	0.035372027726644446	0.25238981258436993	0	0	3.3650929288613542	11.245581789224694	ERN1;MAPKAPK3;NEK6;CAD
nucleotide-excision repair, DNA incision (GO:0033683)	2/39	0.036674820726311896	0.25238981258436993	0	0	6.9980568804098215	23.133230599840193	POLD1;RPS27A
DNA integrity checkpoint signaling (GO:0031570)	2/39	0.036674820726311896	0.25238981258436993	0	0	6.9980568804098215	23.133230599840193	TIMELESS;INTS7
interleukin-1-mediated signaling pathway (GO:0070498)	3/94	0.03668398744056904	0.25238981258436993	0	0	4.284412955465587	14.161762543512785	EGR1;RPS27A;SQSTM1
negative regulation of calcium ion-dependent exocytosis (GO:0045955)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	STXBP3
alpha-beta T cell differentiation (GO:0046632)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	ANXA1
amine transport (GO:0015837)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	AQP9
pyrimidine nucleobase biosynthetic process (GO:0019856)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	CAD
negative regulation of CREB transcription factor activity (GO:0032792)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	DDIT3
antifungal humoral response (GO:0019732)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	LTF
negative regulation of dendritic cell differentiation (GO:2001199)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	FCGR2B
negative regulation of immunoglobulin production (GO:0002638)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	FCGR2B
negative regulation of interferon-alpha production (GO:0032687)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	HAVCR2
negative regulation of leukocyte differentiation (GO:1902106)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	FCGR2B
negative regulation of lipid transport (GO:0032369)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	ITGB3
negative regulation of protein polyubiquitination (GO:1902915)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	PPIA
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	DDIT3
cellular response to heparin (GO:0071504)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	EGR1
regulation of granulocyte colony-stimulating factor production (GO:0071655)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	HAVCR2
regulation of integrin biosynthetic process (GO:0045113)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	S100A9
chronic inflammatory response (GO:0002544)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	S100A9
nuclear retention of pre-mRNA at the site of transcription (GO:0071033)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	EXOSC2
nucleoside triphosphate catabolic process (GO:0009143)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	DCTPP1
oxaloacetate transport (GO:0015729)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	SLC25A10
regulation of neutrophil activation (GO:1902563)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	FCGR2B
peptidyl-cysteine S-nitrosylation (GO:0018119)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	S100A9
DNA protection (GO:0042262)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	DCTPP1
peripheral nervous system neuron differentiation (GO:0048934)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	POU4F1
positive regulation of anoikis (GO:2000210)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	MYBBP1A
exocyst localization (GO:0051601)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	EXOC3L2
forebrain regionalization (GO:0021871)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	WNT7B
response to mitochondrial depolarisation (GO:0098780)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	SQSTM1
histone H3-K27 demethylation (GO:0071557)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	KDM7A
immature B cell differentiation (GO:0002327)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	FNIP1
RNA phosphodiester bond hydrolysis, exonucleolytic (GO:0090503)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	TRIR
insulin metabolic process (GO:1901142)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	ERN1
kidney morphogenesis (GO:0060993)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	WNT7B
positive regulation of prostaglandin biosynthetic process (GO:0031394)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	ANXA1
lung morphogenesis (GO:0060425)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	WNT7B
sulfide oxidation (GO:0019418)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	SLC25A10
sulfide oxidation, using sulfide:quinone oxidoreductase (GO:0070221)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	SLC25A10
metanephric epithelium development (GO:0072207)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	WNT7B
positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	PDCD4
mRNA cleavage (GO:0006379)	1/5	0.03815755999212094	0.25238981258436993	0	0	32.20941558441559	105.19696189979993	ERN1
autophagy of mitochondrion (GO:0000422)	2/40	0.03841266882110002	0.25238981258436993	0	0	6.813553491572067	22.207877920894397	BNIP3;SQSTM1
negative regulation of protein kinase B signaling (GO:0051898)	2/40	0.03841266882110002	0.25238981258436993	0	0	6.813553491572067	22.207877920894397	DDIT3;TRIB3
negative regulation of gene expression (GO:0010629)	6/322	0.039735128946731806	0.25238981258436993	0	0	2.4886160903916403	8.027080032247618	ERN1;SRGN;BTG2;FCGR2B;POU4F1;HAVCR2
carboxylic acid transmembrane transport (GO:1905039)	2/41	0.0401814145340901	0.25238981258436993	0	0	6.638511814982404	21.33850520091635	SLC25A10;SLC7A11
cortical cytoskeleton organization (GO:0030865)	2/41	0.0401814145340901	0.25238981258436993	0	0	6.638511814982404	21.33850520091635	PLEK;RHOQ
keratinocyte differentiation (GO:0030216)	2/41	0.0401814145340901	0.25238981258436993	0	0	6.638511814982404	21.33850520091635	ANXA1;TXNIP
