#term ID,term description,observed gene count,background gene count,false discovery rate,matching proteins in your network (IDs),matching proteins in your network (labels)
GO:0048660,regulation of smooth muscle cell proliferation,9,161,0.00017,"ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000069616,ENSMUSP00000099411,ENSMUSP00000102711,ENSMUSP00000132547","Bmpr1a,Egr1,Id2,Il15,Itgb3,Jun,Mef2c,Mmp2,Tgm2"
GO:1903706,regulation of hemopoiesis,13,377,0.00021,"ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000029795,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000057815,ENSMUSP00000076886,ENSMUSP00000087119,ENSMUSP00000098969,ENSMUSP00000102711,ENSMUSP00000132547","Bcl6,Cyp26b1,Flt3,Id2,Il15,Itgb3,Jun,Mef2c,Mmp14,Rorc,Sfrp1,Tmem176a,Zfp36"
GO:0050864,regulation of B cell activation,8,125,0.00022,"ENSMUSP00000020974,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000039041,ENSMUSP00000052404,ENSMUSP00000087119,ENSMUSP00000132547","Bcl6,Cd38,Flt3,Gpr183,Id2,Mef2c,Mmp14,Sfrp1"
GO:0009605,response to external stimulus,31,1794,0.00024,"ENSMUSP00000008684,ENSMUSP00000010605,ENSMUSP00000015460,ENSMUSP00000018963,ENSMUSP00000019064,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023312,ENSMUSP00000029566,ENSMUSP00000031264,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000034932,ENSMUSP00000039041,ENSMUSP00000052283,ENSMUSP00000052404,ENSMUSP00000057815,ENSMUSP00000063656,ENSMUSP00000076886,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000096061,ENSMUSP00000096877,ENSMUSP00000102711,ENSMUSP00000107182,ENSMUSP00000116006,ENSMUSP00000132547","Alcam,Cd37,Cd86,Clu,Cxcl16,Cyp26b1,Dennd5b,Efna1,Flt3,Gpr183,Id2,Il12rb2,Il15,Itgb3,Jun,Lamp2,Lsp1,Mef2c,Mgst1,Mmp14,Mmp2,Neo1,Plac8,Plscr1,Plscr2,Rnase6,Satb1,Sfrp1,Slamf1,Thbd,Zfp36"
GO:0070661,leukocyte proliferation,7,89,0.00024,"ENSMUSP00000003274,ENSMUSP00000015460,ENSMUSP00000022616,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000116006,ENSMUSP00000132547","Clu,Ebi3,Flt3,Il15,Mef2c,Satb1,Slamf1"
GO:0045596,negative regulation of cell differentiation,18,724,0.00028,"ENSMUSP00000006761,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000060099,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795,ENSMUSP00000098969,ENSMUSP00000113040","Bcl6,Bmpr1a,Cd38,Dnm3,Efna1,Flt3,Id2,Itgb3,Lgals1,Neo1,Rorb,Runx1t1,Sfrp1,Tacstd2,Tmem176a,Trpc6,Wwtr1,Zfp36"
GO:0045597,positive regulation of cell differentiation,22,1033,0.00029,"ENSMUSP00000000109,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000021119,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000060099,ENSMUSP00000076886,ENSMUSP00000087119,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000113040,ENSMUSP00000122072,ENSMUSP00000127329,ENSMUSP00000132547","Aspa,Bcl6,Bmpr1a,Cd34,Clu,Cntn1,Cyp26b1,Ect2,Id2,Il15,Itgb3,Jun,Lpl,Mef2c,Mmp14,Ramp2,Sfrp1,Tacstd2,Trpc6,Vldlr,Wwtr1,Zfp36"
GO:0009410,response to xenobiotic stimulus,10,225,0.00031,"ENSMUSP00000000505,ENSMUSP00000012348,ENSMUSP00000018094,ENSMUSP00000029795,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000076886,ENSMUSP00000101981","Abat,Cyp26b1,Egr1,Ghr,Gstm2,Hnf4a,Mcm7,Pgr,Rorc,Sult1a1"
GO:0048646,anatomical structure formation involved in morphogenesis,20,890,0.00035,"ENSMUSP00000016638,ENSMUSP00000019998,ENSMUSP00000023151,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000032262,ENSMUSP00000032492,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000063656,ENSMUSP00000075429,ENSMUSP00000084918,ENSMUSP00000087119,ENSMUSP00000099411,ENSMUSP00000099793,ENSMUSP00000102711,ENSMUSP00000122072,ENSMUSP00000132547","Aldh1a1,Bcl6,Bmpr1a,Cd34,Cd9,Clec1b,Col4a2,Efna1,Fap,Jun,Mef2c,Mmp14,Mmp2,Nckap1,Neo1,Perp,Prcp,Ramp2,Sfrp1,Tgm2"
GO:0071396,cellular response to lipid,14,464,0.00037,"ENSMUSP00000018094,ENSMUSP00000019064,ENSMUSP00000029795,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000034932,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000063562,ENSMUSP00000076886,ENSMUSP00000087047,ENSMUSP00000091318,ENSMUSP00000132547","Cd86,Cxcl16,Cyp26b1,Hnf4a,Il15,Mef2c,Mmp2,Pgr,Plscr1,Plscr2,Rorb,Rorc,Sfrp1,Zfp36"
GO:1902105,regulation of leukocyte differentiation,11,284,0.00037,"ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000029795,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000076886,ENSMUSP00000087119,ENSMUSP00000098969,ENSMUSP00000102711","Bcl6,Cyp26b1,Flt3,Id2,Il15,Itgb3,Jun,Mmp14,Rorc,Sfrp1,Tmem176a"
GO:0051093,negative regulation of developmental process,21,979,0.0004,"ENSMUSP00000006761,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000031264,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000047597,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000060099,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000098969,ENSMUSP00000113040","Bcl6,Bmpr1a,Cd38,Cd86,Col4a2,Dnm3,Efna1,Flt3,Id2,Itgb3,Lgals1,Neo1,Plac8,Rorb,Runx1t1,Sfrp1,Tacstd2,Tmem176a,Trpc6,Wwtr1,Zfp36"
GO:0045578,negative regulation of B cell differentiation,3,4,0.00043,"ENSMUSP00000020974,ENSMUSP00000033952,ENSMUSP00000039041","Flt3,Id2,Sfrp1"
GO:0042592,homeostatic process,27,1494,0.00044,"ENSMUSP00000013995,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000018094,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000034215,ENSMUSP00000039041,ENSMUSP00000042327,ENSMUSP00000045369,ENSMUSP00000052283,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000063656,ENSMUSP00000070868,ENSMUSP00000075429,ENSMUSP00000076886,ENSMUSP00000086795,ENSMUSP00000099411,ENSMUSP00000104511,ENSMUSP00000106154,ENSMUSP00000110417,ENSMUSP00000113040,ENSMUSP00000132547,ENSMUSP00000139672","Abca4,Anxa6,Bcl6,Cd34,Cd38,Cyp26b1,Fhl1,Flt3,Gpr183,Hnf4a,Id2,Itgb3,Lamp2,Lgals1,Lpar6,Lpl,Mef2c,Mt1,Ndn,Neo1,Pla2g4a,Prcp,Slc28a2,Tgm2,Trpc1,Trpc6,Wwtr1"
GO:0006955,immune response,20,914,0.00048,"ENSMUSP00000015460,ENSMUSP00000019064,ENSMUSP00000021903,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000029795,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000047730,ENSMUSP00000052404,ENSMUSP00000069418,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000093613,ENSMUSP00000094949,ENSMUSP00000116191,ENSMUSP00000132547","Alcam,Bcl6,Bmpr1a,C4b,Cd86,Cxcl16,Fyb,Gadd45g,Gpr183,Il15,Lgals1,Lst1,Mef2c,Plscr1,Rnase6,Rorc,Sbspon,Slamf1,Stxbp4,Tnfsf10"
GO:0002684,positive regulation of immune system process,18,771,0.00057,"ENSMUSP00000015460,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000052404,ENSMUSP00000069418,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000091318,ENSMUSP00000096061,ENSMUSP00000102711,ENSMUSP00000123924,ENSMUSP00000132547,ENSMUSP00000134504","Bcl6,C4b,Cd37,Cd38,Cd86,Gpr183,Id2,Il15,Itgb3,Jun,Klrb1c,Lgals1,Mef2c,Mmp14,Mmp2,Plscr1,Selp,Slamf1"
GO:0030155,regulation of cell adhesion,16,624,0.00057,"ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000023151,ENSMUSP00000028175,ENSMUSP00000029566,ENSMUSP00000032492,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000060099,ENSMUSP00000063548,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000099411,ENSMUSP00000109833,ENSMUSP00000123924","Abat,Bcl6,Cd86,Cd9,Cytip,Efna1,Il15,Itgb3,Jam2,Lgals1,Mmp14,Mmp2,Selp,Slamf1,Tacstd2,Tgm2"
GO:0048661,positive regulation of smooth muscle cell proliferation,7,105,0.00057,"ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000069616,ENSMUSP00000099411,ENSMUSP00000102711","Bmpr1a,Egr1,Id2,Itgb3,Jun,Mmp2,Tgm2"
GO:0006897,endocytosis,13,424,0.00059,"ENSMUSP00000001279,ENSMUSP00000006679,ENSMUSP00000015460,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000032492,ENSMUSP00000034745,ENSMUSP00000047730,ENSMUSP00000064538,ENSMUSP00000069457,ENSMUSP00000099411,ENSMUSP00000122072,ENSMUSP00000127329","Cd9,Cxcl16,Dnm3,Ghr,Itgb3,Lsr,Myo1e,Prtn3,Ramp2,Sbspon,Slamf1,Tgm2,Vldlr"
GO:0007399,nervous system development,34,2181,0.00059,"ENSMUSP00000000109,ENSMUSP00000005256,ENSMUSP00000006761,ENSMUSP00000009058,ENSMUSP00000020974,ENSMUSP00000021119,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000030691,ENSMUSP00000030964,ENSMUSP00000032492,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795,ENSMUSP00000087119,ENSMUSP00000094949,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000105053,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Abat,Abcb1b,Alcam,Arhgef28,Aspa,Bcl6,Bmpr1a,Cd38,Cd9,Clu,Cntn1,Dnm3,Ect2,Efna1,Gpr183,Id2,Jun,Lgals1,Lst1,Mef2c,Mmp14,Mmp2,Nckap1,Ndn,Ndrg1,Neo1,Pbx3,Pclo,Ptprk,Rorb,Runx1t1,Sfrp1,Trpc6,Vldlr"
GO:0008283,cell population proliferation,15,565,0.00068,"ENSMUSP00000000505,ENSMUSP00000003274,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000020974,ENSMUSP00000022616,ENSMUSP00000032961,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000041204,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000099793,ENSMUSP00000116006,ENSMUSP00000132547","Abcb1a,Cd34,Clu,Ebi3,Egr1,Fap,Flt3,Id2,Il15,Mcm7,Mef2c,Mmp14,Nupr1,Satb1,Slamf1"
GO:0048699,generation of neurons,27,1538,0.00068,"ENSMUSP00000000109,ENSMUSP00000006761,ENSMUSP00000020974,ENSMUSP00000021119,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000045281,ENSMUSP00000045369,ENSMUSP00000047597,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000086795,ENSMUSP00000094949,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000105053,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Alcam,Arhgef28,Aspa,Bcl6,Bmpr1a,Cd38,Clu,Cntn1,Dnm3,Ect2,Efna1,Gpr183,Id2,Jun,Lgals1,Lst1,Mef2c,Mmp2,Ndn,Neo1,Pbx3,Ptprk,Rorb,Runx1t1,Sfrp1,Trpc6,Vldlr"
GO:0051179,localization,54,4315,0.00069,"ENSMUSP00000001051,ENSMUSP00000001279,ENSMUSP00000006679,ENSMUSP00000009058,ENSMUSP00000013995,ENSMUSP00000015460,ENSMUSP00000016638,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000024860,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000030691,ENSMUSP00000032492,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000034932,ENSMUSP00000041204,ENSMUSP00000045369,ENSMUSP00000047730,ENSMUSP00000052283,ENSMUSP00000052404,ENSMUSP00000054526,ENSMUSP00000056916,ENSMUSP00000057815,ENSMUSP00000057965,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000069457,ENSMUSP00000070868,ENSMUSP00000073829,ENSMUSP00000087119,ENSMUSP00000087947,ENSMUSP00000091318,ENSMUSP00000099411,ENSMUSP00000099504,ENSMUSP00000099793,ENSMUSP00000099945,ENSMUSP00000103935,ENSMUSP00000103939,ENSMUSP00000104511,ENSMUSP00000106154,ENSMUSP00000107182,ENSMUSP00000116191,ENSMUSP00000122072,ENSMUSP00000123924,ENSMUSP00000125114,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547,ENSMUSP00000139672","Abca4,Abcb1a,Abcb1b,Anxa6,Bcl6,Cd34,Cd9,Clca1,Clu,Cxcl16,Dennd5b,Dnm3,Ect2,Efna1,Ehd3,Fap,Fyb,Gem,Ghr,Gpr183,Itgb3,Kcnip3,Lamp2,Lsr,Mef2c,Mmp14,Mmp2,Myo1e,Nckap1,Ndn,Neo1,Pclo,Pla2g4a,Plek,Plscr1,Plscr2,Prtn3,Ptprk,Ramp2,Rorc,S100a6,Sbspon,Selp,Slamf1,Slc14a1,Slc28a2,Slc6a15,Stxbp4,Tgm2,Trpc1,Trpc6,Vldlr,Zfp36,Zg16"
GO:0016043,cellular component organization,56,4560,0.00077,"ENSMUSP00000000109,ENSMUSP00000000505,ENSMUSP00000001279,ENSMUSP00000005256,ENSMUSP00000006679,ENSMUSP00000008684,ENSMUSP00000013995,ENSMUSP00000015712,ENSMUSP00000016638,ENSMUSP00000018094,ENSMUSP00000018963,ENSMUSP00000019998,ENSMUSP00000020974,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000023312,ENSMUSP00000024860,ENSMUSP00000028241,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000030691,ENSMUSP00000032262,ENSMUSP00000032492,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000034932,ENSMUSP00000041204,ENSMUSP00000045369,ENSMUSP00000052283,ENSMUSP00000055694,ENSMUSP00000057096,ENSMUSP00000059498,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000076886,ENSMUSP00000078022,ENSMUSP00000084918,ENSMUSP00000091318,ENSMUSP00000094949,ENSMUSP00000099411,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000103939,ENSMUSP00000104511,ENSMUSP00000105053,ENSMUSP00000107873,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000122072,ENSMUSP00000126279,ENSMUSP00000127329,ENSMUSP00000132547","Abca4,Abcb1a,Alcam,Aldh1a1,Anxa6,Arhgef28,Bcl6,Cd34,Cd9,Clec1b,Clu,Cntn1,Cyp26b1,Dnm3,Dsg2,Ect2,Efna1,Ehd3,Gem,Hnf4a,Id2,Itgb3,Jun,Lamp2,Lpl,Lsp1,Lsr,Lst1,Mcm7,Mef2c,Mgst1,Mmp2,Myo1e,Nckap1,Ndn,Ndrg1,Neo1,Nupr1,Pclo,Perp,Plek,Plscr1,Plscr2,Prtn3,Ptprk,Ramp2,Rhoj,Satb1,Sdpr,Sfrp1,Stom,Tdrd9,Tgm2,Vldlr,Vwf,Wwtr1"
GO:0032270,positive regulation of cellular protein metabolic process,26,1462,0.00077,"ENSMUSP00000000109,ENSMUSP00000015460,ENSMUSP00000019998,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000027009,ENSMUSP00000029566,ENSMUSP00000032961,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040271,ENSMUSP00000040715,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000062615,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108675,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Bmpr1a,Casp12,Clu,Cntn1,Cysltr2,Ect2,Efna1,Egr1,Flt3,Gadd45g,Ghr,Gpr183,Il15,Itgb3,Jun,Mef2c,Mmp14,Nrk,Nupr1,Perp,Ppp1r16b,Slamf1,Tnfsf10,Trpc6,Vldlr"
GO:0009719,response to endogenous stimulus,24,1289,0.00078,"ENSMUSP00000000505,ENSMUSP00000015712,ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000032492,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000047597,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000063562,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000087119,ENSMUSP00000101981,ENSMUSP00000102711,ENSMUSP00000116191,ENSMUSP00000126279,ENSMUSP00000132547","Bmpr1a,Cd38,Cd9,Col4a2,Dsg2,Egr1,Ghr,Hnf4a,Itgb3,Jun,Lpl,Mcm7,Mef2c,Mmp14,Mmp2,Pgr,Ptprk,Rorb,Rorc,Sfrp1,Stxbp4,Sult1a1,Tnfsf10,Zfp36"
GO:0050867,positive regulation of cell activation,11,314,0.00078,"ENSMUSP00000015460,ENSMUSP00000023151,ENSMUSP00000030964,ENSMUSP00000034148,ENSMUSP00000052404,ENSMUSP00000086795,ENSMUSP00000087047,ENSMUSP00000087119,ENSMUSP00000099945,ENSMUSP00000123924,ENSMUSP00000132547","Bcl6,Cd38,Cd86,Gpr183,Il15,Lgals1,Mef2c,Mmp14,Plek,Selp,Slamf1"
GO:0030195,negative regulation of blood coagulation,5,44,0.0008,"ENSMUSP00000016638,ENSMUSP00000023629,ENSMUSP00000032492,ENSMUSP00000063548,ENSMUSP00000096877","Abat,Cd34,Cd9,Pros1,Thbd"
GO:1903034,regulation of response to wounding,8,158,0.00083,"ENSMUSP00000016638,ENSMUSP00000023629,ENSMUSP00000032492,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000096877,ENSMUSP00000099945,ENSMUSP00000123924","Abat,Cd34,Cd9,Neo1,Plek,Pros1,Selp,Thbd"
GO:1903035,negative regulation of response to wounding,6,76,0.00083,"ENSMUSP00000016638,ENSMUSP00000023629,ENSMUSP00000032492,ENSMUSP00000063548,ENSMUSP00000063656,ENSMUSP00000096877","Abat,Cd34,Cd9,Neo1,Pros1,Thbd"
GO:0014070,response to organic cyclic compound,19,883,0.00086,"ENSMUSP00000018094,ENSMUSP00000029795,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000034148,ENSMUSP00000034187,ENSMUSP00000047597,ENSMUSP00000057096,ENSMUSP00000057815,ENSMUSP00000063548,ENSMUSP00000063562,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000086795,ENSMUSP00000087119,ENSMUSP00000096877,ENSMUSP00000101981,ENSMUSP00000102711,ENSMUSP00000132547","Abat,Cd38,Dsg2,Egr1,Ghr,Hnf4a,Il15,Jun,Lgals1,Mef2c,Mmp14,Mmp2,Pgr,Rorb,Rorc,Sfrp1,Sult1a1,Thbd,Zfp36"
GO:0051128,regulation of cellular component organization,35,2337,0.00089,"ENSMUSP00000000109,ENSMUSP00000006679,ENSMUSP00000006761,ENSMUSP00000015460,ENSMUSP00000018094,ENSMUSP00000019064,ENSMUSP00000021028,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000023629,ENSMUSP00000024860,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000030964,ENSMUSP00000033952,ENSMUSP00000040271,ENSMUSP00000052283,ENSMUSP00000057965,ENSMUSP00000059498,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000063656,ENSMUSP00000064538,ENSMUSP00000070868,ENSMUSP00000086795,ENSMUSP00000087119,ENSMUSP00000094082,ENSMUSP00000094949,ENSMUSP00000099793,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000110417,ENSMUSP00000123924,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Cd38,Clu,Cntn1,Csf2rb,Cxcl16,Dnm3,Efna1,Ehd3,Fap,Fhl1,Hnf4a,Itgb3,Jun,Lamp2,Lgals1,Lst1,Mef2c,Mmp14,Nckap1,Neo1,Pla2g4a,Plek,Ppp1r16b,Pros1,Prtn3,Rhoj,Runx1t1,Selp,Sfrp1,Slamf1,Tacstd2,Tnfsf10,Trpc6,Vldlr"
GO:0045937,positive regulation of phosphate metabolic process,21,1051,0.00091,"ENSMUSP00000000109,ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000029566,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040715,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000062615,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000099945,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108675,ENSMUSP00000127329,ENSMUSP00000132547","Bmpr1a,Clu,Cntn1,Cysltr2,Ect2,Efna1,Egr1,Flt3,Gadd45g,Ghr,Gpr183,Il15,Itgb3,Jun,Mef2c,Nrk,Plek,Ppp1r16b,Slamf1,Trpc6,Vldlr"
GO:0007596,blood coagulation,7,118,0.00097,"ENSMUSP00000018094,ENSMUSP00000021028,ENSMUSP00000023629,ENSMUSP00000029140,ENSMUSP00000096877,ENSMUSP00000099945,ENSMUSP00000107873","Hnf4a,Itgb3,Plek,Procr,Pros1,Thbd,Vwf"
GO:0031401,positive regulation of protein modification process,22,1142,0.00098,"ENSMUSP00000000109,ENSMUSP00000015460,ENSMUSP00000021028,ENSMUSP00000021903,ENSMUSP00000022616,ENSMUSP00000023151,ENSMUSP00000029566,ENSMUSP00000032961,ENSMUSP00000034148,ENSMUSP00000035900,ENSMUSP00000039041,ENSMUSP00000040715,ENSMUSP00000052404,ENSMUSP00000057965,ENSMUSP00000062615,ENSMUSP00000069457,ENSMUSP00000069616,ENSMUSP00000102711,ENSMUSP00000103935,ENSMUSP00000108675,ENSMUSP00000127329,ENSMUSP00000132547","Bcl6,Bmpr1a,Clu,Cntn1,Cysltr2,Ect2,Efna1,Egr1,Flt3,Gadd45g,Ghr,Gpr183,Il15,Itgb3,Jun,Mef2c,Nrk,Nupr1,Ppp1r16b,Slamf1,Trpc6,Vldlr"
GO:0009888,tissue development,27,1599,0.0011,"ENSMUSP00000009058,ENSMUSP00000016638,ENSMUSP00000020974,ENSMUSP00000028386,ENSMUSP00000029566,ENSMUSP00000029795,ENSMUSP00000031005,ENSMUSP00000032961,ENSMUSP00000033899,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000035900,ENSMUSP00000057096,ENSMUSP00000060099,ENSMUSP00000062615,ENSMUSP00000063562,ENSMUSP00000069616,ENSMUSP00000070868,ENSMUSP00000076886,ENSMUSP00000084918,ENSMUSP00000087119,ENSMUSP00000099411,ENSMUSP00000102711,ENSMUSP00000113040,ENSMUSP00000116006,ENSMUSP00000132547","Abcb1b,Aldh1a1,Bmpr1a,Cd34,Col4a2,Cyp26b1,Dsg2,Efna1,Egr1,Evc,Id2,Jun,Mef2c,Mmp14,Mmp2,Myo1e,Nckap1,Nupr1,Pgr,Pla2g4a,Ppp1r16b,Rorc,Satb1,Sfrp1,Tacstd2,Tgm2,Wwtr1"
GO:0046651,lymphocyte proliferation,6,82,0.0011,"ENSMUSP00000003274,ENSMUSP00000015460,ENSMUSP00000034148,ENSMUSP00000039041,ENSMUSP00000116006,ENSMUSP00000132547","Ebi3,Flt3,Il15,Mef2c,Satb1,Slamf1"
GO:0001944,vasculature development,14,533,0.0012,"ENSMUSP00000016638,ENSMUSP00000029566,ENSMUSP00000033899,ENSMUSP00000034187,ENSMUSP00000034745,ENSMUSP00000035900,ENSMUSP00000059498,ENSMUSP00000069616,ENSMUSP00000075429,ENSMUSP00000087119,ENSMUSP00000099793,ENSMUSP00000102711,ENSMUSP00000122072,ENSMUSP00000132547","Bmpr1a,Cd34,Col4a2,Efna1,Egr1,Fap,Jun,Mef2c,Mmp14,Mmp2,Myo1e,Prcp,Ramp2,Rhoj"
GO:0007548,sex differentiation,10,276,0.0012,"ENSMUSP00000017188,ENSMUSP00000018094,ENSMUSP00000032961,ENSMUSP00000033952,ENSMUSP00000034187,ENSMUSP00000035900,ENSMUSP00000040271,ENSMUSP00000063562,ENSMUSP00000070868,ENSMUSP00000087119","Bmpr1a,Hnf4a,Mmp14,Mmp2,Nupr1,Pgr,Pla2g4a,Serpinb6a,Sfrp1,Tnfsf10"
