chr13	73563185	73563271
chr15	3454878	3455028
chr18	10920776	10920847
chr5	67188646	67188717
chr16	30130308	30130776
chr2	140883108	140883160
chr2	146024103	146024507
chr3	67562892	67562966
chr6	7806298	7806481
chr7	119461210	119461387
chr3	57098593	57098700
chr4	125989933	125990134
chr6	125533725	125533854
chr7	117911499	117911582
chr13	70370974	70371034
chr2	62294411	62294759
chr2	172074052	172074149
chr9	68788954	68789324
chr1	179183674	179183889
chr3	58811838	58812746
chr3	137176081	137176181
chr3	100283087	100283192
chr8	118799713	118799784
chr15	73828138	73828382
chr18	80562712	80563000
chr2	148276544	148276611
chr3	83055769	83055922
chr6	82703471	82703526
chrX	96345700	96345790
chr11	94578573	94578681
chr12	25900244	25900343
chr13	36387889	36387993
chr14	27351062	27351126
chr15	38473136	38473234
chr6	8719704	8720113
chr8	129218282	129218749
chrX	163645899	163645952
chr10	127985294	127985433
chr15	61604750	61604851
chr16	17222461	17222525
chr18	69577891	69578121
chr19	55123913	55123994
chr3	145320001	145320188
chr4	153901765	153901948
chr5	76132089	76132232
chr5	118329321	118329376
chrX	92091045	92091192
chr11	79032952	79033012
chr17	75266291	75266409
chr3	30237506	30237838
chr3	104465889	104466186
chr6	52711380	52711536
chr1	174394432	174394562
chr1	178121796	178121930
chr11	70435509	70435659
chr11	72264379	72264530
chr5	106276853	106276959
chr7	114870875	114871173
chr10	41321842	41322251
chr10	53609518	53609825
chr14	73657084	73657362
chr18	84379813	84379952
chr3	157231451	157231713
chr5	4952042	4952098
chr5	132670941	132671098
chr8	115898452	115898589
chr15	85497650	85498169
chr18	68851725	68851958
chr6	129399753	129400135
chr1	60772495	60772847
chr1	182148518	182148705
chr17	87902070	87902159
chr19	8789641	8789806
chr4	62273586	62274118
chr5	123390154	123390391
chr11	72402845	72402913
chr12	55977799	55978106
chr12	112605125	112605281
chr14	79949191	79949313
chr15	101316430	101316708
chr16	11144178	11144401
chr17	28106470	28106532
chr18	4813613	4813810
chr4	87990086	87991054
chr4	154504182	154504267
chr5	117895533	117895662
chr6	65487653	65487843
chr7	82975516	82975615
chr9	69002051	69002251
chr12	115700337	115700514
chr16	62861479	62861571
chr18	67471459	67472164
chr19	24748077	24748169
chr3	146082205	146082298
chr4	140172128	140172206
chr5	65230474	65230740
chr7	79873774	79874186
chr7	105878519	105878741
chr1	99872752	99872833
chr12	33806133	33806330
chr13	46114347	46114587
chr13	54397460	54397631
chr16	75986973	75987032
chr16	93471164	93471458
chr2	170403673	170403829
chr4	134073755	134073896
chr11	119072078	119072319
chr13	59868563	59868760
chr14	45657795	45657968
chr15	74757309	74757411
chr19	46205651	46205705
chr3	39990788	39990893
chr7	149573661	149573717
chr9	30793383	30793478
chr9	123122703	123122857
chr11	96216539	96216673
chr2	101668573	101668755
chr4	94405554	94405854
chr9	7603986	7604108
chr9	30122429	30123096
chr1	108832056	108832375
chr10	74453632	74453706
chr10	98777077	98777163
chr12	94061752	94061866
chr15	42141434	42141504
chr16	53025849	53025993
chr18	64509360	64509645
chr2	128564443	128564903
chr4	129295694	129295749
chr7	26546448	26546521
chr7	91139442	91139670
chr10	23212589	23212800
chr10	128283057	128283155
chr11	70465600	70465687
chr14	17343148	17343204
chr15	64194245	64194369
chr16	28512289	28512692
chr6	102137740	102137819
chr7	17105505	17105837
chr8	113218986	113219477
chr15	5144541	5144703
chr19	46522514	46522718
chr2	71626467	71626625
chr2	144012871	144013143
chr8	9468066	9468152
chr1	157954819	157955228
chr10	12596719	12596828
chr16	95686527	95686585
chr18	12682905	12683329
chr6	146509794	146509931
chr7	117420025	117420308
chrX	100703694	100703853
chrX	157234262	157234457
chr1	69875870	69876029
chr18	14133483	14133573
chr2	67276539	67276677
chr5	20639183	20639331
chr6	92922815	92922893
chr7	106292989	106293142
chr9	3532593	3532678
chr9	115718893	115719142
chr9	123273658	123273883
chr11	96181837	96183275
chr2	11434888	11435019
chr2	164691114	164691180
chr3	133853244	133853296
chr5	108793974	108794394
chr9	56071331	56071727
chr1	59270981	59271348
chr10	17793454	17793619
chr13	28516712	28516791
chr3	10241177	10241246
chr5	147673204	147673526
chr11	117793779	117793841
chr12	101581856	101582058
chr14	47922617	47922713
chr17	21785719	21785905
chr3	145379616	145379701
chr4	134007487	134007538
chr5	77173752	77173921
chr6	49186519	49186856
chr7	135892479	135892615
chr8	120012599	120012711
chr1	159161331	159161389
chr10	88973952	88974054
chr14	29621305	29621603
chr17	63781184	63781285
chr19	24381974	24382324
chr10	19676575	19677267
chr4	14361174	14361294
chr9	119216687	119216758
chr11	49568591	49568745
chr11	105265565	105266291
chr19	5800067	5802655
chr3	123278292	123278676
chr7	26495853	26495939
chrX	106355840	106356785
chr1	164141784	164142008
chr11	20736988	20737195
chr15	86061131	86061213
chr17	46318744	46318801
chr3	122302233	122302491
chr3	131878263	131878457
chr8	111351544	111351782
chr11	58015174	58015520
chr13	44706540	44706853
chr19	32379362	32379493
chr5	64373602	64373750
chr7	56503785	56503906
chr7	112724829	112724912
chr9	22513891	22513990
chr10	53489786	53490003
chr12	65976700	65977008
chr17	83925849	83925941
chr9	61762198	61762308
chr1	137944734	137944855
chr11	84919686	84919903
chr11	104471322	104471804
chr12	21432003	21432174
chr13	28508201	28508283
chr14	67180555	67180737
chr3	127491911	127492180
chr4	57061345	57061644
chr5	115513566	115513707
chr7	26069880	26070145
chr8	97055795	97055895
chr10	27833410	27833624
chr11	69414321	69414490
chr14	17547064	17547288
chr15	100916928	100917346
chr2	34816612	34816714
chr5	143666325	143666424
chr6	85322409	85322924
chr8	70856004	70856132
chr10	22907535	22907720
chr15	89308001	89308129
chr17	53135586	53135679
chr2	73692934	73693119
chr2	101695026	101695121
chr2	166499635	166499746
chr4	137053407	137053555
chr5	122873375	122873436
chr6	39465866	39466071
chr8	124809655	124809750
chr1	139038790	139038963
chr10	7649022	7649082
chr19	21178860	21178910
chr2	174143408	174143497
chr4	62745873	62746065
chr5	76210385	76210897
chr7	71070981	71071172
chr7	85939877	85940201
chr9	75399401	75399592
chr1	52157343	52157565
chr10	59755128	59755224
chr11	109448229	109448359
chr15	100501491	100501549
chr17	83922220	83922520
chr18	77891304	77891514
chr19	38086721	38086834
chr2	125477410	125477530
chr4	6354880	6355082
chr4	141343235	141343395
chr7	96648882	96648995
chr8	107119911	107120071
chr8	119661121	119661479
chr9	44465020	44465158
chrX	138463957	138464036
chr10	94656424	94656630
chr11	53639723	53639872
chr11	116198457	116198507
chr12	52100955	52101112
chr17	50208021	50208237
chr18	69756221	69756323
chr19	23221220	23221347
chr5	139551991	139552058
chr13	65379232	65379301
chr13	105188024	105188203
chr19	46802459	46803038
chr4	129103762	129104100
chr5	50372621	50372696
chr7	125740729	125740791
chr8	26138652	26138713
chr13	47615167	47615302
chr14	47134124	47134430
chr16	24206739	24206827
chr2	51000428	51000852
chr4	13155030	13155563
chr4	132712909	132713074
chr5	104630748	104630896
chr6	149043907	149044152
chr9	77945356	77945608
chr15	88694777	88694903
chr2	146697267	146697893
chr4	101718223	101718583
chr6	67036135	67036322
chr9	79818515	79818592
chr13	43928033	43928346
chr14	61261783	61261874
chr18	38567173	38567225
chr2	77339930	77340110
chr3	127482633	127482919
chr3	132563865	132564265
chr5	86619916	86620054
chr5	99940959	99941149
chr9	78327768	78328477
chr1	56511941	56512302
chr1	155755411	155756357
chr15	85499924	85500026
chr15	90039703	90039797
chr19	21545032	21545731
chr3	26607943	26608152
chr3	84731073	84731157
chr4	53899271	53899417
chr4	102261514	102261803
chr6	126354097	126354245
chr8	28308632	28308702
chr9	44686014	44686105
chrX	104115275	104115369
chr1	152306262	152306326
chr12	74189599	74189663
chr13	63318711	63319010
chr13	63419017	63419303
chr3	97764740	97764804
chr3	145655799	145656017
chr6	140440649	140440819
chr7	106681201	106681316
chr8	49060200	49060264
chr9	63083017	63083073
chrX	151763029	151763102
chr11	48892128	48892379
chr12	54429631	54429687
chr14	17387230	17387331
chr14	47862543	47862603
chr14	80097224	80097464
chr16	40764913	40765340
chr19	21347659	21347725
chr2	38507471	38507801
chr2	110012704	110012865
chr5	116973259	116973343
chr6	128750236	128750590
chr7	30238431	30238550
chr7	126819847	126819937
chr7	133765814	133769068
chr8	129491069	129491358
chrY	1316967	1317040
chr1	71932696	71933127
chr10	109340869	109340954
chr12	101813240	101813389
chr15	63845863	63845976
chr16	97973545	97973754
chr19	45809072	45809823
chr5	72035559	72035655
chr6	137019656	137019824
chr7	103416011	103416075
chrX	53860312	53860750
chrX	68797623	68797757
chr1	137668184	137668406
chr1	173697816	173699510
chr11	44706505	44706602
chr12	102258493	102258710
chr17	34784344	34784417
chr18	60921269	60921489
chr2	5648633	5648762
chr3	135209600	135209770
chr4	125276022	125276081
chr4	133274820	133275096
chr6	146646759	146646885
chr10	38966545	38966839
chr10	53256479	53256633
chr14	66839465	66839576
chr14	79583227	79583323
chr17	48499167	48499536
chr18	50298660	50299287
chr4	53837788	53837860
chr6	87940231	87940396
chr7	140280734	140280941
chr11	4105969	4106090
chr11	98790898	98791006
chr11	108116200	108116253
chr13	10652507	10652837
chr15	85504130	85504200
chr5	107043815	107044191
chr6	114348931	114349062
chr7	149616153	149616391
chr1	172515455	172515548
chr10	13153061	13153208
chr12	72110909	72111156
chr13	53339820	53339911
chr4	114595468	114595564
chr5	64345044	64345125
chr5	136009430	136009570
chr6	147103713	147103824
chr7	139510105	139510157
chr8	109393637	109393774
chr16	32682626	32682866
chr4	43396085	43396464
chr5	125549091	125549519
chr8	26328503	26328674
chr1	77217085	77217506
chr10	41788994	41789284
chr11	59715796	59715987
chr2	152003092	152003144
chr5	122501676	122501795
chr6	15361322	15361577
chr6	52559781	52560205
chr1	63564542	63564726
chr13	47802977	47803645
chr14	30933756	30933815
chr15	93422334	93422401
chr17	12355813	12355915
chr2	45026962	45027065
chr4	46100913	46101055
chr4	120288466	120288806
chr6	115708476	115708768
chr6	135452594	135452688
chr7	75276110	75276175
chr9	92170535	92171936
chrX	11436664	11436749
chr10	12316948	12317143
chr13	104784254	104784440
chr15	5994450	5994516
chr2	62221294	62221446
chr2	72344434	72344599
chr2	106623554	106623868
chr3	55986054	55986266
chr4	64465306	64465363
chr4	104897145	104897236
chr4	105774557	105774912
chr5	67169575	67169794
chr11	81268579	81268878
chr11	96526927	96527027
chr16	93957593	93957651
chr17	29128258	29129209
chr17	79087461	79087583
chr18	37995808	37995976
chr2	18757911	18758073
chr4	154906136	154906413
chr5	23779666	23779985
chr8	8605662	8605889
chr8	64008400	64008702
chrX	134106928	134107472
chr1	39069673	39069733
chr1	140517156	140517220
chr11	94863175	94863280
chr12	21150626	21150831
chr13	32325942	32326223
chr16	44629987	44630330
chr19	21789474	21789586
chr19	35940067	35940486
chr19	56705718	56706101
chr4	86335353	86335496
chrX	141916989	141917129
chr1	63686279	63686814
chr1	78690446	78690623
chr15	10615836	10615954
chr15	50329110	50329160
chr15	90497388	90497576
chr19	17475121	17475340
chr19	40916173	40916270
chr3	34120846	34120941
chr4	106916881	106916967
chr5	105856253	105856567
chr11	88281519	88281689
chr17	12153832	12154086
chr18	53506682	53506753
chr3	5860339	5860810
chr7	72658259	72658476
chr8	113489621	113489742
chr8	116980162	116980218
chr9	20939360	20939735
chr9	60768223	60768606
chr9	118791191	118791388
chr1	39268743	39268916
chr11	87029737	87030520
chr16	38622928	38623368
chr16	93178048	93178133
chr17	5206728	5206941
chr17	53343606	53343701
chr19	23211179	23211559
chr2	84316722	84316954
chr2	101886350	101886431
chr3	145405921	145406068
chr5	33358254	33358438
chr5	71286567	71286806
chr5	76275930	76276398
chr8	85724384	85724680
chr10	122350205	122350390
chr11	72762621	72762749
chr16	33755719	33755985
chr16	73754483	73754820
chr16	87285544	87285598
chr17	17982311	17982426
chr19	10010154	10010233
chr2	167798192	167798254
chr6	81572780	81572992
chrX	137141510	137141814
chr1	11023359	11023820
chr16	73351898	73351957
chr18	38908775	38909290
chr2	140391108	140391421
chr2	156891254	156891793
chr9	32483912	32484055
chr9	119438497	119438792
chr9	123370950	123371300
chr11	106111468	106111558
chr13	94791489	94791834
chr13	97565263	97565468
chr15	41658784	41659567
chr19	16280862	16280931
chr4	141070394	141070457
chr5	31972494	31972971
chr1	194268672	194268770
chr10	4746741	4746995
chr12	85510568	85510620
chr13	115086047	115086233
chr15	11996336	11996423
chr15	78661478	78661539
chr19	24646420	24646838
chr2	19121015	19121216
chr3	58828075	58828130
chr4	134582526	134582671
chr5	118167229	118167341
chr6	143373840	143374000
chr7	134229478	134229552
chr11	110382385	110382597
chr14	120914166	120914517
chr14	122152554	122152705
chr15	31274810	31275520
chr17	75265599	75265725
chr3	142684086	142684288
chr7	137978035	137978122
chr7	140286305	140286392
chr8	60079056	60079230
chr1	181748714	181748984
chr12	110153538	110153677
chr14	87285353	87285792
chr15	90486954	90487194
chr19	38078880	38079039
chr3	89898983	89899096
chr4	82282130	82282359
chr5	18731328	18731702
chr5	111210907	111211016
chr5	112718401	112718507
chr6	43363223	43363401
chr6	90659795	90660087
chr7	36514695	36514962
chr8	23760693	23760846
chr9	89774735	89774906
chrX	50114252	50114384
chr1	169603721	169603875
chr11	78225974	78226087
chr12	8393524	8393649
chr12	88208402	88208465
chr14	98599441	98599855
chr19	32416331	32416469
chr19	48895062	48895540
chr3	144763077	144763190
chr5	66161936	66162038
chr8	32483979	32484102
chr1	15668767	15669207
chr10	18656714	18656845
chr12	78166877	78166999
chr14	121783485	121783980
chr16	92782832	92782942
chr17	11912515	11912704
chr2	163019658	163019757
chr9	114595610	114595674
chr2	65870425	65870487
chr3	55219486	55219538
chr4	81895373	81895480
chr4	128672390	128672767
chr5	20322110	20322177
chr6	50099504	50099625
chr6	108542257	108542441
chrX	166114633	166114693
chr1	187202247	187202326
chr14	78017191	78017259
chr16	23981180	23981243
chr2	18862011	18862103
chr2	29498956	29499381
chr2	155214564	155214999
chr5	66951373	66951458
chr7	35822549	35822637
chr7	103043345	103043529
chr1	193314503	193314739
chr12	54072925	54073091
chr16	26003449	26003685
chr19	53162102	53162316
chr2	71577690	71578108
chr2	119928840	119928934
chr2	146105778	146105992
chr4	3670829	3671442
chr4	104781059	104781167
chr7	26567362	26567490
chr8	80555418	80555542
chr8	96386819	96386873
chrX	5276850	5276955
chr11	96629540	96629982
chr13	6650781	6650869
chr13	59867246	59867413
chr14	57963979	57964208
chr14	64857827	64858075
chr17	45660117	45660252
chr2	127949913	127949967
chr4	148651714	148651876
chr6	125023305	125023499
chr8	70350774	70350960
chr9	56120039	56120233
chr1	11025004	11025209
chr1	24755500	24755618
chr1	153533891	153534169
chr13	29448036	29448197
chr13	45060428	45060603
chr14	14842449	14842703
chr14	70420148	70420296
chr17	29567348	29567653
chr17	80293546	80293845
chr18	36546174	36546267
chr7	62642985	62643352
chr9	32525697	32525862
chr9	102454128	102454362
chr11	111849182	111849339
chr12	100587948	100588025
chr13	24569640	24569884
chr13	59969006	59969097
chr14	47324746	47325412
chr15	101288862	101289093
chr17	76017931	76018449
chr3	4030572	4030692
chr4	88758393	88758490
chr4	99920524	99921092
chr6	122436883	122437056
chr6	145210712	145211485
chr8	10019200	10019310
chr9	26956870	26956935
chr9	100288000	100288065
chr1	37558009	37558374
chr10	19684703	19684938
chr10	122332039	122332098
chr11	7763478	7763778
chr11	83348101	83348153
chr14	47329943	47330096
chr17	46073606	46073832
chr2	121468743	121468814
chr3	58292545	58292603
chr3	90217126	90217286
chr4	107425919	107426048
chr4	127168076	127168134
chr5	76798064	76798147
chr9	114857319	114857378
chrX	92073367	92073550
chr1	182207612	182207962
chr10	69334877	69335476
chr12	109738323	109738540
chr17	6017397	6017544
chr17	28222622	28222723
chr3	30397494	30397698
chr5	77274849	77274907
chr5	106258310	106258569
chr5	123500951	123501235
chr5	135264299	135264349
chr6	7978525	7978604
chr8	64163472	64163661
chrX	92449083	92449201
chr1	92740231	92740297
chr11	8510603	8510771
chr18	76189076	76189291
chr2	38780107	38780234
chr2	57629370	57629500
chr5	52602149	52602358
chr5	111567260	111567429
chr6	8044321	8044533
chr6	98828842	98828930
chr6	129397711	129397809
chr7	119548925	119549062
chr8	125178808	125178936
chr10	110504758	110504828
chr11	114060288	114060427
chr2	52811360	52811527
chr2	167660149	167660414
chr4	132572488	132572887
chr5	132962839	132962895
chr7	100029238	100029328
chr7	120305013	120305221
chr8	87305530	87305837
chr9	75397205	75397362
chrX	78319332	78319405
chr1	173411452	173411546
chr10	27824954	27825440
chr10	59192053	59192365
chr11	83126026	83126201
chr12	77518829	77518993
chr13	59476522	59476926
chr15	27712459	27712558
chr15	90446496	90446747
chr15	101934699	101935052
chr16	55261128	55261531
chr16	98000184	98000236
chr18	68408909	68408999
chr19	59730567	59730688
chr2	147672220	147672342
chr3	67143732	67144146
chr3	145610240	145610867
chr5	144054450	144054512
chr6	136869574	136869651
chr7	53807691	53807749
chr8	9928482	9928539
chr1	72229576	72229715
chr10	107378793	107378862
chr10	116483028	116483084
chr12	58877390	58877522
chr12	71980154	71980363
chr12	76606143	76606411
chr13	64369882	64369969
chr16	31153696	31153897
chr16	91743390	91743508
chr17	88276827	88276976
chr19	32093267	32093418
chr5	30486263	30486393
chr7	52346126	52346317
chr7	133819167	133819628
chr8	27309064	27309316
chr9	32402983	32403245
chr1	58397484	58397681
chr1	96109716	96109774
chr1	108608045	108608147
chr11	73137565	73138278
chr11	87367958	87368057
chr15	85533654	85533921
chr16	43516089	43516654
chr17	28441144	28441479
chr19	5910361	5910525
chr2	153262194	153262633
chr2	158018286	158018338
chr4	109009427	109009712
chr7	4595030	4595104
chr8	107847168	107847371
chr9	65489022	65489084
chr1	88332176	88332385
chr10	13589352	13589407
chr11	22749906	22750007
chr11	80609047	80609204
chr11	96535099	96535176
chr13	95236988	95237214
chr14	21815750	21815896
chr14	80020913	80021307
chr14	119339258	119340260
chr16	57391236	57391769
chr19	24332942	24333632
chr19	26780103	26780315
chr3	30352905	30353044
chr4	34696682	34696798
chr4	136130479	136130929
chr5	113932441	113932669
chr5	120606630	120606764
chr6	31050291	31050361
chr7	13900676	13901121
chr7	80400002	80400111
chr7	87469711	87469790
chr1	53825314	53825547
chr11	98615368	98615712
chr12	33970436	33970627
chr17	7464759	7465058
chr17	32259011	32259297
chr3	68568941	68569577
chr4	133039944	133040033
chr4	144836778	144836879
chr6	39284345	39284588
chr6	73172093	73172314
chr1	92935380	92935753
chr11	68345007	68345062
chr12	118704680	118704816
chr15	6491694	6491912
chr15	100013145	100013286
chr17	15345221	15345295
chr17	47989270	47989357
chr18	42270236	42270427
chr19	31499583	31499639
chr19	57280778	57281018
chr2	120965050	120965191
chr3	142638652	142638773
chr5	87269376	87269733
chr5	137931245	137931318
chr6	30674558	30674631
chr7	30038904	30039007
chr7	38129059	38129118
chr7	80917117	80917175
chr9	13347707	13347796
chrX	8779097	8780330
chr1	153439298	153439459
chr10	80780028	80780114
chr10	120899079	120899147
chr11	74865034	74865829
chr11	96764382	96764712
chr11	118054917	118054983
chr15	66792538	66792825
chr17	46164420	46164664
chr2	103429017	103429197
chr3	9401766	9401977
chr3	102164743	102165010
chr4	13802663	13802787
chr4	55493406	55493539
chr5	123552393	123552448
chr6	122690797	122690896
chr7	117917434	117917528
chr7	133731154	133731272
chr9	90135894	90136257
chr9	121799776	121799862
chr10	18565445	18565747
chr11	57765617	57765668
chr11	88711418	88711564
chr13	83714728	83714826
chr14	119250878	119250976
chr16	91822841	91823018
chr18	42432458	42432721
chr3	52890965	52891066
chr5	135553221	135553342
chr6	146881638	146881819
chr9	108242225	108242289
chr1	58500867	58500981
chr1	138976222	138976282
chr10	58101078	58101163
chr10	95540252	95540403
chr11	121248140	121248327
chr13	98747162	98747437
chr14	24991206	24991367
chr16	18533297	18533357
chr16	26686344	26686473
chr17	49430623	49430793
chr3	144843938	144844018
chr4	129843394	129843530
chr5	12384780	12384969
chr5	113318028	113318104
chr7	6196547	6196601
chr7	51112078	51112133
chr8	26175257	26175345
chr1	74060185	74060463
chr10	13434794	13435185
chr11	45384287	45384534
chr11	59096441	59096747
chr12	103736867	103736921
chr14	55683648	55683804
chr14	55707743	55708229
chr19	29340339	29340448
chr19	43960871	43961024
chr3	68393417	68393564
chr3	132947406	132947967
chr3	142770921	142771005
chr5	66045142	66045235
chr9	104920582	104920818
chr1	174434644	174434750
chr10	114952796	114953005
chr10	115643067	115643617
chr18	61544635	61545046
chr19	55457692	55457841
chr3	153325086	153325249
chr4	111256548	111256665
chr5	37634851	37634926
chr5	73571316	73571580
chr5	76270727	76270804
chr6	52244732	52244899
chr6	87760441	87760532
chr6	108727857	108727998
chr7	35820305	35820389
chr7	52715025	52715122
chr8	46971072	46971503
chr1	178903709	178903835
chr12	21205508	21205614
chr12	32739103	32739450
chr13	10725288	10725508
chr14	22673538	22673644
chr2	34210489	34211466
chr2	153520376	153520447
chr3	10211602	10211740
chr3	144480891	144480943
chr4	124485795	124485877
