Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of T cell mediated cytotoxicity (GO:0001915)	1/8	0.0039936462613403625	0.019012926785273748	0	0	317.1904761904762	1751.8590547314027	NCKAP1L
positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)	1/8	0.0039936462613403625	0.019012926785273748	0	0	317.1904761904762	1751.8590547314027	NCKAP1L
positive regulation of leukocyte differentiation (GO:1902107)	1/8	0.0039936462613403625	0.019012926785273748	0	0	317.1904761904762	1751.8590547314027	NCKAP1L
positive regulation of membrane invagination (GO:1905155)	1/8	0.0039936462613403625	0.019012926785273748	0	0	317.1904761904762	1751.8590547314027	NCKAP1L
protein localization to membrane (GO:0072657)	2/195	0.00404239520470533	0.019012926785273748	0	0	25.64378238341969	141.32077911012436	FLOT1;FLOT2
ncRNA processing (GO:0034470)	2/201	0.004288773167621561	0.019012926785273748	0	0	24.863065326633166	135.54732981615194	RPL12;RPLP0
positive regulation of B cell differentiation (GO:0045579)	1/9	0.004491844107510829	0.019012926785273748	0	0	277.52777777777777	1500.1741678966396	NCKAP1L
positive regulation of phagocytosis, engulfment (GO:0060100)	1/9	0.004491844107510829	0.019012926785273748	0	0	277.52777777777777	1500.1741678966396	NCKAP1L
positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	1/9	0.004491844107510829	0.019012926785273748	0	0	277.52777777777777	1500.1741678966396	NCKAP1L
positive regulation of cell-cell adhesion mediated by cadherin (GO:2000049)	1/9	0.004491844107510829	0.019012926785273748	0	0	277.52777777777777	1500.1741678966396	FLOT1
regulation of cell adhesion molecule production (GO:0060353)	1/9	0.004491844107510829	0.019012926785273748	0	0	277.52777777777777	1500.1741678966396	FLOT1
negative regulation of leukocyte degranulation (GO:0043301)	1/9	0.004491844107510829	0.019012926785273748	0	0	277.52777777777777	1500.1741678966396	NCKAP1L
inositol metabolic process (GO:0006020)	1/9	0.004491844107510829	0.019012926785273748	0	0	277.52777777777777	1500.1741678966396	ISYNA1
translation (GO:0006412)	2/214	0.004846114012576645	0.019012926785273748	0	0	23.32311320754717	124.30235406776296	RPL12;RPLP0
positive regulation of myoblast fusion (GO:1901741)	1/10	0.0049898178893478615	0.019012926785273748	0	0	246.679012345679	1307.4865498601448	FLOT1
positive regulation of skeletal muscle tissue development (GO:0048643)	1/10	0.0049898178893478615	0.019012926785273748	0	0	246.679012345679	1307.4865498601448	FLOT1
B cell homeostasis (GO:0001782)	1/10	0.0049898178893478615	0.019012926785273748	0	0	246.679012345679	1307.4865498601448	NCKAP1L
regulation of neutrophil migration (GO:1902622)	1/10	0.0049898178893478615	0.019012926785273748	0	0	246.679012345679	1307.4865498601448	NCKAP1L
regulation of phagocytosis, engulfment (GO:0060099)	1/10	0.0049898178893478615	0.019012926785273748	0	0	246.679012345679	1307.4865498601448	NCKAP1L
positive regulation of actin nucleation (GO:0051127)	1/11	0.005487567669022947	0.01925003896593764	0	0	222.0	1155.5699775561973	WASF2
erythrocyte development (GO:0048821)	1/11	0.005487567669022947	0.01925003896593764	0	0	222.0	1155.5699775561973	NCKAP1L
T cell homeostasis (GO:0043029)	1/11	0.005487567669022947	0.01925003896593764	0	0	222.0	1155.5699775561973	NCKAP1L
negative regulation of interleukin-17 production (GO:0032700)	1/11	0.005487567669022947	0.01925003896593764	0	0	222.0	1155.5699775561973	NCKAP1L
protein kinase C signaling (GO:0070528)	1/11	0.005487567669022947	0.01925003896593764	0	0	222.0	1155.5699775561973	FLOT1
regulation of amyloid precursor protein catabolic process (GO:1902991)	1/12	0.00598509351248777	0.02004099494333026	0	0	201.8080808080808	1032.9512945731403	FLOT2
regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	1/12	0.00598509351248777	0.02004099494333026	0	0	201.8080808080808	1032.9512945731403	NCKAP1L
regulation of myoblast fusion (GO:1901739)	1/12	0.00598509351248777	0.02004099494333026	0	0	201.8080808080808	1032.9512945731403	FLOT1
positive regulation of DNA-binding transcription factor activity (GO:0051091)	2/246	0.00635319399326557	0.020956057798681954	0	0	20.23155737704918	102.34735393301293	FLOT1;FLOT2
positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	1/13	0.006482395492037067	0.021067785349120467	0	0	184.9814814814815	932.059746399125	NCKAP1L
positive regulation of phosphorylation (GO:0042327)	2/253	0.006708115179133255	0.021485412385339846	0	0	19.660358565737052	98.3890310448228	FLOT1;NCKAP1L
positive regulation of alpha-beta T cell differentiation (GO:0046638)	1/14	0.006979473680213335	0.02172484061024151	0	0	170.74358974358975	847.7046615380154	NCKAP1L
activation of cysteine-type endopeptidase activity (GO:0097202)	1/14	0.006979473680213335	0.02172484061024151	0	0	170.74358974358975	847.7046615380154	CYFIP2
cellular response to exogenous dsRNA (GO:0071360)	1/15	0.0074763281564485876	0.022633815377741614	0	0	158.53968253968253	776.212425317664	FLOT1
positive regulation of heterotypic cell-cell adhesion (GO:0034116)	1/15	0.0074763281564485876	0.022633815377741614	0	0	158.53968253968253	776.212425317664	FLOT1
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/16	0.00797295899684864	0.023184525503994073	0	0	147.96296296296296	714.9125872208035	FLOT1
regulation of neurotransmitter transport (GO:0051588)	1/16	0.00797295899684864	0.023184525503994073	0	0	147.96296296296296	714.9125872208035	FLOT1
polyol biosynthetic process (GO:0046173)	1/16	0.00797295899684864	0.023184525503994073	0	0	147.96296296296296	714.9125872208035	ISYNA1
regulation of leukocyte migration (GO:0002685)	1/17	0.00846936628057759	0.02399653779496984	0	0	138.70833333333334	661.8190142974174	NCKAP1L
regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	1/17	0.00846936628057759	0.02399653779496984	0	0	138.70833333333334	661.8190142974174	WASF2
positive regulation of cell adhesion mediated by integrin (GO:0033630)	1/18	0.008965550093347357	0.02446156260036748	0	0	130.54248366013073	615.425022203049	NCKAP1L
regulation of B cell differentiation (GO:0045577)	1/18	0.008965550093347357	0.02446156260036748	0	0	130.54248366013073	615.425022203049	NCKAP1L
cellular response to dsRNA (GO:0071359)	1/18	0.008965550093347357	0.02446156260036748	0	0	130.54248366013073	615.425022203049	FLOT1
positive regulation of neutrophil chemotaxis (GO:0090023)	1/19	0.009461510512395743	0.02489278360999356	0	0	123.28395061728395	574.5677163606151	NCKAP1L
regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	1/19	0.009461510512395743	0.02489278360999356	0	0	123.28395061728395	574.5677163606151	FLOT1
negative regulation of amyloid precursor protein catabolic process (GO:1902992)	1/19	0.009461510512395743	0.02489278360999356	0	0	123.28395061728395	574.5677163606151	FLOT2
regulation of lymphocyte differentiation (GO:0045619)	1/20	0.009957247624386196	0.025006269602151698	0	0	116.78947368421052	538.3357753631753	NCKAP1L
cortical actin cytoskeleton organization (GO:0030866)	1/20	0.009957247624386196	0.025006269602151698	0	0	116.78947368421052	538.3357753631753	NCKAP1L
positive regulation of lymphocyte differentiation (GO:0045621)	1/20	0.009957247624386196	0.025006269602151698	0	0	116.78947368421052	538.3357753631753	NCKAP1L
myeloid cell development (GO:0061515)	1/20	0.009957247624386196	0.025006269602151698	0	0	116.78947368421052	538.3357753631753	NCKAP1L
cellular macromolecule biosynthetic process (GO:0034645)	2/314	0.010173752354095957	0.025262913148934904	0	0	15.767628205128204	72.34099796047286	RPL12;RPLP0
positive regulation of immune system process (GO:0002684)	1/21	0.010452761511867668	0.02566733660136394	0	0	110.94444444444444	506.0053047065427	NCKAP1L
positive regulation of neutrophil migration (GO:1902624)	1/22	0.010948052258043297	0.026016339236855576	0	0	105.65608465608466	476.99429568907004	NCKAP1L
positive regulation of granulocyte chemotaxis (GO:0071624)	1/22	0.010948052258043297	0.026016339236855576	0	0	105.65608465608466	476.99429568907004	NCKAP1L
cell projection assembly (GO:0030031)	1/22	0.010948052258043297	0.026016339236855576	0	0	105.65608465608466	476.99429568907004	NCKAP1L
regulation of toll-like receptor 4 signaling pathway (GO:0034143)	1/23	0.01144311994957642	0.026620310619540937	0	0	100.84848484848484	450.8296990682604	FLOT1
negative regulation of phosphoprotein phosphatase activity (GO:0032515)	1/23	0.01144311994957642	0.026620310619540937	0	0	100.84848484848484	450.8296990682604	NCKAP1L
negative regulation of stress fiber assembly (GO:0051497)	1/24	0.011937964668319789	0.027198867955656424	0	0	96.45893719806763	427.1232267263204	WASF2
positive regulation of lamellipodium assembly (GO:0010592)	1/24	0.011937964668319789	0.027198867955656424	0	0	96.45893719806763	427.1232267263204	WASF2
regulation of neutrophil chemotaxis (GO:0090022)	1/25	0.012432586505539576	0.027753551694184305	0	0	92.43518518518519	405.55330287566494	NCKAP1L
ribosomal large subunit assembly (GO:0000027)	1/25	0.012432586505539576	0.027753551694184305	0	0	92.43518518518519	405.55330287566494	RPLP0
gene expression (GO:0010467)	2/356	0.01293645578975637	0.028519968964601516	0	0	13.86723163841808	60.29064513158325	RPL12;RPLP0
positive regulation of erythrocyte differentiation (GO:0045648)	1/27	0.013421161865694831	0.028519968964601516	0	0	85.31623931623932	367.79170199807675	NCKAP1L
positive regulation of toll-like receptor signaling pathway (GO:0034123)	1/27	0.013421161865694831	0.028519968964601516	0	0	85.31623931623932	367.79170199807675	FLOT1
regulation of cell junction assembly (GO:1901888)	1/27	0.013421161865694831	0.028519968964601516	0	0	85.31623931623932	367.79170199807675	FLOT1
negative regulation of actin filament bundle assembly (GO:0032232)	1/27	0.013421161865694831	0.028519968964601516	0	0	85.31623931623932	367.79170199807675	WASF2
positive regulation of leukocyte migration (GO:0002687)	1/29	0.014408846721137443	0.03032719167020357	0	0	79.21428571428571	335.8616722924233	NCKAP1L
positive regulation of B cell proliferation (GO:0030890)	1/30	0.014902355425265381	0.030494634712811566	0	0	76.47892720306514	321.6884165593148	NCKAP1L
positive regulation of phosphate metabolic process (GO:0045937)	1/30	0.014902355425265381	0.030494634712811566	0	0	76.47892720306514	321.6884165593148	NCKAP1L
cell projection organization (GO:0030030)	1/30	0.014902355425265381	0.030494634712811566	0	0	76.47892720306514	321.6884165593148	NCKAP1L
negative regulation of interleukin-6 production (GO:0032715)	1/31	0.015395641764484845	0.031215016788542667	0	0	73.92592592592592	308.5424792813036	NCKAP1L
positive regulation of lamellipodium organization (GO:1902745)	1/32	0.015888705824063775	0.031921854428346316	0	0	71.53763440860214	296.3193797028303	WASF2
regulation of interleukin-17 production (GO:0032660)	1/33	0.016381547690707304	0.03242774788861442	0	0	69.29861111111111	284.9281499305533	NCKAP1L
regulation of lamellipodium assembly (GO:0010591)	1/34	0.016874167453351394	0.03242774788861442	0	0	67.1952861952862	274.2892350890436	WASF2
B cell receptor signaling pathway (GO:0050853)	1/34	0.016874167453351394	0.03242774788861442	0	0	67.1952861952862	274.2892350890436	NCKAP1L
regulation of cell adhesion mediated by integrin (GO:0033628)	1/34	0.016874167453351394	0.03242774788861442	0	0	67.1952861952862	274.2892350890436	NCKAP1L
regulation of myoblast differentiation (GO:0045661)	1/34	0.016874167453351394	0.03242774788861442	0	0	67.1952861952862	274.2892350890436	FLOT2
response to exogenous dsRNA (GO:0043330)	1/35	0.017366565196546502	0.032719165248919393	0	0	65.2156862745098	264.33277144453854	FLOT1
positive regulation of lymphocyte activation (GO:0051251)	1/35	0.017366565196546502	0.032719165248919393	0	0	65.2156862745098	264.33277144453854	NCKAP1L
cellular protein metabolic process (GO:0044267)	2/417	0.017469961535622122	0.032719165248919393	0	0	11.792168674698795	47.72611830120704	RPL12;RPLP0
regulation of receptor internalization (GO:0002090)	1/36	0.017858741011932532	0.03288984803030908	0	0	63.34920634920635	254.99716559529233	FLOT1
positive regulation of interferon-beta production (GO:0032728)	1/36	0.017858741011932532	0.03288984803030908	0	0	63.34920634920635	254.99716559529233	FLOT1
positive regulation of myeloid cell differentiation (GO:0045639)	1/37	0.01835069498318965	0.0332418327154501	0	0	61.58641975308642	246.22791539772206	NCKAP1L
regulation of erythrocyte differentiation (GO:0045646)	1/37	0.01835069498318965	0.0332418327154501	0	0	61.58641975308642	246.22791539772206	NCKAP1L
regulation of receptor-mediated endocytosis (GO:0048259)	1/39	0.019333937749796665	0.03473821335532571	0	0	58.33918128654971	230.20018425524987	FLOT1
cortical cytoskeleton organization (GO:0030865)	1/41	0.02031629419703573	0.03591920814035917	0	0	55.416666666666664	215.92173416578154	NCKAP1L
positive regulation of TOR signaling (GO:0032008)	1/41	0.02031629419703573	0.03591920814035917	0	0	55.416666666666664	215.92173416578154	NCKAP1L
positive regulation of T cell differentiation (GO:0045582)	1/43	0.0212977650246516	0.03706146512163783	0	0	52.77248677248677	203.12938317607103	NCKAP1L
regulation of cell-cell adhesion (GO:0022407)	1/43	0.0212977650246516	0.03706146512163783	0	0	52.77248677248677	203.12938317607103	FLOT2
negative regulation of T cell activation (GO:0050868)	1/45	0.022278350937474194	0.038074293573080904	0	0	50.36868686868687	191.60953052295554	NCKAP1L
zymogen activation (GO:0031638)	1/45	0.022278350937474194	0.038074293573080904	0	0	50.36868686868687	191.60953052295554	CYFIP2
erythrocyte differentiation (GO:0030218)	1/46	0.022768312266926525	0.038074293573080904	0	0	49.24691358024691	186.27081295676348	NCKAP1L
regulation of B cell proliferation (GO:0030888)	1/46	0.022768312266926525	0.038074293573080904	0	0	49.24691358024691	186.27081295676348	NCKAP1L
interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.022768312266926525	0.038074293573080904	0	0	49.24691358024691	186.27081295676348	RPLP0
positive regulation of cell-cell adhesion (GO:0022409)	1/47	0.023258052635139918	0.038074293573080904	0	0	48.17391304347826	181.18709015535833	FLOT1
regulation of cellular metabolic process (GO:0031323)	1/47	0.023258052635139918	0.038074293573080904	0	0	48.17391304347826	181.18709015535833	FLOT1
polyol metabolic process (GO:0019751)	1/47	0.023258052635139918	0.038074293573080904	0	0	48.17391304347826	181.18709015535833	ISYNA1
cellular response to interleukin-12 (GO:0071349)	1/48	0.0237475721230066	0.038308127293317215	0	0	47.146572104018915	176.3411440394006	RPLP0
inositol phosphate metabolic process (GO:0043647)	1/48	0.0237475721230066	0.038308127293317215	0	0	47.146572104018915	176.3411440394006	ISYNA1
regulation of interferon-beta production (GO:0032648)	1/49	0.024236870821197704	0.03853488094593304	0	0	46.16203703703704	171.71724838044534	FLOT1
positive regulation of actin filament polymerization (GO:0030838)	1/49	0.024236870821197704	0.03853488094593304	0	0	46.16203703703704	171.71724838044534	NCKAP1L
actin polymerization or depolymerization (GO:0008154)	1/50	0.02472594881725805	0.038754855947617226	0	0	45.21768707482993	167.3010120823387	ABI1
ribosome assembly (GO:0042255)	1/50	0.02472594881725805	0.038754855947617226	0	0	45.21768707482993	167.3010120823387	RPLP0
plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.025703443051659298	0.03972350289801892	0	0	43.4400871459695	159.03982037824832	NCKAP1L
negative regulation of protein metabolic process (GO:0051248)	1/52	0.025703443051659298	0.03972350289801892	0	0	43.4400871459695	159.03982037824832	FLOT2
positive regulation of B cell activation (GO:0050871)	1/53	0.026191859470542787	0.039920006503379006	0	0	42.6025641025641	155.17160141847094	NCKAP1L
positive regulation of phagocytosis (GO:0050766)	1/53	0.026191859470542787	0.039920006503379006	0	0	42.6025641025641	155.17160141847094	NCKAP1L
regulation of proteolysis (GO:0030162)	1/54	0.026680055532623963	0.04038556351171162	0	0	41.79664570230608	151.46431378315344	CYFIP2
peptidyl-tyrosine modification (GO:0018212)	1/56	0.027655786962103315	0.04146449515476743	0	0	40.27272727272727	144.49533489369063	ABI1
positive regulation of cell junction assembly (GO:1901890)	1/57	0.028143322503235813	0.04146449515476743	0	0	39.551587301587304	141.21677360109922	FLOT1
positive regulation of proteolysis (GO:0045862)	1/57	0.028143322503235813	0.04146449515476743	0	0	39.551587301587304	141.21677360109922	CYFIP2
ribosomal large subunit biogenesis (GO:0042273)	1/57	0.028143322503235813	0.04146449515476743	0	0	39.551587301587304	141.21677360109922	RPLP0
positive regulation of protein binding (GO:0032092)	1/58	0.028630638041239193	0.04190311925240968	0	0	38.85575048732944	138.06527849839193	FLOT1
regulation of endocytosis (GO:0030100)	1/61	0.030091265543298037	0.04375111634913728	0	0	36.907407407407405	129.30585220246812	FLOT1
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	1/62	0.030577701961505156	0.04416779172217411	0	0	36.30054644808743	126.59758326788086	CYFIP2
extracellular matrix disassembly (GO:0022617)	1/66	0.0325212529076381	0.04607177495248731	0	0	34.05982905982906	116.68425597420442	FLOT1
positive regulation of T cell proliferation (GO:0042102)	1/66	0.0325212529076381	0.04607177495248731	0	0	34.05982905982906	116.68425597420442	NCKAP1L
cellular component disassembly (GO:0022411)	1/66	0.0325212529076381	0.04607177495248731	0	0	34.05982905982906	116.68425597420442	FLOT1
positive regulation of protein polymerization (GO:0032273)	1/69	0.033976614095502004	0.047524251361430014	0	0	32.552287581699346	110.09453231300331	NCKAP1L
peptidyl-tyrosine phosphorylation (GO:0018108)	1/69	0.033976614095502004	0.047524251361430014	0	0	32.552287581699346	110.09453231300331	ABI1
neutrophil chemotaxis (GO:0030593)	1/70	0.03446129648195661	0.04789903473278245	0	0	32.07890499194847	108.03913520130237	NCKAP1L
regulation of actin filament polymerization (GO:0030833)	1/73	0.03591403083014349	0.048993832181862415	0	0	30.737654320987655	102.25271781730339	NCKAP1L
positive regulation of synaptic transmission (GO:0050806)	1/73	0.03591403083014349	0.048993832181862415	0	0	30.737654320987655	102.25271781730339	FLOT1
granulocyte chemotaxis (GO:0071621)	1/73	0.03591403083014349	0.048993832181862415	0	0	30.737654320987655	102.25271781730339	NCKAP1L
regulation of stress fiber assembly (GO:0051492)	1/74	0.03639783830403355	0.04934921635086757	0	0	30.315068493150687	100.44127619169979	WASF2
positive regulation of lymphocyte proliferation (GO:0050671)	1/75	0.0368814272661001	0.049699972108586114	0	0	29.903903903903903	98.68429377205668	NCKAP1L
regulation of T cell proliferation (GO:0042129)	1/76	0.0373647978046119	0.04974470069168211	0	0	29.503703703703703	96.97944863399397	NCKAP1L
RNA transport (GO:0050658)	1/76	0.0373647978046119	0.04974470069168211	0	0	29.503703703703703	96.97944863399397	FLOT1
neutrophil migration (GO:1990266)	1/77	0.037847950012518214	0.049788077099800744	0	0	29.114035087719298	95.32454660857232	NCKAP1L
positive regulation of type I interferon production (GO:0032481)	1/77	0.037847950012518214	0.049788077099800744	0	0	29.114035087719298	95.32454660857232	FLOT1
positive regulation of cell adhesion (GO:0045785)	1/80	0.03929609749471	0.05138720441615923	0	0	28.0042194092827	90.63929849888726	NCKAP1L
positive regulation of cytoskeleton organization (GO:0051495)	1/82	0.04026043907859986	0.05233857080217982	0	0	27.310013717421125	87.73030443537515	NCKAP1L
epidermis development (GO:0008544)	1/83	0.040742283114183236	0.05234909632694474	0	0	26.975609756097562	86.33513767066536	FLOT2
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/83	0.040742283114183236	0.05234909632694474	0	0	26.975609756097562	86.33513767066536	WASF2
positive regulation of binding (GO:0051099)	1/90	0.04410909997700312	0.05630979560229173	0	0	24.845193508114857	77.54406436315156	FLOT1
positive regulation of supramolecular fiber organization (GO:1902905)	1/91	0.0445892046624482	0.05630979560229173	0	0	24.567901234567902	76.41264641223972	NCKAP1L
positive regulation of transport (GO:0051050)	1/91	0.0445892046624482	0.05630979560229173	0	0	24.567901234567902	76.41264641223972	FLOT1
positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.04506909232552398	0.05659243979511818	0	0	24.296703296703296	75.30905521028181	FLOT1
positive regulation of cellular protein metabolic process (GO:0032270)	1/102	0.049856051675230315	0.06224964644195423	0	0	21.88008800880088	65.60996868685889	CYFIP2
regulation of interleukin-6 production (GO:0032675)	1/110	0.05367005795312965	0.06626303244492544	0	0	20.26605504587156	59.276184666906936	NCKAP1L
response to endoplasmic reticulum stress (GO:0034976)	1/110	0.05367005795312965	0.06626303244492544	0	0	20.26605504587156	59.276184666906936	FLOT1
protein-containing complex subunit organization (GO:0043933)	1/112	0.05462140403176767	0.06706294606122587	0	0	19.8988988988989	57.85265494685789	NCKAP1L
positive regulation of cellular component organization (GO:0051130)	1/114	0.055571889296304126	0.06785296980377466	0	0	19.54473942969518	56.48581741086853	FLOT1
regulation of protein binding (GO:0043393)	1/118	0.057470280137791985	0.06978534016731883	0	0	18.872744539411205	53.909755696325554	FLOT1
regulation of phosphorylation (GO:0042325)	1/125	0.06078420207477788	0.07340605824331099	0	0	17.801075268817204	49.85058258369441	NCKAP1L
ribonucleoprotein complex assembly (GO:0022618)	1/136	0.06597061096485848	0.07923644034366153	0	0	16.34156378600823	44.425291631018546	RPLP0
neuron projection morphogenesis (GO:0048812)	1/140	0.06785017773889719	0.08061768430266818	0	0	15.86810551558753	42.692396422608226	NCKAP1L
enzyme linked receptor protein signaling pathway (GO:0007167)	1/140	0.06785017773889719	0.08061768430266818	0	0	15.86810551558753	42.692396422608226	ABI1
regulation of cytokine production (GO:0001817)	1/150	0.07253421117312703	0.08572224956824104	0	0	14.795674869500372	38.81936703082998	FLOT1
actin filament organization (GO:0007015)	1/152	0.07346847186879471	0.08636453342023208	0	0	14.59823399558499	38.11451335774776	ABI1
regulation of cell differentiation (GO:0045595)	1/156	0.07533445276005073	0.08808949238080005	0	0	14.21863799283154	36.76680591747282	FLOT2
