Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
sodium:chloride symporter activity (GO:0015378)	1/9	0.11758230397558543	0.47225550113764914	0	0	8.961818181818181	19.18381794231652	SLC18A1
monoamine transmembrane transporter activity (GO:0008504)	1/9	0.11758230397558543	0.47225550113764914	0	0	8.961818181818181	19.18381794231652	SLC18A1
potassium:chloride symporter activity (GO:0015379)	1/9	0.11758230397558543	0.47225550113764914	0	0	8.961818181818181	19.18381794231652	SLC12A8
G protein-coupled glutamate receptor activity (GO:0098988)	1/9	0.11758230397558543	0.47225550113764914	0	0	8.961818181818181	19.18381794231652	GRIK3
activin receptor binding (GO:0070697)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	CFC1
ionotropic glutamate receptor binding (GO:0035255)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	SHANK2
lipase inhibitor activity (GO:0055102)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	ANGPTL3
benzodiazepine receptor activity (GO:0008503)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	GABRA4
cation:chloride symporter activity (GO:0015377)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	SLC12A8
cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	CDKN1A
phosphate ion binding (GO:0042301)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	RPH3A
phospholipase inhibitor activity (GO:0004859)	1/10	0.12976513169934814	0.47225550113764914	0	0	7.965656565656565	16.266102840447306	ANGPTL3
phosphatidylinositol binding (GO:0035091)	3/92	0.1343971494196646	0.47225550113764914	0	0	2.424373379429559	4.865610847471678	RPH3A;SCIN;ZFYVE9
phosphatidylinositol bisphosphate binding (GO:1902936)	3/94	0.14072166406061626	0.47225550113764914	0	0	2.3708489312884917	4.649166837238461	RPH3A;SCIN;SYT7
histone methyltransferase binding (GO:1990226)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	PRDM12
inositol 1,4,5 trisphosphate binding (GO:0070679)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	RPH3A
intracellular cyclic nucleotide activated cation channel activity (GO:0005221)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	CNGB1
MAP kinase kinase kinase activity (GO:0004709)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	MAP3K13
cGMP binding (GO:0030553)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	CNGB1
diacylglycerol kinase activity (GO:0004143)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	DGKI
extracellular ligand-gated ion channel activity (GO:0005230)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	GABRA4
platelet-derived growth factor binding (GO:0048407)	1/11	0.14178036250178633	0.47225550113764914	0	0	7.168727272727272	14.003937837487621	COL6A1
acetylglucosaminyltransferase activity (GO:0008375)	2/48	0.14188842410862104	0.47225550113764914	0	0	3.122500793398921	6.09735187595019	B3GNT5;MGAT4B
polynucleotide adenylyltransferase activity (GO:0004652)	1/12	0.15363029356873478	0.49651529660620086	0	0	6.516694214876033	12.207112358449626	TENT5C
hexosaminidase activity (GO:0015929)	1/12	0.15363029356873478	0.49651529660620086	0	0	6.516694214876033	12.207112358449626	HYAL3
phosphatidate phosphatase activity (GO:0008195)	1/13	0.16531719074242843	0.5120240768827992	0	0	5.973333333333334	10.751338646454927	PLPPR4
platelet-derived growth factor receptor binding (GO:0005161)	1/13	0.16531719074242843	0.5120240768827992	0	0	5.973333333333334	10.751338646454927	IL1R1
GABA-gated chloride ion channel activity (GO:0022851)	1/13	0.16531719074242843	0.5120240768827992	0	0	5.973333333333334	10.751338646454927	GABRA4
inhibitory extracellular ligand-gated ion channel activity (GO:0005237)	1/14	0.17684328892351237	0.5235309814947706	0	0	5.513566433566433	9.552205943716622	GABRA4
L-glutamate transmembrane transporter activity (GO:0005313)	1/14	0.17684328892351237	0.5235309814947706	0	0	5.513566433566433	9.552205943716622	SLC17A6
lipid phosphatase activity (GO:0042577)	1/14	0.17684328892351237	0.5235309814947706	0	0	5.513566433566433	9.552205943716622	PLPPR4
microtubule motor activity (GO:0003777)	2/56	0.18077078733227506	0.5235309814947706	0	0	2.6588267099216005	4.547990670889099	DNAH1;DNAH8
myosin binding (GO:0017022)	2/56	0.18077078733227506	0.5235309814947706	0	0	2.6588267099216005	4.547990670889099	MYH8;USH2A
acidic amino acid transmembrane transporter activity (GO:0015172)	1/15	0.18821079257818218	0.5312785663915776	0	0	5.119480519480519	8.550519028038318	SLC17A6
sodium-independent organic anion transmembrane transporter activity (GO:0015347)	1/15	0.18821079257818218	0.5312785663915776	0	0	5.119480519480519	8.550519028038318	SLC22A6
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	1/16	0.19942187597447486	0.5423302236866817	0	0	4.777939393939394	7.70362801172772	CFC1
calcium-dependent phospholipase A2 activity (GO:0047498)	1/16	0.19942187597447486	0.5423302236866817	0	0	4.777939393939394	7.70362801172772	PLA2G2F
potassium ion leak channel activity (GO:0022841)	1/16	0.19942187597447486	0.5423302236866817	0	0	4.777939393939394	7.70362801172772	KCNK12
ionotropic glutamate receptor activity (GO:0004970)	1/17	0.21047868379643392	0.5457761219372648	0	0	4.4790909090909095	6.98008491152903	GRIK3
anion transmembrane transporter activity (GO:0008509)	1/17	0.21047868379643392	0.5457761219372648	0	0	4.4790909090909095	6.98008491152903	SLC22A6
low-density lipoprotein particle binding (GO:0030169)	1/17	0.21047868379643392	0.5457761219372648	0	0	4.4790909090909095	6.98008491152903	CDH13
glutamate receptor binding (GO:0035254)	1/17	0.21047868379643392	0.5457761219372648	0	0	4.4790909090909095	6.98008491152903	SHANK2
ligand-gated anion channel activity (GO:0099095)	1/18	0.22138333131750224	0.549143060040916	0	0	4.215401069518717	6.356232756286204	GABRA4
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	1/18	0.22138333131750224	0.549143060040916	0	0	4.215401069518717	6.356232756286204	BDH2
protease binding (GO:0002020)	3/118	0.22302679757871716	0.549143060040916	0	0	1.8737697085523173	2.8115227669536673	SELL;A2M;TTN
motor activity (GO:0003774)	2/66	0.23117368134043678	0.549143060040916	0	0	2.2422445255474455	3.2839599041366085	DNAH1;DNAH8
leak channel activity (GO:0022840)	1/19	0.23213790498460612	0.549143060040916	0	0	3.981010101010101	5.813961365603194	KCNK12
ankyrin binding (GO:0030506)	1/19	0.23213790498460612	0.549143060040916	0	0	3.981010101010101	5.813961365603194	SPTBN4
GABA-A receptor activity (GO:0004890)	1/19	0.23213790498460612	0.549143060040916	0	0	3.981010101010101	5.813961365603194	GABRA4
glutamate receptor activity (GO:0008066)	1/19	0.23213790498460612	0.549143060040916	0	0	3.981010101010101	5.813961365603194	GRIK3
metallopeptidase activity (GO:0008237)	3/121	0.23393986862729602	0.549143060040916	0	0	1.8258521139877073	2.6523992406584536	ADAMTS16;ADAMTSL1;PAPPA
microtubule plus-end binding (GO:0051010)	1/20	0.24274446277080522	0.5580620123493769	0	0	3.771291866028708	5.339191308126576	DST
zinc ion transmembrane transporter activity (GO:0005385)	1/20	0.24274446277080522	0.5580620123493769	0	0	3.771291866028708	5.339191308126576	SLC39A6
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	1/21	0.2532050344649054	0.5757948373525008	0	0	3.5825454545454547	4.920825749508492	PDE6A
mannosyltransferase activity (GO:0000030)	1/22	0.2635216222180054	0.5757948373525008	0	0	3.4117748917748916	4.550010741967845	TMTC1
protein kinase A regulatory subunit binding (GO:0034237)	1/22	0.2635216222180054	0.5757948373525008	0	0	3.4117748917748916	4.550010741967845	WASF3
GABA receptor activity (GO:0016917)	1/22	0.2635216222180054	0.5757948373525008	0	0	3.4117748917748916	4.550010741967845	GABRA4
ATPase binding (GO:0051117)	2/73	0.2669711000972081	0.5757948373525008	0	0	2.020458517528529	2.6682475539328974	HRC;ANK2
protein tyrosine phosphatase activity (GO:0004725)	2/74	0.27209215920817476	0.5757948373525008	0	0	1.9922952149229523	2.59320023932296	PTPRB;PTPRN2
semaphorin receptor binding (GO:0030215)	1/23	0.2736962007146417	0.5757948373525008	0	0	3.256528925619835	4.219603536284625	SEMA4D
cyclic nucleotide binding (GO:0030551)	1/23	0.2736962007146417	0.5757948373525008	0	0	3.256528925619835	4.219603536284625	CNGB1
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	1/23	0.2736962007146417	0.5757948373525008	0	0	3.256528925619835	4.219603536284625	PDE6A
lipoprotein particle binding (GO:0071813)	1/24	0.2837307176627227	0.5858513892480293	0	0	3.114782608695652	3.9237840611371215	CDH13
cell adhesion mediator activity (GO:0098631)	1/24	0.2837307176627227	0.5858513892480293	0	0	3.114782608695652	3.9237840611371215	DSCAML1
actin monomer binding (GO:0003785)	1/25	0.2936270943315572	0.5898994778012365	0	0	2.984848484848485	3.657766766071708	PFN4
mRNA 5'-UTR binding (GO:0048027)	1/25	0.2936270943315572	0.5898994778012365	0	0	2.984848484848485	3.657766766071708	IGF2BP1
chemorepellent activity (GO:0045499)	1/25	0.2936270943315572	0.5898994778012365	0	0	2.984848484848485	3.657766766071708	SEMA4D
metalloendopeptidase activity (GO:0004222)	2/82	0.3129406819970825	0.6177158811790356	0	0	1.7923357664233577	2.0822310582817303	ADAMTSL1;ADAMTS16
acetylgalactosaminyltransferase activity (GO:0008376)	1/27	0.31301298014901807	0.6177158811790356	0	0	2.7549650349650348	3.199921143573739	B3GNT5
NAD binding (GO:0051287)	1/28	0.3225062017675722	0.6308673946856895	0	0	2.652794612794613	3.0019896943235143	BDH2
inorganic anion transmembrane transporter activity (GO:0015103)	1/29	0.3318687085749296	0.6379889828638733	0	0	2.5579220779220777	2.8214285806339916	SLC22A6
phospholipase A2 activity (GO:0004623)	1/29	0.3318687085749296	0.6379889828638733	0	0	2.5579220779220777	2.8214285806339916	PLA2G2F
transition metal ion transmembrane transporter activity (GO:0046915)	1/30	0.34110229397142106	0.6432606693180148	0	0	2.4695924764890282	2.6562266537476993	SLC39A6
protein serine/threonine kinase inhibitor activity (GO:0030291)	1/30	0.34110229397142106	0.6432606693180148	0	0	2.4695924764890282	2.6562266537476993	CDKN1A
cytokine receptor activity (GO:0004896)	2/88	0.3432646621024384	0.6432606693180148	0	0	1.6667798336445425	1.7822102037323446	IL1R1;CSF2RA
potassium channel activity (GO:0005267)	2/91	0.3582711968597803	0.6565960079716305	0	0	1.6103502009349626	1.6529681934603975	KCNK12;GRIK3
potassium ion transmembrane transporter activity (GO:0015079)	1/32	0.35918975174005796	0.6565960079716305	0	0	2.3100293255131965	2.365249360890325	SLC12A8
serotonin receptor activity (GO:0099589)	1/33	0.3680470896701965	0.6565960079716305	0	0	2.237727272727273	2.236707737193054	HTR5A
kinase inhibitor activity (GO:0019210)	1/33	0.3680470896701965	0.6565960079716305	0	0	2.237727272727273	2.236707737193054	CDKN1A
DNA secondary structure binding (GO:0000217)	1/33	0.3680470896701965	0.6565960079716305	0	0	2.237727272727273	2.236707737193054	MEF2C
G protein-coupled serotonin receptor activity (GO:0004993)	1/33	0.3680470896701965	0.6565960079716305	0	0	2.237727272727273	2.236707737193054	HTR5A
endoribonuclease activity (GO:0004521)	1/34	0.3767824378972983	0.6668451083420438	0	0	2.1698071625344353	2.1179213144341844	ERN2
cation channel activity (GO:0005261)	2/98	0.39277192569696706	0.6896703892159343	0	0	1.492396593673966	1.3946836837230445	RYR1;UNC80
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	1/37	0.40227317107620786	0.6900532088461103	0	0	1.9886868686868686	1.8109457745407158	HYAL3
sodium channel regulator activity (GO:0017080)	1/37	0.40227317107620786	0.6900532088461103	0	0	1.9886868686868686	1.8109457745407158	SGK2
voltage-gated calcium channel activity (GO:0005245)	1/37	0.40227317107620786	0.6900532088461103	0	0	1.9886868686868686	1.8109457745407158	RYR1
sodium channel activity (GO:0005272)	1/38	0.41053707405916984	0.6935588448120824	0	0	1.9348402948402947	1.722567108206892	GRIK3
aminoacyl-tRNA ligase activity (GO:0004812)	1/38	0.41053707405916984	0.6935588448120824	0	0	1.9348402948402947	1.722567108206892	LARS2
signaling receptor complex adaptor activity (GO:0030159)	1/39	0.41868713201475866	0.6967703764126207	0	0	1.8838277511961723	1.640119478629611	SHANK2
G protein-coupled amine receptor activity (GO:0008227)	1/39	0.41868713201475866	0.6967703764126207	0	0	1.8838277511961723	1.640119478629611	HTR5A
peptidase inhibitor activity (GO:0030414)	1/40	0.42672490765327314	0.7048863289383698	0	0	1.8354312354312354	1.5630820889238524	A2M
protein tyrosine kinase activity (GO:0004713)	2/108	0.44053550273723974	0.7150054758849882	0	0	1.3509158518110453	1.107432507105982	MERTK;TTN
active ion transmembrane transporter activity (GO:0022853)	1/42	0.4424697563772573	0.7150054758849882	0	0	1.745720620842572	1.4234312033524321	SLC22A6
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.4424697563772573	0.7150054758849882	0	0	1.745720620842572	1.4234312033524321	DSCAML1
protein kinase inhibitor activity (GO:0004860)	1/43	0.4501798492008718	0.7222309810920461	0	0	1.704069264069264	1.360031501652043	CDKN1A
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	1/44	0.45778369973546607	0.7250107280392193	0	0	1.6643551797040168	1.3004580296374064	CDKN1A
cadherin binding (GO:0045296)	5/322	0.45841485494856465	0.7250107280392193	0	0	1.129535427846392	0.8810158427491619	PTPRB;DOCK9;CDHR3;CDH13;PHLDB2
ATP hydrolysis activity (GO:0140603)	1/45	0.4652827666992858	0.7306905420700052	0	0	1.6264462809917355	1.244410245388105	SHOC1
endopeptidase regulator activity (GO:0061135)	1/46	0.47267848898065845	0.7371140072915163	0	0	1.5902222222222222	1.1916168797542694	A2M
potassium channel regulator activity (GO:0015459)	1/50	0.50125602230015	0.7761559639210326	0	0	1.4601113172541744	1.0084087773272883	SGK2
inorganic cation transmembrane transporter activity (GO:0022890)	1/51	0.5081559225671334	0.7761559639210326	0	0	1.4308363636363637	0.9686289209000377	UNC80
endonuclease activity (GO:0004519)	1/51	0.5081559225671334	0.7761559639210326	0	0	1.4308363636363637	0.9686289209000377	ERN2
L-amino acid transmembrane transporter activity (GO:0015179)	1/53	0.5216716809708757	0.7913794888197637	0	0	1.3756643356643357	0.8951679667890758	SLC17A6
pyrophosphatase activity (GO:0016462)	1/54	0.5282901341047946	0.7960047290903325	0	0	1.349639794168096	0.861218176390005	PRUNE2
calcium ion transmembrane transporter activity (GO:0015085)	1/55	0.5348173370991993	0.7972843296181705	0	0	1.3245791245791245	0.8289613752161397	RYR1
ATP binding (GO:0005524)	4/278	0.5362899078149129	0.7972843296181705	0	0	1.043902962644912	0.6504354664871173	RYR1;ERN2;ABCC6;MYH8
secondary active transmembrane transporter activity (GO:0015291)	1/56	0.5412545434852145	0.799336180113926	0	0	1.3004297520661157	0.7982890968641093	SLC22A6
transcription regulatory region nucleic acid binding (GO:0001067)	3/212	0.5625351550928558	0.8092725445015716	0	0	1.0260791839739207	0.5903050464561406	MEF2C;ZBTB20;CTCFL
serine-type endopeptidase inhibitor activity (GO:0004867)	1/60	0.5661278786647765	0.8092725445015716	0	0	1.2120184899845916	0.6895600938257221	A2M
transmembrane receptor protein kinase activity (GO:0019199)	1/60	0.5661278786647765	0.8092725445015716	0	0	1.2120184899845916	0.6895600938257221	MERTK
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	1/60	0.5661278786647765	0.8092725445015716	0	0	1.2120184899845916	0.6895600938257221	MERTK
nuclease activity (GO:0004518)	1/60	0.5661278786647765	0.8092725445015716	0	0	1.2120184899845916	0.6895600938257221	ERN2
protein kinase activator activity (GO:0030295)	1/63	0.5838968380642632	0.8293566553396858	0	0	1.1531964809384163	0.6204554084487307	CDKN1A
chloride channel activity (GO:0005254)	1/64	0.5896571894972652	0.8321835621092607	0	0	1.1348340548340548	0.5994351738173496	GABRA4
organic anion transmembrane transporter activity (GO:0008514)	2/144	0.5933506115487555	0.8321835621092607	0	0	1.006579623727768	0.5254041691092167	SLC22A6;SLC17A6
ribonuclease activity (GO:0004540)	1/66	0.6009406068533152	0.837560970801808	0	0	1.0998041958041957	0.5600853754389896	ERN2
anion channel activity (GO:0005253)	1/68	0.6119148500477494	0.8425734794749994	0	0	1.066865671641791	0.5240040264387843	GABRA4
adenyl ribonucleotide binding (GO:0032559)	4/306	0.6120937384526902	0.8425734794749994	0	0	0.945753798208025	0.4642420163551656	RYR1;ERN2;ABCC6;MYH8
microtubule binding (GO:0008017)	3/232	0.6236255683764675	0.8519182841591258	0	0	0.9355055424924421	0.44175052696742684	DST;MAP1B;MTUS2
GTPase regulator activity (GO:0030695)	3/233	0.626522863686532	0.8519182841591258	0	0	0.9313903487816532	0.4354901956249574	RGS1;TBC1D8;RUNDC3A
protein tyrosine kinase binding (GO:1990782)	1/72	0.6329693506768879	0.8554676678845212	0	0	1.0065556978233035	0.46033141593165716	PHYHIP
phospholipase activity (GO:0004620)	1/73	0.6380526553882908	0.8571430250095714	0	0	0.9925252525252525	0.4459758054131823	PLA2G2F
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/75	0.6480097747747742	0.8653064657172134	0	0	0.9656019656019657	0.41892592825150243	DGKI
phosphatase activity (GO:0016791)	1/79	0.667112604473714	0.885512564271656	0	0	0.9158974358974359	0.3707520077325781	PLPPR4
ligand-gated cation channel activity (GO:0099094)	1/80	0.6717246493885429	0.8863585610274857	0	0	0.9042577675489067	0.35981028786043273	GRIK3
G protein-coupled peptide receptor activity (GO:0008528)	1/82	0.6807586039152849	0.8898135968980979	0	0	0.8818406285072952	0.33910961670249895	GLP1R
calcium channel activity (GO:0005262)	1/84	0.6895448236307636	0.8898135968980979	0	0	0.8605038335158817	0.3198695612700501	RYR1
mRNA 3'-UTR binding (GO:0003730)	1/85	0.6938471556921841	0.8898135968980979	0	0	0.8502164502164502	0.3107571558918111	IGF2BP1
small GTPase binding (GO:0031267)	2/175	0.6982647150579622	0.8898135968980979	0	0	0.8249019028732965	0.2962692928804313	MYO5B;EXPH5
protein serine/threonine kinase activity (GO:0004674)	4/344	0.7018955454345053	0.8898135968980979	0	0	0.8384083044982699	0.2967719590902549	ERN2;MAP3K13;SGK2;TTN
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	1/87	0.7022744083141939	0.8898135968980979	0	0	0.8303594080338267	0.29347480269121895	BDH2
growth factor activity (GO:0008083)	1/87	0.7022744083141939	0.8898135968980979	0	0	0.8303594080338267	0.29347480269121895	ANGPTL3
mRNA binding (GO:0003729)	3/263	0.7062780207671641	0.8898305007405514	0	0	0.822654268808115	0.2860749961618403	SRRM3;IGF2BP1;RPL7
histone deacetylase binding (GO:0042826)	1/93	0.726194335892865	0.9074245574053997	0	0	0.7759683794466403	0.24826147627029915	MEF2C
protein heterodimerization activity (GO:0046982)	2/188	0.7351260923052703	0.9074245574053997	0	0	0.7667373047641473	0.23593522052795418	MEF2C;TENM2
carboxylic ester hydrolase activity (GO:0052689)	1/96	0.7374261777658295	0.9074245574053997	0	0	0.7513492822966508	0.22885294723396998	PLA2G2F
single-stranded DNA binding (GO:0003697)	1/97	0.7410671529729546	0.9074245574053997	0	0	0.7434848484848485	0.2227956681694442	SHOC1
voltage-gated cation channel activity (GO:0022843)	1/97	0.7410671529729546	0.9074245574053997	0	0	0.7434848484848485	0.2227956681694442	RYR1
protein kinase regulator activity (GO:0019887)	1/98	0.7446578206510679	0.9074245574053997	0	0	0.7357825679475164	0.21693111830469688	CDKN1A
phosphatidylinositol phosphate binding (GO:1901981)	1/102	0.7585311269665163	0.9163760260487973	0	0	0.7064986498649864	0.1952560516979096	RPH3A
GTPase binding (GO:0051020)	2/201	0.7680946286583005	0.9163760260487973	0	0	0.7161721013828265	0.18895652237394372	MYO5B;EXPH5
serine-type endopeptidase activity (GO:0004252)	1/105	0.7684408828301573	0.9163760260487973	0	0	0.686013986013986	0.18069035183177487	F7
growth factor receptor binding (GO:0070851)	1/105	0.7684408828301573	0.9163760260487973	0	0	0.686013986013986	0.18069035183177487	IL1R1
kinase activity (GO:0016301)	1/112	0.7900160029524904	0.932629175076062	0	0	0.6425225225225225	0.15144389296497973	DGKI
phosphatase binding (GO:0019902)	1/114	0.7958038592264944	0.932629175076062	0	0	0.6310860820595334	0.14414165874193322	SPTBN4
