Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
desmosome (GO:0030057)	1/17	0.21047868379643392	0.5777846221862892	0	0	4.4790909090909095	6.98008491152903	DSC1
intrinsic component of synaptic vesicle membrane (GO:0098563)	1/17	0.21047868379643392	0.5777846221862892	0	0	4.4790909090909095	6.98008491152903	SLC17A6
cilium (GO:0005929)	5/237	0.2303329540297606	0.6018390129230529	0	0	1.5501336047843237	2.2759517179681796	DNAH11;EVC;DNAH9;SHANK2;CNGB1
GABA-A receptor complex (GO:1902711)	1/19	0.23213790498460612	0.6018390129230529	0	0	3.981010101010101	5.813961365603194	GABRA4
supramolecular fiber (GO:0099512)	1/19	0.23213790498460612	0.6018390129230529	0	0	3.981010101010101	5.813961365603194	MYH8
motile cilium (GO:0031514)	2/68	0.24138203742900358	0.6144270043647364	0	0	2.1740765317407655	3.090176689060484	DNAH11;DNAH9
glutamatergic synapse (GO:0098978)	2/69	0.24649424075013052	0.6162356018753263	0	0	2.1415186839525004	2.999018421012996	PCLO;LRRTM3
adherens junction (GO:0005912)	3/132	0.2746571434869739	0.6620383412130196	0	0	1.6692222506175995	2.1570219234735517	SPTBN4;CDHR3;HMCN1
intracellular organelle lumen (GO:0070013)	14/848	0.2835693044032954	0.6620383412130196	0	0	1.2102989364233805	1.5253382073067312	COL27A1;MUC16;MUC5B;FSTL1;SYNE2;ADAMTSL1;LARS2;F7;ALDH5A1;CPS1;ENAM;COL6A1;HRC;COL9A1
gap junction (GO:0005921)	1/24	0.2837307176627227	0.6620383412130196	0	0	3.114782608695652	3.9237840611371215	DSC1
Golgi-associated vesicle membrane (GO:0030660)	1/24	0.2837307176627227	0.6620383412130196	0	0	3.114782608695652	3.9237840611371215	CNGB1
excitatory synapse (GO:0060076)	1/25	0.2936270943315572	0.6630289226841615	0	0	2.984848484848485	3.657766766071708	SLC17A6
sodium channel complex (GO:0034706)	1/25	0.2936270943315572	0.6630289226841615	0	0	2.984848484848485	3.657766766071708	GRIK3
cytoskeleton (GO:0005856)	10/600	0.3165652290706099	0.6956665530997599	0	0	1.2191920479164011	1.4023463481558234	EPB41L4B;PCLO;SCIN;DST;MYOT;MYO5B;MYO5C;TEKT3;PHLDB2;SYNE2
nuclear chromosome (GO:0000228)	2/83	0.3180189957027474	0.6956665530997599	0	0	1.7701180499234028	2.02792541184264	SHOC1;TTN
dendrite membrane (GO:0032590)	1/29	0.3318687085749296	0.7022694287646903	0	0	2.5579220779220777	2.8214285806339916	GABRA4
secretory vesicle (GO:0099503)	1/29	0.3318687085749296	0.7022694287646903	0	0	2.5579220779220777	2.8214285806339916	SYT7
cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	1/30	0.34110229397142106	0.7022694287646903	0	0	2.4695924764890282	2.6562266537476993	CDKN1A
exocytic vesicle (GO:0070382)	1/30	0.34110229397142106	0.7022694287646903	0	0	2.4695924764890282	2.6562266537476993	SYT7
Golgi stack (GO:0005795)	1/31	0.35020872678898146	0.7105684311660494	0	0	2.387151515151515	2.504661292401895	MGAT4B
ionotropic glutamate receptor complex (GO:0008328)	1/32	0.35918975174005796	0.7183795034801159	0	0	2.3100293255131965	2.365249360890325	GRIK3
chromosome (GO:0005694)	3/160	0.38002392634928894	0.7314057655931052	0	0	1.3695667389934907	1.325084668758414	TEX11;SHOC1;CTCFL
ion channel complex (GO:0034702)	1/35	0.3853974704568988	0.7314057655931052	0	0	2.1058823529411765	2.0079168879276508	UNC80
early endosome membrane (GO:0031901)	2/97	0.3878921050702396	0.7314057655931052	0	0	1.508182865923934	1.4282914902418515	ZFYVE9;ATP13A4
Cul3-RING ubiquitin ligase complex (GO:0031463)	1/36	0.39389383866091626	0.7314057655931052	0	0	2.0456103896103897	1.905841709362746	KLHL3
tertiary granule (GO:0070820)	3/164	0.39493854822934654	0.7314057655931052	0	0	1.3352672172547948	1.2404967604198673	PTPRB;PTPRN2;DSC1
brush border membrane (GO:0031526)	1/37	0.40227317107620786	0.7314057655931052	0	0	1.9886868686868686	1.8109457745407158	SHANK2
serine/threonine protein kinase complex (GO:1902554)	1/37	0.40227317107620786	0.7314057655931052	0	0	1.9886868686868686	1.8109457745407158	CDKN1A
cytoplasmic vesicle membrane (GO:0030659)	6/380	0.4274481280311946	0.767214588773939	0	0	1.1497326203208555	0.9771834343305329	RYR1;PTPRN2;SELL;MYO5B;RYR3;CNGB1
actin cytoskeleton (GO:0015629)	5/316	0.44230076677079966	0.7820257633109405	0	0	1.1516830602389625	0.9395029164929973	SPTBN4;SCIN;MYOT;MYO5B;MYO5C
integral component of plasma membrane (GO:0005887)	21/1454	0.4468718647491089	0.7820257633109405	0	0	1.0511637453306515	0.8466949281038965	RYR1;KIRREL3;GLP1R;SLC22A6;PTPRN2;SEMA4D;IL1R1;KCNK12;PLPPR4;GABRA4;ABCB5;GRIK3;NRXN3;MERTK;HTR5A;CSF2RA;PROKR2;PTPRB;SELL;HAS1;SLC39A6
anchored component of plasma membrane (GO:0046658)	1/46	0.47267848898065845	0.8095918068440395	0	0	1.5902222222222222	1.1916168797542694	MDGA1
cell-cell contact zone (GO:0044291)	1/47	0.47997228548610915	0.8095918068440395	0	0	1.5555731225296443	1.1418325406816223	ANK2
Golgi-associated vesicle (GO:0005798)	1/47	0.47997228548610915	0.8095918068440395	0	0	1.5555731225296443	1.1418325406816223	CNGB1
intermediate filament (GO:0005882)	1/50	0.50125602230015	0.8262341757544343	0	0	1.4601113172541744	1.0084087773272883	DST
early endosome (GO:0005769)	4/266	0.5016421781366208	0.8262341757544343	0	0	1.0923888639425237	0.7536043458271434	ZFYVE9;HYAL3;SNX15;ATP13A4
cytosolic large ribosomal subunit (GO:0022625)	1/55	0.5348173370991993	0.8583083764527518	0	0	1.3245791245791245	0.8289613752161397	RPL7
asymmetric synapse (GO:0032279)	2/133	0.5501205058969377	0.8583083764527518	0	0	1.0917144926728701	0.6524281477556209	SHANK2;RPL7
cortical cytoskeleton (GO:0030863)	1/58	0.553863895126542	0.8583083764527518	0	0	1.2546730462519937	0.7413063792094832	PCLO
recycling endosome membrane (GO:0055038)	1/58	0.553863895126542	0.8583083764527518	0	0	1.2546730462519937	0.7413063792094832	ATP13A4
large ribosomal subunit (GO:0015934)	1/59	0.5600384627096925	0.8583083764527518	0	0	1.2329780564263322	0.7148187991275378	RPL7
caveola (GO:0005901)	1/60	0.5661278786647765	0.8583083764527518	0	0	1.2120184899845916	0.6895600938257221	CDH13
transport vesicle membrane (GO:0030658)	1/60	0.5661278786647765	0.8583083764527518	0	0	1.2120184899845916	0.6895600938257221	SLC18A1
postsynaptic density (GO:0014069)	2/138	0.570161992929328	0.8583083764527518	0	0	1.0513095749248604	0.590662263143123	SHANK2;RPL7
lytic vacuole (GO:0000323)	3/219	0.5845873825441773	0.8653341313806556	0	0	0.9924704924704925	0.5328068009361447	DRAM1;HYAL3;SYT7
cytoplasmic stress granule (GO:0010494)	1/65	0.5953380817069555	0.8653341313806556	0	0	1.1170454545454545	0.5793286262951869	IGF2BP1
recycling endosome (GO:0055037)	2/145	0.5971236660114501	0.8653341313806556	0	0	0.9994895615333571	0.5153678433753592	MYO5B;ATP13A4
vesicle (GO:0031982)	3/226	0.6059228315979648	0.8653341313806556	0	0	0.9609717636623466	0.4814493921158577	MUC16;MYO5B;MYO5C
platelet alpha granule lumen (GO:0031093)	1/67	0.6064658421682352	0.8653341313806556	0	0	1.0830853994490357	0.5416584509833613	A2M
late endosome membrane (GO:0031902)	1/68	0.6119148500477494	0.8653341313806556	0	0	1.066865671641791	0.5240040264387843	ATP13A4
basolateral plasma membrane (GO:0016323)	2/151	0.6192114647878685	0.8668960507030158	0	0	0.958947729388135	0.4596317415510982	SLC22A6;ANK2
actin filament (GO:0005884)	1/72	0.6329693506768879	0.8757585466113795	0	0	1.0065556978233035	0.46033141593165716	SPTBN4
tertiary granule membrane (GO:0070821)	1/73	0.6380526553882908	0.8757585466113795	0	0	0.9925252525252525	0.4459758054131823	PTPRB
bicellular tight junction (GO:0005923)	1/78	0.6624360011205465	0.899431498119498	0	0	0.9278394332939788	0.38211334586382606	AMOTL2
potassium channel complex (GO:0034705)	1/80	0.6717246493885429	0.899431498119498	0	0	0.9042577675489067	0.35981028786043273	GRIK3
plasma membrane raft (GO:0044853)	1/82	0.6807586039152849	0.899431498119498	0	0	0.8818406285072952	0.33910961670249895	CDH13
actin-based cell projection (GO:0098858)	1/83	0.6851822531524042	0.899431498119498	0	0	0.8710421286031043	0.3293152573990911	TENM2
polymeric cytoskeletal fiber (GO:0099513)	3/256	0.6889106481840723	0.899431498119498	0	0	0.8457194978934109	0.31515204261217994	SPTBN4;DST;MAP1B
tight junction (GO:0070160)	1/85	0.6938471556921841	0.899431498119498	0	0	0.8502164502164502	0.3107571558918111	AMOTL2
clathrin-coated vesicle membrane (GO:0030665)	1/90	0.7144838526809126	0.9052635163580229	0	0	0.802247191011236	0.2697113991829336	SLC18A1
platelet alpha granule (GO:0031091)	1/90	0.7144838526809126	0.9052635163580229	0	0	0.802247191011236	0.2697113991829336	A2M
specific granule membrane (GO:0035579)	1/91	0.718441766452638	0.9052635163580229	0	0	0.7932929292929293	0.262318669154805	PTPRB
ficolin-1-rich granule (GO:0101002)	2/184	0.7242108130864183	0.9052635163580229	0	0	0.7837490976177107	0.25289447717475083	PTPRN2;DSC1
bounding membrane of organelle (GO:0098588)	9/767	0.7358057918311212	0.9116177951889997	0	0	0.8434081408793098	0.2587483948421628	RYR1;PTPRN2;EVC;SELL;B3GNT5;MGAT4B;RYR3;SHANK2;CNGB1
apical junction complex (GO:0043296)	1/98	0.7446578206510679	0.9144920604486799	0	0	0.7357825679475164	0.21693111830469688	AMOTL2
phagocytic vesicle (GO:0045335)	1/100	0.7516909944782434	0.9151020802343833	0	0	0.7208448117539027	0.205750699353518	SYT7
lysosome (GO:0005764)	5/477	0.7907176447484944	0.9542079939856231	0	0	0.7525486271811871	0.17670920529820494	DRAM1;HYAL3;COL6A1;VLDLR;SYT7
integral component of organelle membrane (GO:0031301)	2/214	0.7974452521165565	0.9542079939856231	0	0	0.6718082908690263	0.15205849670795984	RYR1;SLC17A6
mitochondrial envelope (GO:0005740)	1/127	0.8297385631025486	0.9778222580563665	0	0	0.5655988455988455	0.10556597709758744	SLC25A27
peroxisome (GO:0005777)	1/128	0.8321031631770619	0.9778222580563665	0	0	0.5611166785969935	0.1031326011646332	SYT7
microtubule cytoskeleton (GO:0015630)	3/331	0.8381333640483141	0.9778222580563665	0	0	0.6498257839721254	0.11474496686229886	DST;MAP1B;TEKT3
mitochondrial matrix (GO:0005759)	3/348	0.8618303089085543	0.9971590351008065	0	0	0.6172638955247651	0.09178521855667991	LARS2;ALDH5A1;CPS1
lytic vacuole membrane (GO:0098852)	2/267	0.8857494819252678	0.999994420200145	0	0	0.5359867786806225	0.06502651636774101	COL6A1;VLDLR
cullin-RING ubiquitin ligase complex (GO:0031461)	1/157	0.8881156289138469	0.999994420200145	0	0	0.4561305361305361	0.05412140781389647	KLHL3
specific granule (GO:0042581)	1/160	0.8927198070877798	0.999994420200145	0	0	0.44745568896512294	0.05077839612921775	PTPRB
microtubule (GO:0005874)	1/182	0.9211861253170848	0.999994420200145	0	0	0.39262682069311905	0.032231981390210385	MAP1B
late endosome (GO:0005770)	1/189	0.9285566825225022	0.999994420200145	0	0	0.3778723404255319	0.028009353678508996	ATP13A4
endosome membrane (GO:0010008)	2/325	0.9407772991120851	0.999994420200145	0	0	0.43843076992610336	0.026765686186252104	ZFYVE9;ATP13A4
nuclear membrane (GO:0031965)	1/204	0.9421188327025067	0.999994420200145	0	0	0.3496820420958352	0.020849394170159716	SYNE2
lysosomal membrane (GO:0005765)	2/330	0.9441066187345982	0.999994420200145	0	0	0.4316361046822147	0.024826058009249904	COL6A1;VLDLR
nuclear lumen (GO:0031981)	6/745	0.9472108964763799	0.999994420200145	0	0	0.5708915952488348	0.03096145563200192	CDKN1A;CPS1;SNX15;SPATS2L;SYNE2;RPL7
intracellular non-membrane-bounded organelle (GO:0043232)	10/1158	0.9615791571618888	0.999994420200145	0	0	0.6083152131199078	0.02383281102785568	EPB41L4B;CDKN1A;PCLO;CPS1;TEX11;SNX15;SPATS2L;SHOC1;RPL7;CTCFL
nucleolus (GO:0005730)	5/733	0.9755217814732231	0.999994420200145	0	0	0.481428165930011	0.01193113344744506	CDKN1A;CPS1;SNX15;SPATS2L;RPL7
secretory granule lumen (GO:0034774)	1/316	0.988039862359961	0.999994420200145	0	0	0.22405772005772007	0.00269591526004682	A2M
Golgi membrane (GO:0000139)	2/472	0.98982605408915	0.999994420200145	0	0	0.29902158720298183	0.003057810967074227	B3GNT5;MGAT4B
mitochondrial inner membrane (GO:0005743)	1/328	0.9899041740521188	0.999994420200145	0	0	0.21570197386711149	0.002188756924584816	SLC25A27
organelle inner membrane (GO:0019866)	1/346	0.99217161245094	0.999994420200145	0	0	0.20425823451910408	0.0016053043225800732	SLC25A27
mitochondrial membrane (GO:0031966)	1/469	0.9986304348962198	0.999994420200145	0	0	0.1496192696192696	2.0505377984799555E-4	SLC25A27
endoplasmic reticulum membrane (GO:0005789)	2/712	0.9995195028163418	0.999994420200145	0	0	0.19547650868715946	9.394848469464799E-5	RYR1;RYR3
intracellular membrane-bounded organelle (GO:0043231)	24/5192	0.9999942589151639	0.999994420200145	0	0	0.2682441397611676	1.5400167838395465E-6	MEF2C;CDKN1A;TENM2;DST;ZFYVE9;H2BC3;PERM1;MTUS2;ZBTB20;PRDM12;MUC5B;RUNDC3A;MYT1;TENT5C;SYNE2;RPL7;CTCFL;H2BC12;H2BC15;SNX15;IGF2BP1;TEKT3;MORC1;DGKI
nucleus (GO:0005634)	20/4484	0.999994420200145	0.999994420200145	0	0	0.2670670922939068	1.490185080340976E-6	MEF2C;CDKN1A;TENM2;DST;H2BC3;PERM1;MTUS2;ZBTB20;PRDM12;MYT1;TENT5C;SYNE2;RPL7;CTCFL;H2BC12;H2BC15;IGF2BP1;TEKT3;MORC1;DGKI
