Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
determination of bilateral symmetry (GO:0009855)	2/29	0.06035600377493118	0.5725621847175748	0	0	5.324952689916193	14.949777273595288	DNAH11;CFC1
transition metal ion homeostasis (GO:0055076)	2/29	0.06035600377493118	0.5725621847175748	0	0	5.324952689916193	14.949777273595288	BDH2;NEO1
chemical homeostasis (GO:0048878)	3/65	0.06080496417923005	0.5725621847175748	0	0	3.4849344204182913	9.758108573791835	ANGPTL3;ZBTB20;KLHL3
axon guidance (GO:0007411)	6/203	0.06292317881632595	0.5725621847175748	0	0	2.2027072758037227	6.092337390677425	SPTBN4;SEMA4D;NRXN3;SLIT3;VLDLR;DSCAML1
ion homeostasis (GO:0050801)	2/30	0.0640947174909845	0.5725621847175748	0	0	5.13451511991658	14.106532587535943	UNC80;KLHL3
negative regulation of blood coagulation, intrinsic pathway (GO:2000267)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	A2M
amine transport (GO:0015837)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	SLC18A1
reelin-mediated signaling pathway (GO:0038026)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	VLDLR
apoptotic chromosome condensation (GO:0030263)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	ERN2
regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904259)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	PHLDB2
regulation of blood coagulation, intrinsic pathway (GO:2000266)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	A2M
cellular response to antibiotic (GO:0071236)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
regulation of germinal center formation (GO:0002634)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
regulation of hydrogen peroxide biosynthetic process (GO:0010728)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	DUOXA1
negative regulation of vascular endothelial cell proliferation (GO:1905563)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
CRD-mediated mRNA stabilization (GO:0070934)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	IGF2BP1
polyphosphate catabolic process (GO:0006798)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	PRUNE2
erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process (GO:1902222)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	HGD
positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	PHLDB2
regulation of skeletal muscle tissue development (GO:0048641)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
regulation of T-helper 1 cell cytokine production (GO:2000554)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	IL1R1
gamma-aminobutyric acid metabolic process (GO:0009448)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	ALDH5A1
renal tubule development (GO:0061326)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
heart field specification (GO:0003128)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
Roundabout signaling pathway (GO:0035385)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	SLIT3
SA node cell to atrial cardiac muscle cell signaling (GO:0086018)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	ANK2
secondary heart field specification (GO:0003139)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
L-phenylalanine catabolic process (GO:0006559)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	HGD
maintenance of animal organ identity (GO:0048496)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	USH2A
membrane depolarization during SA node cell action potential (GO:0086046)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	ANK2
positive regulation of T-helper 1 cell cytokine production (GO:2000556)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	IL1R1
ventricular cardiac muscle cell differentiation (GO:0055012)	1/5	0.06712796002019981	0.5725621847175748	0	0	17.927272727272726	48.42433573036915	MEF2C
synapse assembly (GO:0007416)	3/69	0.07012324614158107	0.5725621847175748	0	0	3.273060273060273	8.698160706219467	KIRREL3;LRRTM3;SHANK2
axonemal dynein complex assembly (GO:0070286)	2/32	0.07179692276051382	0.5725621847175748	0	0	4.791727493917275	12.620996512415322	DNAH1;DNAH8
cellular response to glucose stimulus (GO:0071333)	2/32	0.07179692276051382	0.5725621847175748	0	0	4.791727493917275	12.620996512415322	PTPRN2;ZBTB20
wound healing (GO:0042060)	3/70	0.07254788996955353	0.5725621847175748	0	0	3.2240446121043136	8.458308069875928	EPB41L4B;DST;SYT7
negative regulation of smooth muscle cell proliferation (GO:0048662)	2/33	0.07575490012051539	0.5725621847175748	0	0	4.636920178949847	11.964423254739037	CDKN1A;MEF2C
negative chemotaxis (GO:0050919)	2/33	0.07575490012051539	0.5725621847175748	0	0	4.636920178949847	11.964423254739037	SEMA4D;SLIT3
cell morphogenesis involved in differentiation (GO:0000904)	3/72	0.07750808045070429	0.5725621847175748	0	0	3.130275521579869	8.005282364949235	MEF2C;ITGA8;USH2A
extracellular structure organization (GO:0043062)	6/216	0.07950441361169604	0.5725621847175748	0	0	2.064973544973545	5.22839477906977	ADAMTS16;ADAMTSL1;COL27A1;COL6A1;COL9A1;ITGA8
axoneme assembly (GO:0035082)	2/34	0.07978055336935758	0.5725621847175748	0	0	4.491788321167883	11.35737670480766	RP1L1;SPAG17
alditol metabolic process (GO:0019400)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	ANGPTL3
negative regulation of chemokine-mediated signaling pathway (GO:0070100)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	SLIT3
negative regulation of fibroblast migration (GO:0010764)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	HAS1
negative regulation of lipoprotein lipase activity (GO:0051005)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	ANGPTL3
cardiac ventricle formation (GO:0003211)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	MEF2C
regulation of glucagon secretion (GO:0070092)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	SYT7
cellular response to magnesium ion (GO:0071286)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	RYR3
nephron tubule development (GO:0072080)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	MEF2C
regulation of macrophage apoptotic process (GO:2000109)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	MEF2C
regulation of protein depolymerization (GO:1901879)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	MAP1B
polyphosphate metabolic process (GO:0006797)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	PRUNE2
regulation of relaxation of cardiac muscle (GO:1901897)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	HRC
release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	RYR1
skeletal muscle thin filament assembly (GO:0030240)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	TTN
positive regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903997)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	DOCK3
striated muscle hypertrophy (GO:0014897)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	TTN
T-tubule organization (GO:0033292)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	ANK2
positive regulation of tooth mineralization (GO:0070172)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	ENAM
tyrosine catabolic process (GO:0006572)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	HGD
presynaptic active zone organization (GO:1990709)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	PCLO
negative regulation of actin filament depolymerization (GO:0030835)	1/6	0.08000478854646083	0.5725621847175748	0	0	14.341090909090909	36.220845713158056	SCIN
chromatin assembly (GO:0031497)	3/73	0.0800426824343233	0.5725621847175748	0	0	3.0854003139717427	7.791238236183585	H2BC12;H2BC15;H2BC3
external encapsulating structure organization (GO:0045229)	6/217	0.0808726232244868	0.5725621847175748	0	0	2.0550816219062664	5.16828349431506	ADAMTS16;ADAMTSL1;COL27A1;COL6A1;COL9A1;ITGA8
peptidyl-tyrosine dephosphorylation (GO:0035335)	2/35	0.08387127691611575	0.5725621847175748	0	0	4.355452333554523	10.794866974681243	PTPRB;PTPRQ
regulation of postsynaptic membrane potential (GO:0060078)	2/35	0.08387127691611575	0.5725621847175748	0	0	4.355452333554523	10.794866974681243	MEF2C;GABRA4
muscle cell differentiation (GO:0042692)	2/35	0.08387127691611575	0.5725621847175748	0	0	4.355452333554523	10.794866974681243	MEF2C;NRAP
phospholipid metabolic process (GO:0006644)	3/76	0.0878586890214732	0.5725621847175748	0	0	2.9581514376034925	7.194299911830652	PLA2G2F;PLPPR4;ANGPTL3
regulation of anatomical structure morphogenesis (GO:0022603)	4/123	0.09083996483228922	0.5725621847175748	0	0	2.4227632229362333	5.811375417433123	MEF2C;SEMA4D;ADGRA2;PHLDB2
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	2/37	0.09223780434397545	0.5725621847175748	0	0	4.106152241918665	9.786542511219732	CDKN1A;MEF2C
glutamine family amino acid metabolic process (GO:0009064)	2/37	0.09223780434397545	0.5725621847175748	0	0	4.106152241918665	9.786542511219732	ALDH5A1;CPS1
skeletal muscle tissue development (GO:0007519)	2/37	0.09223780434397545	0.5725621847175748	0	0	4.106152241918665	9.786542511219732	RYR1;MEF2C
adenylate cyclase-inhibiting serotonin receptor signaling pathway (GO:0007198)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	HTR5A
negative regulation of heart rate (GO:0010459)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	SPTBN4
regulation of bone remodeling (GO:0046850)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	SYT7
regulation of cGMP-mediated signaling (GO:0010752)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	RUNDC3A
regulation of cilium beat frequency (GO:0003356)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	DNAH11
cation homeostasis (GO:0055080)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	UNC80
cellular response to platelet-derived growth factor stimulus (GO:0036120)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	HAS1
citrulline metabolic process (GO:0000052)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	CPS1
nodal signaling pathway (GO:0038092)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	CFC1
detection of muscle stretch (GO:0035995)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	TTN
detection of stimulus involved in sensory perception of pain (GO:0062149)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	PRDM12
regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903995)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	DOCK3
photoreceptor cell differentiation (GO:0046530)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	RP1L1
epithelial cell differentiation involved in kidney development (GO:0035850)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	MEF2C
positive regulation of blood circulation (GO:1903524)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	HRC
positive regulation of cardiac muscle cell differentiation (GO:2000727)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	MEF2C
release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	RYR1
response to alkaloid (GO:0043279)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	RYR1
positive regulation of histone H3-K9 methylation (GO:0051574)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	PRDM12
hyaluronan biosynthetic process (GO:0030213)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	HAS1
insulin secretion involved in cellular response to glucose stimulus (GO:0035773)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	PTPRN2
SA node cell action potential (GO:0086015)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	ANK2
keratinocyte proliferation (GO:0043616)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	CDH13
leukotriene transport (GO:0071716)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	ABCC6
long-term synaptic depression (GO:0060292)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	SHANK2
zinc ion import across plasma membrane (GO:0071578)	1/7	0.0927045097870444	0.5725621847175748	0	0	11.950303030303031	28.421861700537306	SLC39A6
regulation of protein secretion (GO:0050708)	4/125	0.09499430514871973	0.5725621847175748	0	0	2.3824744773942634	5.608198004453057	GLP1R;SYT7;EXPH5;TTN
actin-myosin filament sliding (GO:0033275)	2/38	0.09650868546233124	0.5725621847175748	0	0	3.991889699918897	9.333526206350381	MYH8;TTN
muscle filament sliding (GO:0030049)	2/38	0.09650868546233124	0.5725621847175748	0	0	3.991889699918897	9.333526206350381	MYH8;TTN
regulation of dendrite development (GO:0050773)	2/39	0.10083478918074437	0.5725621847175748	0	0	3.8838035115407377	8.910501075721612	SEMA4D;VLDLR
vesicle cytoskeletal trafficking (GO:0099518)	2/39	0.10083478918074437	0.5725621847175748	0	0	3.8838035115407377	8.910501075721612	MYO5B;MYO5C
regulated exocytosis (GO:0045055)	5/180	0.10438224757172179	0.5725621847175748	0	0	2.0610437532946757	4.657331625232866	SCIN;PCLO;A2M;SYT7;TTN
negative regulation of blood coagulation (GO:0030195)	2/40	0.10521379181956973	0.5725621847175748	0	0	3.7814060699193237	8.514822283556367	F7;A2M
glycolipid biosynthetic process (GO:0009247)	2/40	0.10521379181956973	0.5725621847175748	0	0	3.7814060699193237	8.514822283556367	B3GNT5;CWH43
synaptic vesicle exocytosis (GO:0016079)	2/40	0.10521379181956973	0.5725621847175748	0	0	3.7814060699193237	8.514822283556367	PCLO;SYT7
atrial cardiac muscle cell to AV node cell signaling (GO:0086026)	1/8	0.10522955036185379	0.5725621847175748	0	0	10.242597402597402	23.062346221118663	ANK2
axon extension involved in axon guidance (GO:0048846)	1/8	0.10522955036185379	0.5725621847175748	0	0	10.242597402597402	23.062346221118663	SLIT3
